"ID of sink","sink","URL for sink","ID of source","source","URL for source","ID of sink","sink","URL for sink","col3","ID of regexp","regexp","URL for regexp","col5","ID of col6","col6","URL for col6","col7"
946,"markup","file:///tmp/GitClone/app/src/main/java/net/gsantner/markor/format/markdown/MarkdownTextConverter.java:230:30:230:35",1,"getText(...) : Editable","file:///tmp/GitClone/app/src/main/java/net/gsantner/markor/activity/DocumentEditFragment.java:446:66:446:84",946,"markup","file:///tmp/GitClone/app/src/main/java/net/gsantner/markor/format/markdown/MarkdownTextConverter.java:230:30:230:35","This $@ that depends on $@ may run slow on strings with many repetitions of '\n\n'.",1797,"
+","file:///tmp/GitClone/app/src/main/java/net/gsantner/markor/format/markdown/MarkdownTextConverter.java:230:77:230:79","regular expression",2941,"getText(...)","file:///tmp/GitClone/app/src/main/java/net/gsantner/markor/activity/DocumentEditFragment.java:446:66:446:84","a user-provided value"
946,"markup","file:///tmp/GitClone/app/src/main/java/net/gsantner/markor/format/markdown/MarkdownTextConverter.java:230:30:230:35",3,"getText(...) : Editable","file:///tmp/GitClone/app/src/main/java/net/gsantner/markor/activity/DocumentEditFragment.java:706:74:706:92",946,"markup","file:///tmp/GitClone/app/src/main/java/net/gsantner/markor/format/markdown/MarkdownTextConverter.java:230:30:230:35","This $@ that depends on $@ may run slow on strings with many repetitions of '\n\n'.",1797,"
+","file:///tmp/GitClone/app/src/main/java/net/gsantner/markor/format/markdown/MarkdownTextConverter.java:230:77:230:79","regular expression",3604,"getText(...)","file:///tmp/GitClone/app/src/main/java/net/gsantner/markor/activity/DocumentEditFragment.java:706:74:706:92","a user-provided value"
949,"zimLink","file:///tmp/GitClone/app/src/main/java/net/gsantner/markor/format/zimwiki/ZimWikiLinkResolver.java:56:51:56:57",9,"getText(...) : Editable","file:///tmp/GitClone/app/src/main/java/net/gsantner/markor/format/zimwiki/ZimWikiTextActions.java:228:29:228:47",949,"zimLink","file:///tmp/GitClone/app/src/main/java/net/gsantner/markor/format/zimwiki/ZimWikiLinkResolver.java:56:51:56:57","This $@ that depends on $@ may run slow on strings with many repetitions of 'a|a'.",1864,".+?","file:///tmp/GitClone/app/src/main/java/net/gsantner/markor/format/zimwiki/ZimWikiLinkResolver.java:28:55:28:57","regular expression",17325,"getText(...)","file:///tmp/GitClone/app/src/main/java/net/gsantner/markor/format/zimwiki/ZimWikiTextActions.java:228:29:228:47","a user-provided value"
949,"zimLink","file:///tmp/GitClone/app/src/main/java/net/gsantner/markor/format/zimwiki/ZimWikiLinkResolver.java:56:51:56:57",9,"getText(...) : Editable","file:///tmp/GitClone/app/src/main/java/net/gsantner/markor/format/zimwiki/ZimWikiTextActions.java:228:29:228:47",949,"zimLink","file:///tmp/GitClone/app/src/main/java/net/gsantner/markor/format/zimwiki/ZimWikiLinkResolver.java:56:51:56:57","This $@ that depends on $@ may run slow on strings with many repetitions of ']'.",1865,"\]*","file:///tmp/GitClone/app/src/main/java/net/gsantner/markor/format/zimwiki/ZimWikiLinkResolver.java:28:61:28:64","regular expression",17325,"getText(...)","file:///tmp/GitClone/app/src/main/java/net/gsantner/markor/format/zimwiki/ZimWikiTextActions.java:228:29:228:47","a user-provided value"
954,"line","file:///tmp/GitClone/app/src/main/java/net/gsantner/markor/format/zimwiki/ZimWikiTextActions.java:234:70:234:73",9,"getText(...) : Editable","file:///tmp/GitClone/app/src/main/java/net/gsantner/markor/format/zimwiki/ZimWikiTextActions.java:228:29:228:47",954,"line","file:///tmp/GitClone/app/src/main/java/net/gsantner/markor/format/zimwiki/ZimWikiTextActions.java:234:70:234:73","This $@ that depends on $@ may run slow on strings with many repetitions of 'a|a'.",1864,".+?","file:///tmp/GitClone/app/src/main/java/net/gsantner/markor/format/zimwiki/ZimWikiLinkResolver.java:28:55:28:57","regular expression",17325,"getText(...)","file:///tmp/GitClone/app/src/main/java/net/gsantner/markor/format/zimwiki/ZimWikiTextActions.java:228:29:228:47","a user-provided value"
954,"line","file:///tmp/GitClone/app/src/main/java/net/gsantner/markor/format/zimwiki/ZimWikiTextActions.java:234:70:234:73",9,"getText(...) : Editable","file:///tmp/GitClone/app/src/main/java/net/gsantner/markor/format/zimwiki/ZimWikiTextActions.java:228:29:228:47",954,"line","file:///tmp/GitClone/app/src/main/java/net/gsantner/markor/format/zimwiki/ZimWikiTextActions.java:234:70:234:73","This $@ that depends on $@ may run slow on strings with many repetitions of ']'.",1865,"\]*","file:///tmp/GitClone/app/src/main/java/net/gsantner/markor/format/zimwiki/ZimWikiLinkResolver.java:28:61:28:64","regular expression",17325,"getText(...)","file:///tmp/GitClone/app/src/main/java/net/gsantner/markor/format/zimwiki/ZimWikiTextActions.java:228:29:228:47","a user-provided value"
955,"subSequence(...)","file:///tmp/GitClone/app/src/main/java/net/gsantner/markor/format/zimwiki/ZimWikiTextActions.java:248:73:248:124",10,"getText(...) : Editable","file:///tmp/GitClone/app/src/main/java/net/gsantner/markor/format/zimwiki/ZimWikiTextActions.java:244:35:244:53",955,"subSequence(...)","file:///tmp/GitClone/app/src/main/java/net/gsantner/markor/format/zimwiki/ZimWikiTextActions.java:248:73:248:124","This $@ that depends on $@ may run slow on strings with many repetitions of '\t\t'.",1837,".*?","file:///tmp/GitClone/app/src/main/java/net/gsantner/markor/format/zimwiki/ZimWikiHighlighter.java:33:63:33:65","regular expression",17375,"getText(...)","file:///tmp/GitClone/app/src/main/java/net/gsantner/markor/format/zimwiki/ZimWikiTextActions.java:244:35:244:53","a user-provided value"
958,"line","file:///tmp/GitClone/app/src/main/java/net/gsantner/markor/ui/AttachImageOrLinkDialog.java:109:176:109:179",12,"getText(...) : Editable","file:///tmp/GitClone/app/src/main/java/net/gsantner/markor/ui/AttachImageOrLinkDialog.java:93:46:93:64",958,"line","file:///tmp/GitClone/app/src/main/java/net/gsantner/markor/ui/AttachImageOrLinkDialog.java:109:176:109:179","This $@ that depends on $@ may run slow on strings with many repetitions of '](a'.",1775,".*?","file:///tmp/GitClone/app/src/main/java/net/gsantner/markor/format/markdown/MarkdownHighlighterPattern.java:27:61:27:63","regular expression",19103,"getText(...)","file:///tmp/GitClone/app/src/main/java/net/gsantner/markor/ui/AttachImageOrLinkDialog.java:93:46:93:64","a user-provided value"
958,"line","file:///tmp/GitClone/app/src/main/java/net/gsantner/markor/ui/AttachImageOrLinkDialog.java:109:176:109:179",12,"getText(...) : Editable","file:///tmp/GitClone/app/src/main/java/net/gsantner/markor/ui/AttachImageOrLinkDialog.java:93:46:93:64",958,"line","file:///tmp/GitClone/app/src/main/java/net/gsantner/markor/ui/AttachImageOrLinkDialog.java:109:176:109:179","This $@ that depends on $@ may run slow on strings with many repetitions of '](a'.",1777,".*?","file:///tmp/GitClone/app/src/main/java/net/gsantner/markor/format/markdown/MarkdownHighlighterPattern.java:28:63:28:65","regular expression",19103,"getText(...)","file:///tmp/GitClone/app/src/main/java/net/gsantner/markor/ui/AttachImageOrLinkDialog.java:93:46:93:64","a user-provided value"
960,"spannable","file:///tmp/GitClone/app/src/main/java/net/gsantner/markor/ui/hleditor/Highlighter.java:168:43:168:51",21,"getText(...) : Editable","file:///tmp/GitClone/app/src/main/java/net/gsantner/markor/ui/hleditor/HighlightingEditor.java:236:57:236:65",960,"spannable","file:///tmp/GitClone/app/src/main/java/net/gsantner/markor/ui/hleditor/Highlighter.java:168:43:168:51","This $@ that depends on $@ may run slow on strings with many repetitions of ' '.",1746,".*","file:///tmp/GitClone/app/src/main/java/net/gsantner/markor/format/keyvalue/KeyValueHighlighter.java:84:59:84:60","regular expression",27602,"getText(...)","file:///tmp/GitClone/app/src/main/java/net/gsantner/markor/ui/hleditor/HighlightingEditor.java:236:57:236:65","a user-provided value"
