"ID of sink","sink","URL for sink","ID of source","source","URL for source","ID of sink","sink","URL for sink","col3","ID of regexp","regexp","URL for regexp","col5","ID of col6","col6","URL for col6","col7"
245,"string","file:///tmp/GitClone/uis/src/com/biglybt/ui/swt/shells/GCStringPrinter.java:317:44:317:49",0,"getInputStream(...) : InputStream","file:///tmp/GitClone/core/src/com/biglybt/core/tracker/server/impl/tcp/blocking/TRBlockingServerProcessor.java:79:30:79:52",245,"string","file:///tmp/GitClone/uis/src/com/biglybt/ui/swt/shells/GCStringPrinter.java:317:44:317:49","This $@ that depends on $@ may run slow on strings starting with '<a\t' and with many repetitions of '<a\t'.",1628,".*?","file:///tmp/GitClone/uis/src/com/biglybt/ui/swt/shells/GCStringPrinter.java:65:15:65:17","regular expression",485739,"getInputStream(...)","file:///tmp/GitClone/core/src/com/biglybt/core/tracker/server/impl/tcp/blocking/TRBlockingServerProcessor.java:79:30:79:52","a user-provided value"
245,"string","file:///tmp/GitClone/uis/src/com/biglybt/ui/swt/shells/GCStringPrinter.java:317:44:317:49",0,"getInputStream(...) : InputStream","file:///tmp/GitClone/core/src/com/biglybt/core/tracker/server/impl/tcp/blocking/TRBlockingServerProcessor.java:79:30:79:52",245,"string","file:///tmp/GitClone/uis/src/com/biglybt/ui/swt/shells/GCStringPrinter.java:317:44:317:49","This $@ that depends on $@ may run slow on strings starting with '<a\thref=""' and with many repetitions of 'href=""a'.",1631,".+?","file:///tmp/GitClone/uis/src/com/biglybt/ui/swt/shells/GCStringPrinter.java:65:36:65:38","regular expression",485739,"getInputStream(...)","file:///tmp/GitClone/core/src/com/biglybt/core/tracker/server/impl/tcp/blocking/TRBlockingServerProcessor.java:79:30:79:52","a user-provided value"
245,"string","file:///tmp/GitClone/uis/src/com/biglybt/ui/swt/shells/GCStringPrinter.java:317:44:317:49",0,"getInputStream(...) : InputStream","file:///tmp/GitClone/core/src/com/biglybt/core/tracker/server/impl/tcp/blocking/TRBlockingServerProcessor.java:79:30:79:52",245,"string","file:///tmp/GitClone/uis/src/com/biglybt/ui/swt/shells/GCStringPrinter.java:317:44:317:49","This $@ that depends on $@ may run slow on strings starting with '<a\thref=""a""' and with many repetitions of 'a""'.",1632,".*?","file:///tmp/GitClone/uis/src/com/biglybt/ui/swt/shells/GCStringPrinter.java:65:42:65:44","regular expression",485739,"getInputStream(...)","file:///tmp/GitClone/core/src/com/biglybt/core/tracker/server/impl/tcp/blocking/TRBlockingServerProcessor.java:79:30:79:52","a user-provided value"
245,"string","file:///tmp/GitClone/uis/src/com/biglybt/ui/swt/shells/GCStringPrinter.java:317:44:317:49",0,"getInputStream(...) : InputStream","file:///tmp/GitClone/core/src/com/biglybt/core/tracker/server/impl/tcp/blocking/TRBlockingServerProcessor.java:79:30:79:52",245,"string","file:///tmp/GitClone/uis/src/com/biglybt/ui/swt/shells/GCStringPrinter.java:317:44:317:49","This $@ that depends on $@ may run slow on strings starting with '<a\thref=""a"">' and with many repetitions of '>a'.",1633,".*?","file:///tmp/GitClone/uis/src/com/biglybt/ui/swt/shells/GCStringPrinter.java:65:47:65:49","regular expression",485739,"getInputStream(...)","file:///tmp/GitClone/core/src/com/biglybt/core/tracker/server/impl/tcp/blocking/TRBlockingServerProcessor.java:79:30:79:52","a user-provided value"
248,"string","file:///tmp/GitClone/uis/src/com/biglybt/ui/swt/shells/GCStringPrinter.java:359:38:359:43",0,"getInputStream(...) : InputStream","file:///tmp/GitClone/core/src/com/biglybt/core/tracker/server/impl/tcp/blocking/TRBlockingServerProcessor.java:79:30:79:52",248,"string","file:///tmp/GitClone/uis/src/com/biglybt/ui/swt/shells/GCStringPrinter.java:359:38:359:43","This $@ that depends on $@ may run slow on strings starting with '<a\t' and with many repetitions of '<a\t'.",1628,".*?","file:///tmp/GitClone/uis/src/com/biglybt/ui/swt/shells/GCStringPrinter.java:65:15:65:17","regular expression",485739,"getInputStream(...)","file:///tmp/GitClone/core/src/com/biglybt/core/tracker/server/impl/tcp/blocking/TRBlockingServerProcessor.java:79:30:79:52","a user-provided value"
248,"string","file:///tmp/GitClone/uis/src/com/biglybt/ui/swt/shells/GCStringPrinter.java:359:38:359:43",0,"getInputStream(...) : InputStream","file:///tmp/GitClone/core/src/com/biglybt/core/tracker/server/impl/tcp/blocking/TRBlockingServerProcessor.java:79:30:79:52",248,"string","file:///tmp/GitClone/uis/src/com/biglybt/ui/swt/shells/GCStringPrinter.java:359:38:359:43","This $@ that depends on $@ may run slow on strings starting with '<a\thref=""' and with many repetitions of 'href=""a'.",1631,".+?","file:///tmp/GitClone/uis/src/com/biglybt/ui/swt/shells/GCStringPrinter.java:65:36:65:38","regular expression",485739,"getInputStream(...)","file:///tmp/GitClone/core/src/com/biglybt/core/tracker/server/impl/tcp/blocking/TRBlockingServerProcessor.java:79:30:79:52","a user-provided value"
248,"string","file:///tmp/GitClone/uis/src/com/biglybt/ui/swt/shells/GCStringPrinter.java:359:38:359:43",0,"getInputStream(...) : InputStream","file:///tmp/GitClone/core/src/com/biglybt/core/tracker/server/impl/tcp/blocking/TRBlockingServerProcessor.java:79:30:79:52",248,"string","file:///tmp/GitClone/uis/src/com/biglybt/ui/swt/shells/GCStringPrinter.java:359:38:359:43","This $@ that depends on $@ may run slow on strings starting with '<a\thref=""a""' and with many repetitions of 'a""'.",1632,".*?","file:///tmp/GitClone/uis/src/com/biglybt/ui/swt/shells/GCStringPrinter.java:65:42:65:44","regular expression",485739,"getInputStream(...)","file:///tmp/GitClone/core/src/com/biglybt/core/tracker/server/impl/tcp/blocking/TRBlockingServerProcessor.java:79:30:79:52","a user-provided value"
248,"string","file:///tmp/GitClone/uis/src/com/biglybt/ui/swt/shells/GCStringPrinter.java:359:38:359:43",0,"getInputStream(...) : InputStream","file:///tmp/GitClone/core/src/com/biglybt/core/tracker/server/impl/tcp/blocking/TRBlockingServerProcessor.java:79:30:79:52",248,"string","file:///tmp/GitClone/uis/src/com/biglybt/ui/swt/shells/GCStringPrinter.java:359:38:359:43","This $@ that depends on $@ may run slow on strings starting with '<a\thref=""a"">' and with many repetitions of '>a'.",1633,".*?","file:///tmp/GitClone/uis/src/com/biglybt/ui/swt/shells/GCStringPrinter.java:65:47:65:49","regular expression",485739,"getInputStream(...)","file:///tmp/GitClone/core/src/com/biglybt/core/tracker/server/impl/tcp/blocking/TRBlockingServerProcessor.java:79:30:79:52","a user-provided value"
249,"string","file:///tmp/GitClone/uis/src/com/biglybt/ui/swt/shells/GCStringPrinter.java:364:44:364:49",0,"getInputStream(...) : InputStream","file:///tmp/GitClone/core/src/com/biglybt/core/tracker/server/impl/tcp/blocking/TRBlockingServerProcessor.java:79:30:79:52",249,"string","file:///tmp/GitClone/uis/src/com/biglybt/ui/swt/shells/GCStringPrinter.java:364:44:364:49","This $@ that depends on $@ may run slow on strings starting with '<a\t' and with many repetitions of '<a\t'.",1628,".*?","file:///tmp/GitClone/uis/src/com/biglybt/ui/swt/shells/GCStringPrinter.java:65:15:65:17","regular expression",485739,"getInputStream(...)","file:///tmp/GitClone/core/src/com/biglybt/core/tracker/server/impl/tcp/blocking/TRBlockingServerProcessor.java:79:30:79:52","a user-provided value"
249,"string","file:///tmp/GitClone/uis/src/com/biglybt/ui/swt/shells/GCStringPrinter.java:364:44:364:49",0,"getInputStream(...) : InputStream","file:///tmp/GitClone/core/src/com/biglybt/core/tracker/server/impl/tcp/blocking/TRBlockingServerProcessor.java:79:30:79:52",249,"string","file:///tmp/GitClone/uis/src/com/biglybt/ui/swt/shells/GCStringPrinter.java:364:44:364:49","This $@ that depends on $@ may run slow on strings starting with '<a\thref=""' and with many repetitions of 'href=""a'.",1631,".+?","file:///tmp/GitClone/uis/src/com/biglybt/ui/swt/shells/GCStringPrinter.java:65:36:65:38","regular expression",485739,"getInputStream(...)","file:///tmp/GitClone/core/src/com/biglybt/core/tracker/server/impl/tcp/blocking/TRBlockingServerProcessor.java:79:30:79:52","a user-provided value"
249,"string","file:///tmp/GitClone/uis/src/com/biglybt/ui/swt/shells/GCStringPrinter.java:364:44:364:49",0,"getInputStream(...) : InputStream","file:///tmp/GitClone/core/src/com/biglybt/core/tracker/server/impl/tcp/blocking/TRBlockingServerProcessor.java:79:30:79:52",249,"string","file:///tmp/GitClone/uis/src/com/biglybt/ui/swt/shells/GCStringPrinter.java:364:44:364:49","This $@ that depends on $@ may run slow on strings starting with '<a\thref=""a""' and with many repetitions of 'a""'.",1632,".*?","file:///tmp/GitClone/uis/src/com/biglybt/ui/swt/shells/GCStringPrinter.java:65:42:65:44","regular expression",485739,"getInputStream(...)","file:///tmp/GitClone/core/src/com/biglybt/core/tracker/server/impl/tcp/blocking/TRBlockingServerProcessor.java:79:30:79:52","a user-provided value"
249,"string","file:///tmp/GitClone/uis/src/com/biglybt/ui/swt/shells/GCStringPrinter.java:364:44:364:49",0,"getInputStream(...) : InputStream","file:///tmp/GitClone/core/src/com/biglybt/core/tracker/server/impl/tcp/blocking/TRBlockingServerProcessor.java:79:30:79:52",249,"string","file:///tmp/GitClone/uis/src/com/biglybt/ui/swt/shells/GCStringPrinter.java:364:44:364:49","This $@ that depends on $@ may run slow on strings starting with '<a\thref=""a"">' and with many repetitions of '>a'.",1633,".*?","file:///tmp/GitClone/uis/src/com/biglybt/ui/swt/shells/GCStringPrinter.java:65:47:65:49","regular expression",485739,"getInputStream(...)","file:///tmp/GitClone/core/src/com/biglybt/core/tracker/server/impl/tcp/blocking/TRBlockingServerProcessor.java:79:30:79:52","a user-provided value"
