"ID of sink","sink","URL for sink","ID of source","source","URL for source","ID of sink","sink","URL for sink","col3","ID of regexp","regexp","URL for regexp","col5","ID of col6","col6","URL for col6","col7"
1215,"sql","file:///tmp/GitClone/pinot-common/src/main/java/org/apache/pinot/sql/parsers/CalciteSqlParser.java:461:52:461:54",1,"query : String","file:///tmp/GitClone/pinot-broker/src/main/java/org/apache/pinot/broker/api/resources/PinotBrokerDebug.java:131:7:131:107",1215,"sql","file:///tmp/GitClone/pinot-common/src/main/java/org/apache/pinot/sql/parsers/CalciteSqlParser.java:461:52:461:54","This $@ that depends on $@ may run slow on strings with many repetitions of ' '.",479,"\s*","file:///tmp/GitClone/pinot-common/src/main/java/org/apache/pinot/sql/parsers/CalciteSqlParser.java:87:24:87:27","regular expression",1451758,"query","file:///tmp/GitClone/pinot-broker/src/main/java/org/apache/pinot/broker/api/resources/PinotBrokerDebug.java:131:7:131:107","a user-provided value"
1215,"sql","file:///tmp/GitClone/pinot-common/src/main/java/org/apache/pinot/sql/parsers/CalciteSqlParser.java:461:52:461:54",1,"query : String","file:///tmp/GitClone/pinot-broker/src/main/java/org/apache/pinot/broker/api/resources/PinotBrokerDebug.java:131:7:131:107",1215,"sql","file:///tmp/GitClone/pinot-common/src/main/java/org/apache/pinot/sql/parsers/CalciteSqlParser.java:461:52:461:54","This $@ that depends on $@ may run slow on strings starting with 'option(' and with many repetitions of 'option(('.",481,"[^\)]+","file:///tmp/GitClone/pinot-common/src/main/java/org/apache/pinot/sql/parsers/CalciteSqlParser.java:87:42:87:48","regular expression",1451758,"query","file:///tmp/GitClone/pinot-broker/src/main/java/org/apache/pinot/broker/api/resources/PinotBrokerDebug.java:131:7:131:107","a user-provided value"
1215,"sql","file:///tmp/GitClone/pinot-common/src/main/java/org/apache/pinot/sql/parsers/CalciteSqlParser.java:461:52:461:54",2,"tableName : String","file:///tmp/GitClone/pinot-broker/src/main/java/org/apache/pinot/broker/api/resources/PinotBrokerDebug.java:95:7:95:85",1215,"sql","file:///tmp/GitClone/pinot-common/src/main/java/org/apache/pinot/sql/parsers/CalciteSqlParser.java:461:52:461:54","This $@ that depends on $@ may run slow on strings with many repetitions of ' '.",479,"\s*","file:///tmp/GitClone/pinot-common/src/main/java/org/apache/pinot/sql/parsers/CalciteSqlParser.java:87:24:87:27","regular expression",1451759,"tableName","file:///tmp/GitClone/pinot-broker/src/main/java/org/apache/pinot/broker/api/resources/PinotBrokerDebug.java:95:7:95:85","a user-provided value"
1215,"sql","file:///tmp/GitClone/pinot-common/src/main/java/org/apache/pinot/sql/parsers/CalciteSqlParser.java:461:52:461:54",2,"tableName : String","file:///tmp/GitClone/pinot-broker/src/main/java/org/apache/pinot/broker/api/resources/PinotBrokerDebug.java:95:7:95:85",1215,"sql","file:///tmp/GitClone/pinot-common/src/main/java/org/apache/pinot/sql/parsers/CalciteSqlParser.java:461:52:461:54","This $@ that depends on $@ may run slow on strings starting with 'option(' and with many repetitions of 'option(('.",481,"[^\)]+","file:///tmp/GitClone/pinot-common/src/main/java/org/apache/pinot/sql/parsers/CalciteSqlParser.java:87:42:87:48","regular expression",1451759,"tableName","file:///tmp/GitClone/pinot-broker/src/main/java/org/apache/pinot/broker/api/resources/PinotBrokerDebug.java:95:7:95:85","a user-provided value"
1215,"sql","file:///tmp/GitClone/pinot-common/src/main/java/org/apache/pinot/sql/parsers/CalciteSqlParser.java:461:52:461:54",5,"sqlQuery : String","file:///tmp/GitClone/pinot-controller/src/main/java/org/apache/pinot/controller/api/resources/PinotQueryResource.java:112:30:112:63",1215,"sql","file:///tmp/GitClone/pinot-common/src/main/java/org/apache/pinot/sql/parsers/CalciteSqlParser.java:461:52:461:54","This $@ that depends on $@ may run slow on strings with many repetitions of ' '.",479,"\s*","file:///tmp/GitClone/pinot-common/src/main/java/org/apache/pinot/sql/parsers/CalciteSqlParser.java:87:24:87:27","regular expression",1456802,"sqlQuery","file:///tmp/GitClone/pinot-controller/src/main/java/org/apache/pinot/controller/api/resources/PinotQueryResource.java:112:30:112:63","a user-provided value"
1215,"sql","file:///tmp/GitClone/pinot-common/src/main/java/org/apache/pinot/sql/parsers/CalciteSqlParser.java:461:52:461:54",5,"sqlQuery : String","file:///tmp/GitClone/pinot-controller/src/main/java/org/apache/pinot/controller/api/resources/PinotQueryResource.java:112:30:112:63",1215,"sql","file:///tmp/GitClone/pinot-common/src/main/java/org/apache/pinot/sql/parsers/CalciteSqlParser.java:461:52:461:54","This $@ that depends on $@ may run slow on strings starting with 'option(' and with many repetitions of 'option(('.",481,"[^\)]+","file:///tmp/GitClone/pinot-common/src/main/java/org/apache/pinot/sql/parsers/CalciteSqlParser.java:87:42:87:48","regular expression",1456802,"sqlQuery","file:///tmp/GitClone/pinot-controller/src/main/java/org/apache/pinot/controller/api/resources/PinotQueryResource.java:112:30:112:63","a user-provided value"
1215,"sql","file:///tmp/GitClone/pinot-common/src/main/java/org/apache/pinot/sql/parsers/CalciteSqlParser.java:461:52:461:54",9,"inputStr : String","file:///tmp/GitClone/pinot-controller/src/main/java/org/apache/pinot/controller/api/resources/PinotTableRestletResource.java:237:33:237:47",1215,"sql","file:///tmp/GitClone/pinot-common/src/main/java/org/apache/pinot/sql/parsers/CalciteSqlParser.java:461:52:461:54","This $@ that depends on $@ may run slow on strings with many repetitions of ' '.",479,"\s*","file:///tmp/GitClone/pinot-common/src/main/java/org/apache/pinot/sql/parsers/CalciteSqlParser.java:87:24:87:27","regular expression",1456996,"inputStr","file:///tmp/GitClone/pinot-controller/src/main/java/org/apache/pinot/controller/api/resources/PinotTableRestletResource.java:237:33:237:47","a user-provided value"
1215,"sql","file:///tmp/GitClone/pinot-common/src/main/java/org/apache/pinot/sql/parsers/CalciteSqlParser.java:461:52:461:54",9,"inputStr : String","file:///tmp/GitClone/pinot-controller/src/main/java/org/apache/pinot/controller/api/resources/PinotTableRestletResource.java:237:33:237:47",1215,"sql","file:///tmp/GitClone/pinot-common/src/main/java/org/apache/pinot/sql/parsers/CalciteSqlParser.java:461:52:461:54","This $@ that depends on $@ may run slow on strings starting with 'option(' and with many repetitions of 'option(('.",481,"[^\)]+","file:///tmp/GitClone/pinot-common/src/main/java/org/apache/pinot/sql/parsers/CalciteSqlParser.java:87:42:87:48","regular expression",1456996,"inputStr","file:///tmp/GitClone/pinot-controller/src/main/java/org/apache/pinot/controller/api/resources/PinotTableRestletResource.java:237:33:237:47","a user-provided value"
1216,"sql","file:///tmp/GitClone/pinot-common/src/main/java/org/apache/pinot/sql/parsers/CalciteSqlParser.java:470:52:470:54",1,"query : String","file:///tmp/GitClone/pinot-broker/src/main/java/org/apache/pinot/broker/api/resources/PinotBrokerDebug.java:131:7:131:107",1216,"sql","file:///tmp/GitClone/pinot-common/src/main/java/org/apache/pinot/sql/parsers/CalciteSqlParser.java:470:52:470:54","This $@ that depends on $@ may run slow on strings with many repetitions of ' '.",479,"\s*","file:///tmp/GitClone/pinot-common/src/main/java/org/apache/pinot/sql/parsers/CalciteSqlParser.java:87:24:87:27","regular expression",1451758,"query","file:///tmp/GitClone/pinot-broker/src/main/java/org/apache/pinot/broker/api/resources/PinotBrokerDebug.java:131:7:131:107","a user-provided value"
1216,"sql","file:///tmp/GitClone/pinot-common/src/main/java/org/apache/pinot/sql/parsers/CalciteSqlParser.java:470:52:470:54",1,"query : String","file:///tmp/GitClone/pinot-broker/src/main/java/org/apache/pinot/broker/api/resources/PinotBrokerDebug.java:131:7:131:107",1216,"sql","file:///tmp/GitClone/pinot-common/src/main/java/org/apache/pinot/sql/parsers/CalciteSqlParser.java:470:52:470:54","This $@ that depends on $@ may run slow on strings starting with 'option(' and with many repetitions of 'option(('.",481,"[^\)]+","file:///tmp/GitClone/pinot-common/src/main/java/org/apache/pinot/sql/parsers/CalciteSqlParser.java:87:42:87:48","regular expression",1451758,"query","file:///tmp/GitClone/pinot-broker/src/main/java/org/apache/pinot/broker/api/resources/PinotBrokerDebug.java:131:7:131:107","a user-provided value"
1216,"sql","file:///tmp/GitClone/pinot-common/src/main/java/org/apache/pinot/sql/parsers/CalciteSqlParser.java:470:52:470:54",2,"tableName : String","file:///tmp/GitClone/pinot-broker/src/main/java/org/apache/pinot/broker/api/resources/PinotBrokerDebug.java:95:7:95:85",1216,"sql","file:///tmp/GitClone/pinot-common/src/main/java/org/apache/pinot/sql/parsers/CalciteSqlParser.java:470:52:470:54","This $@ that depends on $@ may run slow on strings with many repetitions of ' '.",479,"\s*","file:///tmp/GitClone/pinot-common/src/main/java/org/apache/pinot/sql/parsers/CalciteSqlParser.java:87:24:87:27","regular expression",1451759,"tableName","file:///tmp/GitClone/pinot-broker/src/main/java/org/apache/pinot/broker/api/resources/PinotBrokerDebug.java:95:7:95:85","a user-provided value"
1216,"sql","file:///tmp/GitClone/pinot-common/src/main/java/org/apache/pinot/sql/parsers/CalciteSqlParser.java:470:52:470:54",2,"tableName : String","file:///tmp/GitClone/pinot-broker/src/main/java/org/apache/pinot/broker/api/resources/PinotBrokerDebug.java:95:7:95:85",1216,"sql","file:///tmp/GitClone/pinot-common/src/main/java/org/apache/pinot/sql/parsers/CalciteSqlParser.java:470:52:470:54","This $@ that depends on $@ may run slow on strings starting with 'option(' and with many repetitions of 'option(('.",481,"[^\)]+","file:///tmp/GitClone/pinot-common/src/main/java/org/apache/pinot/sql/parsers/CalciteSqlParser.java:87:42:87:48","regular expression",1451759,"tableName","file:///tmp/GitClone/pinot-broker/src/main/java/org/apache/pinot/broker/api/resources/PinotBrokerDebug.java:95:7:95:85","a user-provided value"
1216,"sql","file:///tmp/GitClone/pinot-common/src/main/java/org/apache/pinot/sql/parsers/CalciteSqlParser.java:470:52:470:54",5,"sqlQuery : String","file:///tmp/GitClone/pinot-controller/src/main/java/org/apache/pinot/controller/api/resources/PinotQueryResource.java:112:30:112:63",1216,"sql","file:///tmp/GitClone/pinot-common/src/main/java/org/apache/pinot/sql/parsers/CalciteSqlParser.java:470:52:470:54","This $@ that depends on $@ may run slow on strings with many repetitions of ' '.",479,"\s*","file:///tmp/GitClone/pinot-common/src/main/java/org/apache/pinot/sql/parsers/CalciteSqlParser.java:87:24:87:27","regular expression",1456802,"sqlQuery","file:///tmp/GitClone/pinot-controller/src/main/java/org/apache/pinot/controller/api/resources/PinotQueryResource.java:112:30:112:63","a user-provided value"
1216,"sql","file:///tmp/GitClone/pinot-common/src/main/java/org/apache/pinot/sql/parsers/CalciteSqlParser.java:470:52:470:54",5,"sqlQuery : String","file:///tmp/GitClone/pinot-controller/src/main/java/org/apache/pinot/controller/api/resources/PinotQueryResource.java:112:30:112:63",1216,"sql","file:///tmp/GitClone/pinot-common/src/main/java/org/apache/pinot/sql/parsers/CalciteSqlParser.java:470:52:470:54","This $@ that depends on $@ may run slow on strings starting with 'option(' and with many repetitions of 'option(('.",481,"[^\)]+","file:///tmp/GitClone/pinot-common/src/main/java/org/apache/pinot/sql/parsers/CalciteSqlParser.java:87:42:87:48","regular expression",1456802,"sqlQuery","file:///tmp/GitClone/pinot-controller/src/main/java/org/apache/pinot/controller/api/resources/PinotQueryResource.java:112:30:112:63","a user-provided value"
1216,"sql","file:///tmp/GitClone/pinot-common/src/main/java/org/apache/pinot/sql/parsers/CalciteSqlParser.java:470:52:470:54",9,"inputStr : String","file:///tmp/GitClone/pinot-controller/src/main/java/org/apache/pinot/controller/api/resources/PinotTableRestletResource.java:237:33:237:47",1216,"sql","file:///tmp/GitClone/pinot-common/src/main/java/org/apache/pinot/sql/parsers/CalciteSqlParser.java:470:52:470:54","This $@ that depends on $@ may run slow on strings with many repetitions of ' '.",479,"\s*","file:///tmp/GitClone/pinot-common/src/main/java/org/apache/pinot/sql/parsers/CalciteSqlParser.java:87:24:87:27","regular expression",1456996,"inputStr","file:///tmp/GitClone/pinot-controller/src/main/java/org/apache/pinot/controller/api/resources/PinotTableRestletResource.java:237:33:237:47","a user-provided value"
1216,"sql","file:///tmp/GitClone/pinot-common/src/main/java/org/apache/pinot/sql/parsers/CalciteSqlParser.java:470:52:470:54",9,"inputStr : String","file:///tmp/GitClone/pinot-controller/src/main/java/org/apache/pinot/controller/api/resources/PinotTableRestletResource.java:237:33:237:47",1216,"sql","file:///tmp/GitClone/pinot-common/src/main/java/org/apache/pinot/sql/parsers/CalciteSqlParser.java:470:52:470:54","This $@ that depends on $@ may run slow on strings starting with 'option(' and with many repetitions of 'option(('.",481,"[^\)]+","file:///tmp/GitClone/pinot-common/src/main/java/org/apache/pinot/sql/parsers/CalciteSqlParser.java:87:42:87:48","regular expression",1456996,"inputStr","file:///tmp/GitClone/pinot-controller/src/main/java/org/apache/pinot/controller/api/resources/PinotTableRestletResource.java:237:33:237:47","a user-provided value"
1217,"path","file:///tmp/GitClone/pinot-controller/src/main/java/org/apache/pinot/controller/helix/core/realtime/PinotRealtimeSegmentManager.java:296:11:296:14",11,"path : String","file:///tmp/GitClone/pinot-controller/src/main/java/org/apache/pinot/controller/api/resources/ZookeeperResource.java:213:7:213:109",1217,"path","file:///tmp/GitClone/pinot-controller/src/main/java/org/apache/pinot/controller/helix/core/realtime/PinotRealtimeSegmentManager.java:296:11:296:14","This $@ that depends on $@ may run slow on strings starting with '/SEGMENTS/' and with many repetitions of '/SEGMENTS/'.",493,".*","file:///tmp/GitClone/pinot-controller/src/main/java/org/apache/pinot/controller/helix/core/realtime/PinotRealtimeSegmentManager.java:74:20:74:21","regular expression",1457116,"path","file:///tmp/GitClone/pinot-controller/src/main/java/org/apache/pinot/controller/api/resources/ZookeeperResource.java:213:7:213:109","a user-provided value"
1217,"path","file:///tmp/GitClone/pinot-controller/src/main/java/org/apache/pinot/controller/helix/core/realtime/PinotRealtimeSegmentManager.java:296:11:296:14",11,"path : String","file:///tmp/GitClone/pinot-controller/src/main/java/org/apache/pinot/controller/api/resources/ZookeeperResource.java:213:7:213:109",1217,"path","file:///tmp/GitClone/pinot-controller/src/main/java/org/apache/pinot/controller/helix/core/realtime/PinotRealtimeSegmentManager.java:296:11:296:14","This $@ that depends on $@ may run slow on strings starting with '/SEGMENTS/' and with many repetitions of '/SEGMENTS/'.",495,".*","file:///tmp/GitClone/pinot-controller/src/main/java/org/apache/pinot/controller/helix/core/realtime/PinotRealtimeSegmentManager.java:74:44:74:45","regular expression",1457116,"path","file:///tmp/GitClone/pinot-controller/src/main/java/org/apache/pinot/controller/api/resources/ZookeeperResource.java:213:7:213:109","a user-provided value"
