"ID of sink","sink","URL for sink","ID of source","source","URL for source","ID of sink","sink","URL for sink","col3","ID of regexp","regexp","URL for regexp","col5","ID of col6","col6","URL for col6","col7"
470,"inputStr","file:///tmp/GitClone/security-admin/src/main/java/org/apache/ranger/common/StringUtil.java:159:37:159:44",0,"getParameter(...) : String","file:///tmp/GitClone/security-admin/src/main/java/org/apache/ranger/biz/KmsKeyMgr.java:705:48:705:92",470,"inputStr","file:///tmp/GitClone/security-admin/src/main/java/org/apache/ranger/common/StringUtil.java:159:37:159:44","This $@ that depends on $@ may run slow on strings with many repetitions of '0'.",548,"[\w]+","file:///tmp/GitClone/security-admin/src/main/java/org/apache/ranger/common/StringUtil.java:147:44:147:49","regular expression",278503,"getParameter(...)","file:///tmp/GitClone/security-admin/src/main/java/org/apache/ranger/biz/KmsKeyMgr.java:705:48:705:92","a user-provided value"
470,"inputStr","file:///tmp/GitClone/security-admin/src/main/java/org/apache/ranger/common/StringUtil.java:159:37:159:44",0,"getParameter(...) : String","file:///tmp/GitClone/security-admin/src/main/java/org/apache/ranger/biz/KmsKeyMgr.java:705:48:705:92",470,"inputStr","file:///tmp/GitClone/security-admin/src/main/java/org/apache/ranger/common/StringUtil.java:159:37:159:44","This $@ that depends on $@ may run slow on strings with many repetitions of '0'.",550,"[\w\-]+","file:///tmp/GitClone/security-admin/src/main/java/org/apache/ranger/common/StringUtil.java:147:57:147:65","regular expression",278503,"getParameter(...)","file:///tmp/GitClone/security-admin/src/main/java/org/apache/ranger/biz/KmsKeyMgr.java:705:48:705:92","a user-provided value"
470,"inputStr","file:///tmp/GitClone/security-admin/src/main/java/org/apache/ranger/common/StringUtil.java:159:37:159:44",0,"getParameter(...) : String","file:///tmp/GitClone/security-admin/src/main/java/org/apache/ranger/biz/KmsKeyMgr.java:705:48:705:92",470,"inputStr","file:///tmp/GitClone/security-admin/src/main/java/org/apache/ranger/common/StringUtil.java:159:37:159:44","This $@ that depends on $@ may run slow on strings with many repetitions of '0'.",551,"[\w]*","file:///tmp/GitClone/security-admin/src/main/java/org/apache/ranger/common/StringUtil.java:147:66:147:71","regular expression",278503,"getParameter(...)","file:///tmp/GitClone/security-admin/src/main/java/org/apache/ranger/biz/KmsKeyMgr.java:705:48:705:92","a user-provided value"
470,"inputStr","file:///tmp/GitClone/security-admin/src/main/java/org/apache/ranger/common/StringUtil.java:159:37:159:44",0,"getParameter(...) : String","file:///tmp/GitClone/security-admin/src/main/java/org/apache/ranger/biz/KmsKeyMgr.java:705:48:705:92",470,"inputStr","file:///tmp/GitClone/security-admin/src/main/java/org/apache/ranger/common/StringUtil.java:159:37:159:44","This $@ that depends on $@ may run slow on strings with many repetitions of '0'.",553,"[\w\-]+","file:///tmp/GitClone/security-admin/src/main/java/org/apache/ranger/common/StringUtil.java:147:82:147:90","regular expression",278503,"getParameter(...)","file:///tmp/GitClone/security-admin/src/main/java/org/apache/ranger/biz/KmsKeyMgr.java:705:48:705:92","a user-provided value"
470,"inputStr","file:///tmp/GitClone/security-admin/src/main/java/org/apache/ranger/common/StringUtil.java:159:37:159:44",0,"getParameter(...) : String","file:///tmp/GitClone/security-admin/src/main/java/org/apache/ranger/biz/KmsKeyMgr.java:705:48:705:92",470,"inputStr","file:///tmp/GitClone/security-admin/src/main/java/org/apache/ranger/common/StringUtil.java:159:37:159:44","This $@ that depends on $@ may run slow on strings with many repetitions of '0'.",554,"[\w]*","file:///tmp/GitClone/security-admin/src/main/java/org/apache/ranger/common/StringUtil.java:147:91:147:96","regular expression",278503,"getParameter(...)","file:///tmp/GitClone/security-admin/src/main/java/org/apache/ranger/biz/KmsKeyMgr.java:705:48:705:92","a user-provided value"
470,"inputStr","file:///tmp/GitClone/security-admin/src/main/java/org/apache/ranger/common/StringUtil.java:159:37:159:44",1,"getParameter(...) : String","file:///tmp/GitClone/security-admin/src/main/java/org/apache/ranger/biz/KmsKeyMgr.java:713:53:713:84",470,"inputStr","file:///tmp/GitClone/security-admin/src/main/java/org/apache/ranger/common/StringUtil.java:159:37:159:44","This $@ that depends on $@ may run slow on strings with many repetitions of '0'.",548,"[\w]+","file:///tmp/GitClone/security-admin/src/main/java/org/apache/ranger/common/StringUtil.java:147:44:147:49","regular expression",278544,"getParameter(...)","file:///tmp/GitClone/security-admin/src/main/java/org/apache/ranger/biz/KmsKeyMgr.java:713:53:713:84","a user-provided value"
470,"inputStr","file:///tmp/GitClone/security-admin/src/main/java/org/apache/ranger/common/StringUtil.java:159:37:159:44",1,"getParameter(...) : String","file:///tmp/GitClone/security-admin/src/main/java/org/apache/ranger/biz/KmsKeyMgr.java:713:53:713:84",470,"inputStr","file:///tmp/GitClone/security-admin/src/main/java/org/apache/ranger/common/StringUtil.java:159:37:159:44","This $@ that depends on $@ may run slow on strings with many repetitions of '0'.",550,"[\w\-]+","file:///tmp/GitClone/security-admin/src/main/java/org/apache/ranger/common/StringUtil.java:147:57:147:65","regular expression",278544,"getParameter(...)","file:///tmp/GitClone/security-admin/src/main/java/org/apache/ranger/biz/KmsKeyMgr.java:713:53:713:84","a user-provided value"
470,"inputStr","file:///tmp/GitClone/security-admin/src/main/java/org/apache/ranger/common/StringUtil.java:159:37:159:44",1,"getParameter(...) : String","file:///tmp/GitClone/security-admin/src/main/java/org/apache/ranger/biz/KmsKeyMgr.java:713:53:713:84",470,"inputStr","file:///tmp/GitClone/security-admin/src/main/java/org/apache/ranger/common/StringUtil.java:159:37:159:44","This $@ that depends on $@ may run slow on strings with many repetitions of '0'.",551,"[\w]*","file:///tmp/GitClone/security-admin/src/main/java/org/apache/ranger/common/StringUtil.java:147:66:147:71","regular expression",278544,"getParameter(...)","file:///tmp/GitClone/security-admin/src/main/java/org/apache/ranger/biz/KmsKeyMgr.java:713:53:713:84","a user-provided value"
470,"inputStr","file:///tmp/GitClone/security-admin/src/main/java/org/apache/ranger/common/StringUtil.java:159:37:159:44",1,"getParameter(...) : String","file:///tmp/GitClone/security-admin/src/main/java/org/apache/ranger/biz/KmsKeyMgr.java:713:53:713:84",470,"inputStr","file:///tmp/GitClone/security-admin/src/main/java/org/apache/ranger/common/StringUtil.java:159:37:159:44","This $@ that depends on $@ may run slow on strings with many repetitions of '0'.",553,"[\w\-]+","file:///tmp/GitClone/security-admin/src/main/java/org/apache/ranger/common/StringUtil.java:147:82:147:90","regular expression",278544,"getParameter(...)","file:///tmp/GitClone/security-admin/src/main/java/org/apache/ranger/biz/KmsKeyMgr.java:713:53:713:84","a user-provided value"
470,"inputStr","file:///tmp/GitClone/security-admin/src/main/java/org/apache/ranger/common/StringUtil.java:159:37:159:44",1,"getParameter(...) : String","file:///tmp/GitClone/security-admin/src/main/java/org/apache/ranger/biz/KmsKeyMgr.java:713:53:713:84",470,"inputStr","file:///tmp/GitClone/security-admin/src/main/java/org/apache/ranger/common/StringUtil.java:159:37:159:44","This $@ that depends on $@ may run slow on strings with many repetitions of '0'.",554,"[\w]*","file:///tmp/GitClone/security-admin/src/main/java/org/apache/ranger/common/StringUtil.java:147:91:147:96","regular expression",278544,"getParameter(...)","file:///tmp/GitClone/security-admin/src/main/java/org/apache/ranger/biz/KmsKeyMgr.java:713:53:713:84","a user-provided value"
470,"inputStr","file:///tmp/GitClone/security-admin/src/main/java/org/apache/ranger/common/StringUtil.java:159:37:159:44",2,"getParameter(...) : String","file:///tmp/GitClone/security-admin/src/main/java/org/apache/ranger/common/RangerSearchUtil.java:186:48:186:89",470,"inputStr","file:///tmp/GitClone/security-admin/src/main/java/org/apache/ranger/common/StringUtil.java:159:37:159:44","This $@ that depends on $@ may run slow on strings with many repetitions of '0'.",548,"[\w]+","file:///tmp/GitClone/security-admin/src/main/java/org/apache/ranger/common/StringUtil.java:147:44:147:49","regular expression",329957,"getParameter(...)","file:///tmp/GitClone/security-admin/src/main/java/org/apache/ranger/common/RangerSearchUtil.java:186:48:186:89","a user-provided value"
