"ID of sink","sink","URL for sink","ID of source","source","URL for source","ID of sink","sink","URL for sink","col3","ID of regexp","regexp","URL for regexp","col5","ID of col6","col6","URL for col6","col7"
707,"token","file:///tmp/GitClone/component/common/src/main/java/org/exoplatform/social/common/xmlprocessor/DOMParser.java:63:54:63:58",2,"appId : String","file:///tmp/GitClone/component/service/src/main/java/org/exoplatform/social/rest/impl/space/SpaceRestResourcesV1.java:1059:39:1059:123",707,"token","file:///tmp/GitClone/component/common/src/main/java/org/exoplatform/social/common/xmlprocessor/DOMParser.java:63:54:63:58","This $@ that depends on $@ may run slow on strings with many repetitions of ' '.",1364,".*","file:///tmp/GitClone/component/common/src/main/java/org/exoplatform/social/common/xmlprocessor/DOMParser.java:33:40:33:41","regular expression",345879,"appId","file:///tmp/GitClone/component/service/src/main/java/org/exoplatform/social/rest/impl/space/SpaceRestResourcesV1.java:1059:39:1059:123","a user-provided value"
707,"token","file:///tmp/GitClone/component/common/src/main/java/org/exoplatform/social/common/xmlprocessor/DOMParser.java:63:54:63:58",3,"appId : String","file:///tmp/GitClone/component/service/src/main/java/org/exoplatform/social/rest/impl/space/SpaceRestResourcesV1.java:1022:42:1022:126",707,"token","file:///tmp/GitClone/component/common/src/main/java/org/exoplatform/social/common/xmlprocessor/DOMParser.java:63:54:63:58","This $@ that depends on $@ may run slow on strings with many repetitions of ' '.",1364,".*","file:///tmp/GitClone/component/common/src/main/java/org/exoplatform/social/common/xmlprocessor/DOMParser.java:33:40:33:41","regular expression",345881,"appId","file:///tmp/GitClone/component/service/src/main/java/org/exoplatform/social/rest/impl/space/SpaceRestResourcesV1.java:1022:42:1022:126","a user-provided value"
707,"token","file:///tmp/GitClone/component/common/src/main/java/org/exoplatform/social/common/xmlprocessor/DOMParser.java:63:54:63:58",4,"uriInfo : UriInfo","file:///tmp/GitClone/component/service/src/main/java/org/exoplatform/social/rest/impl/spacemembership/SpaceMembershipRestResourcesV1.java:354:45:354:68",707,"token","file:///tmp/GitClone/component/common/src/main/java/org/exoplatform/social/common/xmlprocessor/DOMParser.java:63:54:63:58","This $@ that depends on $@ may run slow on strings with many repetitions of ' '.",1364,".*","file:///tmp/GitClone/component/common/src/main/java/org/exoplatform/social/common/xmlprocessor/DOMParser.java:33:40:33:41","regular expression",345950,"uriInfo","file:///tmp/GitClone/component/service/src/main/java/org/exoplatform/social/rest/impl/spacemembership/SpaceMembershipRestResourcesV1.java:354:45:354:68","a user-provided value"
707,"token","file:///tmp/GitClone/component/common/src/main/java/org/exoplatform/social/common/xmlprocessor/DOMParser.java:63:54:63:58",5,"uriInfo : UriInfo","file:///tmp/GitClone/component/service/src/main/java/org/exoplatform/social/rest/impl/spacemembership/SpaceMembershipRestResourcesV1.java:282:45:282:68",707,"token","file:///tmp/GitClone/component/common/src/main/java/org/exoplatform/social/common/xmlprocessor/DOMParser.java:63:54:63:58","This $@ that depends on $@ may run slow on strings with many repetitions of ' '.",1364,".*","file:///tmp/GitClone/component/common/src/main/java/org/exoplatform/social/common/xmlprocessor/DOMParser.java:33:40:33:41","regular expression",345953,"uriInfo","file:///tmp/GitClone/component/service/src/main/java/org/exoplatform/social/rest/impl/spacemembership/SpaceMembershipRestResourcesV1.java:282:45:282:68","a user-provided value"
707,"token","file:///tmp/GitClone/component/common/src/main/java/org/exoplatform/social/common/xmlprocessor/DOMParser.java:63:54:63:58",6,"requestUserId : String","file:///tmp/GitClone/component/service/src/main/java/org/exoplatform/social/service/rest/IntranetNotificationRestService.java:291:42:291:89",707,"token","file:///tmp/GitClone/component/common/src/main/java/org/exoplatform/social/common/xmlprocessor/DOMParser.java:63:54:63:58","This $@ that depends on $@ may run slow on strings with many repetitions of ' '.",1364,".*","file:///tmp/GitClone/component/common/src/main/java/org/exoplatform/social/common/xmlprocessor/DOMParser.java:33:40:33:41","regular expression",346204,"requestUserId","file:///tmp/GitClone/component/service/src/main/java/org/exoplatform/social/service/rest/IntranetNotificationRestService.java:291:42:291:89","a user-provided value"
707,"token","file:///tmp/GitClone/component/common/src/main/java/org/exoplatform/social/common/xmlprocessor/DOMParser.java:63:54:63:58",7,"userId : String","file:///tmp/GitClone/component/service/src/main/java/org/exoplatform/social/service/rest/IntranetNotificationRestService.java:194:48:194:81",707,"token","file:///tmp/GitClone/component/common/src/main/java/org/exoplatform/social/common/xmlprocessor/DOMParser.java:63:54:63:58","This $@ that depends on $@ may run slow on strings with many repetitions of ' '.",1364,".*","file:///tmp/GitClone/component/common/src/main/java/org/exoplatform/social/common/xmlprocessor/DOMParser.java:33:40:33:41","regular expression",346215,"userId","file:///tmp/GitClone/component/service/src/main/java/org/exoplatform/social/service/rest/IntranetNotificationRestService.java:194:48:194:81","a user-provided value"
707,"token","file:///tmp/GitClone/component/common/src/main/java/org/exoplatform/social/common/xmlprocessor/DOMParser.java:63:54:63:58",8,"userId : String","file:///tmp/GitClone/component/service/src/main/java/org/exoplatform/social/service/rest/NotificationsRestService.java:257:46:257:79",707,"token","file:///tmp/GitClone/component/common/src/main/java/org/exoplatform/social/common/xmlprocessor/DOMParser.java:63:54:63:58","This $@ that depends on $@ may run slow on strings with many repetitions of ' '.",1364,".*","file:///tmp/GitClone/component/common/src/main/java/org/exoplatform/social/common/xmlprocessor/DOMParser.java:33:40:33:41","regular expression",346257,"userId","file:///tmp/GitClone/component/service/src/main/java/org/exoplatform/social/service/rest/NotificationsRestService.java:257:46:257:79","a user-provided value"
707,"token","file:///tmp/GitClone/component/common/src/main/java/org/exoplatform/social/common/xmlprocessor/DOMParser.java:63:54:63:58",9,"userId : String","file:///tmp/GitClone/component/service/src/main/java/org/exoplatform/social/service/rest/NotificationsRestService.java:186:47:186:80",707,"token","file:///tmp/GitClone/component/common/src/main/java/org/exoplatform/social/common/xmlprocessor/DOMParser.java:63:54:63:58","This $@ that depends on $@ may run slow on strings with many repetitions of ' '.",1364,".*","file:///tmp/GitClone/component/common/src/main/java/org/exoplatform/social/common/xmlprocessor/DOMParser.java:33:40:33:41","regular expression",346261,"userId","file:///tmp/GitClone/component/service/src/main/java/org/exoplatform/social/service/rest/NotificationsRestService.java:186:47:186:80","a user-provided value"
710,"token","file:///tmp/GitClone/component/common/src/main/java/org/exoplatform/social/common/xmlprocessor/DOMParser.java:74:42:74:46",2,"appId : String","file:///tmp/GitClone/component/service/src/main/java/org/exoplatform/social/rest/impl/space/SpaceRestResourcesV1.java:1059:39:1059:123",710,"token","file:///tmp/GitClone/component/common/src/main/java/org/exoplatform/social/common/xmlprocessor/DOMParser.java:74:42:74:46","This $@ that depends on $@ may run slow on strings starting with '<' and with many repetitions of '<'.",1368,".+","file:///tmp/GitClone/component/common/src/main/java/org/exoplatform/social/common/xmlprocessor/DOMParser.java:36:72:36:73","regular expression",345879,"appId","file:///tmp/GitClone/component/service/src/main/java/org/exoplatform/social/rest/impl/space/SpaceRestResourcesV1.java:1059:39:1059:123","a user-provided value"
710,"token","file:///tmp/GitClone/component/common/src/main/java/org/exoplatform/social/common/xmlprocessor/DOMParser.java:74:42:74:46",3,"appId : String","file:///tmp/GitClone/component/service/src/main/java/org/exoplatform/social/rest/impl/space/SpaceRestResourcesV1.java:1022:42:1022:126",710,"token","file:///tmp/GitClone/component/common/src/main/java/org/exoplatform/social/common/xmlprocessor/DOMParser.java:74:42:74:46","This $@ that depends on $@ may run slow on strings starting with '<' and with many repetitions of '<'.",1368,".+","file:///tmp/GitClone/component/common/src/main/java/org/exoplatform/social/common/xmlprocessor/DOMParser.java:36:72:36:73","regular expression",345881,"appId","file:///tmp/GitClone/component/service/src/main/java/org/exoplatform/social/rest/impl/space/SpaceRestResourcesV1.java:1022:42:1022:126","a user-provided value"
