"ID of deserializeCall","deserializeCall","URL for deserializeCall","col1"
3637547,"call to method DeserializeObject<List<String>>","file:///tmp/GitClone/Covenant/Models/CovenantContext.cs:197:55:197:100","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
3637587,"call to method DeserializeObject<List<String>>","file:///tmp/GitClone/Covenant/Models/CovenantContext.cs:201:55:201:100","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
3637747,"call to method DeserializeObject<List<DotNetVersion>>","file:///tmp/GitClone/Covenant/Models/CovenantContext.cs:206:69:206:128","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
3637788,"call to method DeserializeObject<List<String>>","file:///tmp/GitClone/Covenant/Models/CovenantContext.cs:212:55:212:100","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
3637826,"call to method DeserializeObject<List<String>>","file:///tmp/GitClone/Covenant/Models/CovenantContext.cs:218:55:218:100","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
3637897,"call to method DeserializeObject<List<DotNetVersion>>","file:///tmp/GitClone/Covenant/Models/CovenantContext.cs:224:69:224:128","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
3637937,"call to method DeserializeObject<List<String>>","file:///tmp/GitClone/Covenant/Models/CovenantContext.cs:230:55:230:100","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
3638065,"call to method DeserializeObject<List<String>>","file:///tmp/GitClone/Covenant/Models/CovenantContext.cs:236:55:236:100","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
3638192,"call to method DeserializeObject<List<DotNetVersion>>","file:///tmp/GitClone/Covenant/Models/CovenantContext.cs:242:69:242:128","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
3638230,"call to method DeserializeObject<List<String>>","file:///tmp/GitClone/Covenant/Models/CovenantContext.cs:248:55:248:100","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
3638301,"call to method DeserializeObject<List<HttpProfileHeader>>","file:///tmp/GitClone/Covenant/Models/CovenantContext.cs:253:66:253:122","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
3638336,"call to method DeserializeObject<List<HttpProfileHeader>>","file:///tmp/GitClone/Covenant/Models/CovenantContext.cs:258:66:258:122","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
3645597,"call to method DeserializeObject<SerializedGruntTask>","file:///tmp/GitClone/Covenant/Models/Grunts/GruntTask.cs:184:40:184:95","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
3650666,"call to method DeserializeObject<SerializedGruntTaskAuthor>","file:///tmp/GitClone/Covenant/Models/Grunts/GruntTaskAuthor.cs:65:48:65:109","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
3652830,"call to method DeserializeObject<SerializedReferenceAssembly>","file:///tmp/GitClone/Covenant/Models/Grunts/GruntTaskComponents.cs:67:52:67:115","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
3653116,"call to method DeserializeObject<SerializedEmbeddedResource>","file:///tmp/GitClone/Covenant/Models/Grunts/GruntTaskComponents.cs:122:51:122:113","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
3653527,"call to method DeserializeObject<SerializedReferenceSourceLibrary>","file:///tmp/GitClone/Covenant/Models/Grunts/GruntTaskComponents.cs:227:56:227:124","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
3655293,"call to method DeserializeObject<SerializedGruntTaskOption>","file:///tmp/GitClone/Covenant/Models/Grunts/GruntTaskOption.cs:75:48:75:109","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
3672133,"call to method DeserializeObject<List<String>>","file:///tmp/GitClone/Covenant/Models/Listeners/HttpListener.cs:305:55:305:100","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
3672206,"call to method DeserializeObject<List<HttpProfileHeader>>","file:///tmp/GitClone/Covenant/Models/Listeners/HttpListener.cs:310:76:310:142","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
3672241,"call to method DeserializeObject<List<HttpProfileHeader>>","file:///tmp/GitClone/Covenant/Models/Listeners/HttpListener.cs:315:76:315:142","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
3672574,"call to method DeserializeObject<List<String>>","file:///tmp/GitClone/Covenant/Models/Listeners/HttpListener.cs:375:42:375:114","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
3678749,"call to method DeserializeObject<GruntEncryptedMessage>","file:///tmp/GitClone/Covenant/Models/Listeners/InternalListener.cs:416:31:416:107","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
3679706,"call to method DeserializeObject<GruntTaskingMessageResponse>","file:///tmp/GitClone/Covenant/Models/Listeners/InternalListener.cs:554:71:554:160","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
3681351,"call to method DeserializeObject<Grunt>","file:///tmp/GitClone/Covenant/Models/Listeners/InternalListener.cs:782:37:782:91","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
