"ID of deserializeCall","deserializeCall","URL for deserializeCall","col1"
4706607,"call to method DeserializeObject<Bitcoin>","file:///tmp/GitClone/Algorithm.CSharp/CustomDataBitcoinAlgorithm.cs:144:32:144:75","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
4710748,"call to method DeserializeObject<Bitcoin>","file:///tmp/GitClone/Algorithm.CSharp/CustomDataPropertiesRegressionAlgorithm.cs:242:32:242:75","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
4712296,"call to method DeserializeObject<Bitcoin>","file:///tmp/GitClone/Algorithm.CSharp/CustomDataRegressionAlgorithm.cs:243:32:243:75","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
4822278,"call to method DeserializeObject<Bitcoin>","file:///tmp/GitClone/Algorithm.CSharp/LiveFeaturesAlgorithm.cs:166:32:166:75","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
5761634,"call to method DeserializeObject<T>","file:///tmp/GitClone/Api/ApiConnection.cs:115:26:115:74","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
5949716,"call to method DeserializeObject<List<Holding>>","file:///tmp/GitClone/Brokerages/Brokerage.cs:258:30:258:80","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
5949812,"call to method DeserializeObject<List<CashAmount>>","file:///tmp/GitClone/Brokerages/Brokerage.cs:287:30:287:83","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
6222207,"call to method DeserializeObject<MappingContractFactorRow>","file:///tmp/GitClone/Common/Data/Auxiliary/MappingContractFactorRow.cs:88:27:88:87","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
6226622,"call to method DeserializeObject","file:///tmp/GitClone/Common/Data/BaseData.cs:396:32:396:96","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
6240532,"call to method DeserializeObject<AlphaStreamsOrderEvent>","file:///tmp/GitClone/Common/Data/Custom/AlphaStreams/AlphaStreamsOrderEvent.cs:88:29:88:87","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
6241403,"call to method DeserializeObject<AlphaStreamsPortfolioState>","file:///tmp/GitClone/Common/Data/Custom/AlphaStreams/AlphaStreamsPortfolioState.cs:129:29:129:91","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
6249167,"call to method DeserializeObject<List<TiingoPrice>>","file:///tmp/GitClone/Common/Data/Custom/Tiingo/TiingoPrice.cs:174:24:174:80","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
6257468,"call to method DeserializeObject<FineFundamental>","file:///tmp/GitClone/Common/Data/Fundamental/FineFundamental.cs:84:24:84:75","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
6653387,"call to method DeserializeObject<List<String>>","file:///tmp/GitClone/Common/Extensions.cs:162:26:162:79","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
6659754,"call to method DeserializeObject","file:///tmp/GitClone/Common/Extensions.cs:1962:20:1962:61","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
6755335,"call to method DeserializeObject<BacktestResultPacket>","file:///tmp/GitClone/Common/Packets/BacktestResultPacket.cs:137:30:140:18","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
6760055,"call to method DeserializeObject<LiveResultPacket>","file:///tmp/GitClone/Common/Packets/LiveResultPacket.cs:89:30:89:82","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
6871347,"call to method DeserializeObject<MarketHoursDatabase>","file:///tmp/GitClone/Common/Securities/MarketHoursDatabase.cs:155:20:155:93","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
6992834,"call to method DeserializeObject<T>","file:///tmp/GitClone/Common/Storage/ObjectStore.cs:154:20:154:67","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
7389747,"call to method DeserializeObject","file:///tmp/GitClone/Configuration/Config.cs:65:33:65:104","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
7390728,"call to method DeserializeObject<T>","file:///tmp/GitClone/Configuration/Config.cs:285:24:285:62","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
7417781,"call to method DeserializeObject<List<String>>","file:///tmp/GitClone/Engine/DataFeeds/CompositeDataProvider.cs:43:37:43:100","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
7454498,"call to method DeserializeObject<CMEProductSlateV2ListResponse>","file:///tmp/GitClone/Engine/DataFeeds/LiveOptionChainProvider.cs:148:42:150:56","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
7454810,"call to method DeserializeObject<List<CMEOptionsTradeDatesAndExpiration>>","file:///tmp/GitClone/Engine/DataFeeds/LiveOptionChainProvider.cs:167:53:169:56","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
7455238,"call to method DeserializeObject<CMEOptionChainQuotes>","file:///tmp/GitClone/Engine/DataFeeds/LiveOptionChainProvider.cs:210:45:212:56","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
7536703,"call to method DeserializeObject<Dictionary<SecurityType,List<TickType>>>","file:///tmp/GitClone/Engine/Setup/BaseSetupHandler.cs:217:33:217:126","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
8779858,"call to method DeserializeObject","file:///tmp/GitClone/Optimizer.Launcher/Program.cs:48:82:50:201","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
8779894,"call to method DeserializeObject<Target>","file:///tmp/GitClone/Optimizer.Launcher/Program.cs:51:33:51:173","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
8779928,"call to method DeserializeObject<List<Constraint>>","file:///tmp/GitClone/Optimizer.Launcher/Program.cs:52:35:52:114","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
8779958,"call to method DeserializeObject<HashSet<OptimizationParameter>>","file:///tmp/GitClone/Optimizer.Launcher/Program.cs:53:46:53:138","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
8962854,"call to method DeserializeObject<Dictionary<String,String>>","file:///tmp/GitClone/Queues/JobQueue.cs:111:30:111:110","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
9161134,"call to method DeserializeObject<T>","file:///tmp/GitClone/Report/NullResultValueTypeJsonConverter.cs:90:20:90:80","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
9166185,"call to method DeserializeObject<BacktestResult>","file:///tmp/GitClone/Report/Program.cs:54:28:54:126","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
9166270,"call to method DeserializeObject<LiveResult>","file:///tmp/GitClone/Report/Program.cs:65:24:65:106","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
9709567,"call to method DeserializeObject<Dictionary<SecurityType,List<TickType>>>","file:///tmp/GitClone/Tests/Algorithm/AlgorithmAddDataTests.cs:61:29:61:122","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
9777798,"call to method DeserializeObject<InsightCollection>","file:///tmp/GitClone/Tests/Algorithm/Framework/Alphas/InsightCollectionTests.cs:97:37:97:107","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
9779269,"call to method DeserializeObject<AlphaRuntimeStatistics>","file:///tmp/GitClone/Tests/Algorithm/Framework/Alphas/Serialization/AlphaRuntimeStatisticsTests.cs:48:32:48:90","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
9796095,"call to method DeserializeObject<Insight>","file:///tmp/GitClone/Tests/Algorithm/Framework/InsightTests.cs:47:32:47:81","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
9796567,"call to method DeserializeObject<Insight>","file:///tmp/GitClone/Tests/Algorithm/Framework/InsightTests.cs:78:32:78:81","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
9860515,"call to method DeserializeObject<OptimizationBacktest>","file:///tmp/GitClone/Tests/Api/OptimizationBacktestJsonConverterTests.cs:89:32:89:103","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
9861160,"call to method DeserializeObject<Optimization>","file:///tmp/GitClone/Tests/Api/OptimizationTests.cs:52:32:52:95","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
9861533,"call to method DeserializeObject<Estimate>","file:///tmp/GitClone/Tests/Api/OptimizationTests.cs:87:32:87:99","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
9863003,"call to method DeserializeObject<ParameterSet>","file:///tmp/GitClone/Tests/Api/ParameterSetJsonConverterTests.cs:57:32:57:94","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
9897941,"call to method DeserializeObject","file:///tmp/GitClone/Tests/Common/Data/Auxiliary/AuxiliaryDataSerializationTests.cs:35:39:35:84","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
