"ID of deserializeCall","deserializeCall","URL for deserializeCall","col1"
3268005,"call to method DeserializeObject<JArray>","file:///tmp/GitClone/FakeServer.Test/FakeServerSpecs.cs:457:31:457:109","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
3268064,"call to method DeserializeObject<JArray>","file:///tmp/GitClone/FakeServer.Test/FakeServerSpecs.cs:465:31:465:109","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
3268123,"call to method DeserializeObject<JArray>","file:///tmp/GitClone/FakeServer.Test/FakeServerSpecs.cs:473:28:473:106","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
3268277,"call to method DeserializeObject<JArray>","file:///tmp/GitClone/FakeServer.Test/FakeServerSpecs.cs:491:31:491:109","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
3268336,"call to method DeserializeObject<JObject>","file:///tmp/GitClone/FakeServer.Test/FakeServerSpecs.cs:499:27:499:106","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
3268399,"call to method DeserializeObject<JObject>","file:///tmp/GitClone/FakeServer.Test/FakeServerSpecs.cs:507:29:507:108","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
3268462,"call to method DeserializeObject<JObject>","file:///tmp/GitClone/FakeServer.Test/FakeServerSpecs.cs:515:26:515:105","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
3268928,"call to method DeserializeObject<JObject>","file:///tmp/GitClone/FakeServer.Test/FakeServerSpecs.cs:556:24:556:103","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
3269073,"call to method DeserializeObject<IEnumerable<JObject>>","file:///tmp/GitClone/FakeServer.Test/FakeServerSpecs.cs:565:25:565:117","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
3269388,"call to method DeserializeObject<JObject>","file:///tmp/GitClone/FakeServer.Test/FakeServerSpecs.cs:591:24:591:103","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
3269528,"call to method DeserializeObject<IEnumerable<JObject>>","file:///tmp/GitClone/FakeServer.Test/FakeServerSpecs.cs:600:25:600:117","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
3270117,"call to method DeserializeObject<JObject>","file:///tmp/GitClone/FakeServer.Test/FakeServerSpecs.cs:652:24:652:103","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
3270335,"call to method DeserializeObject<IEnumerable<JObject>>","file:///tmp/GitClone/FakeServer.Test/FakeServerSpecs.cs:665:25:665:117","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
3270634,"call to method DeserializeObject<JObject>","file:///tmp/GitClone/FakeServer.Test/FakeServerSpecs.cs:692:24:692:103","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
3270842,"call to method DeserializeObject<IEnumerable<JObject>>","file:///tmp/GitClone/FakeServer.Test/FakeServerSpecs.cs:705:25:705:117","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
3271114,"call to method DeserializeObject<JObject>","file:///tmp/GitClone/FakeServer.Test/FakeServerSpecs.cs:730:32:730:111","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
3271205,"call to method DeserializeObject<JObject>","file:///tmp/GitClone/FakeServer.Test/FakeServerSpecs.cs:735:24:735:103","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
3271271,"call to method DeserializeObject<IEnumerable<JObject>>","file:///tmp/GitClone/FakeServer.Test/FakeServerSpecs.cs:740:25:740:117","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
3271363,"call to method DeserializeObject<IEnumerable<JObject>>","file:///tmp/GitClone/FakeServer.Test/FakeServerSpecs.cs:748:21:748:113","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
3271447,"call to method DeserializeObject<IEnumerable<String>>","file:///tmp/GitClone/FakeServer.Test/FakeServerSpecs.cs:759:31:759:122","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
3271561,"call to method DeserializeObject<IEnumerable<String>>","file:///tmp/GitClone/FakeServer.Test/FakeServerSpecs.cs:768:27:768:118","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
3271618,"call to method DeserializeObject<JObject>","file:///tmp/GitClone/FakeServer.Test/FakeServerSpecs.cs:773:24:773:103","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
3271684,"call to method DeserializeObject<IEnumerable<JObject>>","file:///tmp/GitClone/FakeServer.Test/FakeServerSpecs.cs:778:25:778:117","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
3271776,"call to method DeserializeObject<IEnumerable<JObject>>","file:///tmp/GitClone/FakeServer.Test/FakeServerSpecs.cs:787:38:787:130","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
3271854,"call to method DeserializeObject<IEnumerable<String>>","file:///tmp/GitClone/FakeServer.Test/FakeServerSpecs.cs:798:31:798:122","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
3271968,"call to method DeserializeObject<IEnumerable<String>>","file:///tmp/GitClone/FakeServer.Test/FakeServerSpecs.cs:807:27:807:118","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
3272025,"call to method DeserializeObject<JObject>","file:///tmp/GitClone/FakeServer.Test/FakeServerSpecs.cs:812:24:812:103","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
3272091,"call to method DeserializeObject<IEnumerable<JObject>>","file:///tmp/GitClone/FakeServer.Test/FakeServerSpecs.cs:817:25:817:117","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
3272182,"call to method DeserializeObject<IEnumerable<JObject>>","file:///tmp/GitClone/FakeServer.Test/FakeServerSpecs.cs:826:38:826:130","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
3272674,"call to method DeserializeObject<JObject>","file:///tmp/GitClone/FakeServer.Test/FakeServerSpecs.cs:880:24:880:103","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
3272955,"call to method DeserializeObject<JObject>","file:///tmp/GitClone/FakeServer.Test/FakeServerSpecs.cs:907:24:907:103","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
3273161,"call to method DeserializeObject<JObject>","file:///tmp/GitClone/FakeServer.Test/FakeServerSpecs.cs:928:24:928:103","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
3273898,"call to method DeserializeObject<JObject>","file:///tmp/GitClone/FakeServer.Test/FakeServerSpecs.cs:1024:24:1024:103","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
3274077,"call to method DeserializeObject<JObject>","file:///tmp/GitClone/FakeServer.Test/FakeServerSpecs.cs:1042:20:1042:99","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
3274289,"call to method DeserializeObject<JObject>","file:///tmp/GitClone/FakeServer.Test/FakeServerSpecs.cs:1061:20:1061:99","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
3276236,"call to method DeserializeObject<JArray>","file:///tmp/GitClone/FakeServer.Test/FakeServerSpecs.cs:1275:28:1275:106","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
3276372,"call to method DeserializeObject<JArray>","file:///tmp/GitClone/FakeServer.Test/FakeServerSpecs.cs:1286:24:1286:102","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
3276478,"call to method DeserializeObject<JArray>","file:///tmp/GitClone/FakeServer.Test/FakeServerSpecs.cs:1297:28:1297:106","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
3276752,"call to method DeserializeObject<JObject>","file:///tmp/GitClone/FakeServer.Test/FakeServerSpecs.cs:1320:24:1320:103","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
3276948,"call to method DeserializeObject<JObject>","file:///tmp/GitClone/FakeServer.Test/FakeServerSpecs.cs:1334:20:1334:99","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
3277141,"call to method DeserializeObject<JObject>","file:///tmp/GitClone/FakeServer.Test/FakeServerSpecs.cs:1350:20:1350:99","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
3277273,"call to method DeserializeObject<JObject>","file:///tmp/GitClone/FakeServer.Test/FakeServerSpecs.cs:1374:24:1374:103","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
3277469,"call to method DeserializeObject<JObject>","file:///tmp/GitClone/FakeServer.Test/FakeServerSpecs.cs:1420:24:1420:108","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
3277609,"call to method DeserializeObject<JObject>","file:///tmp/GitClone/FakeServer.Test/FakeServerSpecs.cs:1452:29:1452:116","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
3277729,"call to method DeserializeObject<JObject>","file:///tmp/GitClone/FakeServer.Test/FakeServerSpecs.cs:1474:24:1474:108","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
3277867,"call to method DeserializeObject<JObject>","file:///tmp/GitClone/FakeServer.Test/FakeServerSpecs.cs:1492:20:1492:105","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
3277962,"call to method DeserializeObject<JObject>","file:///tmp/GitClone/FakeServer.Test/FakeServerSpecs.cs:1503:20:1503:104","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
3278086,"call to method DeserializeObject<JObject>","file:///tmp/GitClone/FakeServer.Test/FakeServerSpecs.cs:1526:24:1526:103","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
3278215,"call to method DeserializeObject<JObject>","file:///tmp/GitClone/FakeServer.Test/FakeServerSpecs.cs:1541:24:1541:103","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
3278468,"call to method DeserializeObject<JObject>","file:///tmp/GitClone/FakeServer.Test/FakeServerSpecs.cs:1572:24:1572:103","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
3278670,"call to method DeserializeObject<JObject>","file:///tmp/GitClone/FakeServer.Test/FakeServerSpecs.cs:1596:24:1596:103","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
3278807,"call to method DeserializeObject<JObject>","file:///tmp/GitClone/FakeServer.Test/FakeServerSpecs.cs:1613:24:1613:103","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
3279001,"call to method DeserializeObject<JObject>","file:///tmp/GitClone/FakeServer.Test/FakeServerSpecs.cs:1642:24:1642:103","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
3279785,"call to method DeserializeObject<dynamic>","file:///tmp/GitClone/FakeServer.Test/FakeServerSpecs.cs:960:39:960:85","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
