"ID of deserializeCall","deserializeCall","URL for deserializeCall","col1"
4435079,"call to method DeserializeObject<T>","file:///tmp/GitClone/src/NzbDrone.Common/Serializer/Newtonsoft.Json/Json.cs:41:20:41:77","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
4435095,"call to method DeserializeObject","file:///tmp/GitClone/src/NzbDrone.Common/Serializer/Newtonsoft.Json/Json.cs:46:20:46:80","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
4797093,"call to method DeserializeObject<List<LazyLibrarianBook>>","file:///tmp/GitClone/src/NzbDrone.Core/ImportLists/LazyLibrarian/LazyLibrarianImportParser.cs:25:32:25:114","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
4800995,"call to method DeserializeObject<List<TResource>>","file:///tmp/GitClone/src/NzbDrone.Core/ImportLists/Readarr/ReadarrV1Proxy.cs:92:27:92:90","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
4805895,"call to method DeserializeObject<List<FileListTorrent>>","file:///tmp/GitClone/src/NzbDrone.Core/Indexers/FileList/FileListParser.cs:31:32:31:108","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
5201155,"call to method DeserializeObject<DownloadStationTask>","file:///tmp/GitClone/src/NzbDrone.Core.Test/Download/DownloadClientTests/DownloadStationTests/DownloadStationsTaskStatusJsonConverterFixture.cs:20:24:20:79","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
5201325,"call to method DeserializeObject<DownloadStationTask>","file:///tmp/GitClone/src/NzbDrone.Core.Test/Download/DownloadClientTests/DownloadStationTests/DownloadStationsTaskStatusJsonConverterFixture.cs:44:24:44:79","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
5253651,"call to method DeserializeObject<QBittorrentTorrent>","file:///tmp/GitClone/src/NzbDrone.Core.Test/Download/DownloadClientTests/QBittorrentTests/QBittorrentFixture.cs:820:27:820:97","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
5265459,"call to method DeserializeObject<SabnzbdQueueItem>","file:///tmp/GitClone/src/NzbDrone.Core.Test/Download/DownloadClientTests/SabnzbdTests/JsonConvertersTests/SabnzbdQueueTimeConverterFixture.cs:24:24:24:77","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
5265548,"call to method DeserializeObject<SabnzbdQueueItem>","file:///tmp/GitClone/src/NzbDrone.Core.Test/Download/DownloadClientTests/SabnzbdTests/JsonConvertersTests/SabnzbdQueueTimeConverterFixture.cs:41:24:41:77","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
5265602,"call to method DeserializeObject<SabnzbdQueueItem>","file:///tmp/GitClone/src/NzbDrone.Core.Test/Download/DownloadClientTests/SabnzbdTests/JsonConvertersTests/SabnzbdQueueTimeConverterFixture.cs:34:31:34:84","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
5512693,"call to method DeserializeObject<IdTestCase>","file:///tmp/GitClone/src/NzbDrone.Core.Test/MediaFiles/TrackImport/Identification/IdentificationServiceFixture.cs:160:28:160:92","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
