"ID of deserializeCall","deserializeCall","URL for deserializeCall","col1"
13394351,"call to method DeserializeObject<JToken>","file:///tmp/GitClone/src/NJsonSchema/Generation/JsonSchemaGenerator.cs:517:21:517:66","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
13395550,"call to method DeserializeObject<String>","file:///tmp/GitClone/src/NJsonSchema/Generation/JsonSchemaGenerator.cs:738:48:738:90","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
13398985,"call to method DeserializeObject<JObject>","file:///tmp/GitClone/src/NJsonSchema/Generation/JsonSchemaGenerator.cs:292:18:292:103","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
13407217,"call to method DeserializeObject<JToken>","file:///tmp/GitClone/src/NJsonSchema/Generation/JsonSchemaGenerator.cs:517:21:517:66","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
13407791,"call to method DeserializeObject<String>","file:///tmp/GitClone/src/NJsonSchema/Generation/JsonSchemaGenerator.cs:738:48:738:90","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
13409399,"call to method DeserializeObject<JObject>","file:///tmp/GitClone/src/NJsonSchema/Generation/JsonSchemaGenerator.cs:292:18:292:103","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
13423157,"call to method DeserializeObject<JToken>","file:///tmp/GitClone/src/NJsonSchema/Generation/SampleJsonSchemaGenerator.cs:27:25:30:14","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
13440517,"call to method DeserializeObject<T>","file:///tmp/GitClone/src/NJsonSchema/Infrastructure/JsonSchemaSerialization.cs:174:24:174:88","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
13454325,"call to method DeserializeObject","file:///tmp/GitClone/src/NJsonSchema/JsonReferenceResolver.cs:270:44:270:100","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
13472422,"call to method DeserializeObject<JsonSchema>","file:///tmp/GitClone/src/NJsonSchema/JsonSchema.cs:256:20:256:117","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
13477884,"call to method DeserializeObject<JsonSchema>","file:///tmp/GitClone/src/NJsonSchema/JsonSchema.cs:256:20:256:117","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
13483250,"call to method DeserializeObject<JsonSchema>","file:///tmp/GitClone/src/NJsonSchema/JsonSchema.cs:256:20:256:117","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
13853211,"call to method DeserializeObject<ClassWithUri>","file:///tmp/GitClone/src/NJsonSchema.CodeGeneration.CSharp.Tests/UriTests.cs:38:24:38:72","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
13853301,"call to method DeserializeObject<ClassWithUri>","file:///tmp/GitClone/src/NJsonSchema.CodeGeneration.CSharp.Tests/UriTests.cs:53:24:53:72","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
13875975,"call to method DeserializeObject<Container>","file:///tmp/GitClone/src/NJsonSchema.CodeGeneration.Tests/InheritanceSerializationTests.cs:100:41:100:86","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
13876188,"call to method DeserializeObject<Container>","file:///tmp/GitClone/src/NJsonSchema.CodeGeneration.Tests/InheritanceSerializationTests.cs:133:41:133:86","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
13876347,"call to method DeserializeObject<A>","file:///tmp/GitClone/src/NJsonSchema.CodeGeneration.Tests/InheritanceSerializationTests.cs:177:32:177:79","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
14053501,"call to method DeserializeObject<JsonSchema>","file:///tmp/GitClone/src/NJsonSchema.Tests/Conversion/TypeToSchemaTests.cs:24:27:24:80","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
14056469,"call to method DeserializeObject<Exception>","file:///tmp/GitClone/src/NJsonSchema.Tests/Converters/JsonExceptionConverterTests.cs:49:36:49:91","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
14057014,"call to method DeserializeObject<Exception>","file:///tmp/GitClone/src/NJsonSchema.Tests/Converters/JsonExceptionConverterTests.cs:77:36:77:91","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
14057130,"call to method DeserializeObject<Exception>","file:///tmp/GitClone/src/NJsonSchema.Tests/Converters/JsonExceptionConverterTests.cs:136:36:136:91","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
14057142,"call to method DeserializeObject<Exception>","file:///tmp/GitClone/src/NJsonSchema.Tests/Converters/JsonExceptionConverterTests.cs:158:36:158:91","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
14057154,"call to method DeserializeObject<Exception>","file:///tmp/GitClone/src/NJsonSchema.Tests/Converters/JsonExceptionConverterTests.cs:190:36:190:91","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
14079066,"call to method DeserializeObject<ViewModelThing>","file:///tmp/GitClone/src/NJsonSchema.Tests/Generation/InheritanceTests.cs:278:22:284:14","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
14102204,"call to method DeserializeObject<MyClass>","file:///tmp/GitClone/src/NJsonSchema.Tests/Infrastructure/PropertyRenameAndIgnoreSerializerContractResolverTests.cs:47:19:47:122","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
14125122,"call to method DeserializeObject<JToken>","file:///tmp/GitClone/src/NJsonSchema.Tests/Validation/LineInformationTest.cs:101:42:101:84","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
14176755,"call to method DeserializeObject<ExpandoObject>","file:///tmp/GitClone/src/NJsonSchema.Yaml/JsonSchemaYaml.cs:66:42:66:105","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
