"ID of deserializeCall","deserializeCall","URL for deserializeCall","col1"
2233162,"call to method DeserializeObject<Object>","file:///tmp/GitClone/ExampleNet45Project/Program.cs:97:24:97:66","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
2233412,"call to method DeserializeObject<Object>","file:///tmp/GitClone/ExampleNet45Project/Program.cs:125:20:125:69","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
2233483,"call to method DeserializeObject<Dictionary<String,dynamic>>","file:///tmp/GitClone/ExampleNet45Project/Program.cs:129:30:129:129","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
2233672,"call to method DeserializeObject<Object>","file:///tmp/GitClone/ExampleNet45Project/Program.cs:154:24:154:73","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
2280845,"call to method DeserializeObject<Dictionary<String,dynamic>>","file:///tmp/GitClone/src/SendGrid/Response.cs:121:29:121:101","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
2389348,"call to method DeserializeObject<Object>","file:///tmp/GitClone/tests/SendGrid.Tests/Integration.cs:2934:24:2934:66","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
2389503,"call to method DeserializeObject<Object>","file:///tmp/GitClone/tests/SendGrid.Tests/Integration.cs:2959:24:2959:66","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
2389738,"call to method DeserializeObject<Object>","file:///tmp/GitClone/tests/SendGrid.Tests/Integration.cs:2992:24:2992:66","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
2389893,"call to method DeserializeObject<Object>","file:///tmp/GitClone/tests/SendGrid.Tests/Integration.cs:3013:24:3013:66","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
2390139,"call to method DeserializeObject<Object>","file:///tmp/GitClone/tests/SendGrid.Tests/Integration.cs:3051:24:3051:66","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
2390307,"call to method DeserializeObject<Object>","file:///tmp/GitClone/tests/SendGrid.Tests/Integration.cs:3079:24:3079:66","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
2390415,"call to method DeserializeObject<Object>","file:///tmp/GitClone/tests/SendGrid.Tests/Integration.cs:3093:24:3093:66","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
2390661,"call to method DeserializeObject<Object>","file:///tmp/GitClone/tests/SendGrid.Tests/Integration.cs:3127:24:3127:66","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
2390829,"call to method DeserializeObject<Object>","file:///tmp/GitClone/tests/SendGrid.Tests/Integration.cs:3153:24:3153:66","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
2391075,"call to method DeserializeObject<Object>","file:///tmp/GitClone/tests/SendGrid.Tests/Integration.cs:3188:24:3188:66","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
2391252,"call to method DeserializeObject<Object>","file:///tmp/GitClone/tests/SendGrid.Tests/Integration.cs:3215:24:3215:66","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
2391498,"call to method DeserializeObject<Object>","file:///tmp/GitClone/tests/SendGrid.Tests/Integration.cs:3250:24:3250:66","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
2391873,"call to method DeserializeObject<Object>","file:///tmp/GitClone/tests/SendGrid.Tests/Integration.cs:3323:24:3323:66","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
2392041,"call to method DeserializeObject<Object>","file:///tmp/GitClone/tests/SendGrid.Tests/Integration.cs:3354:24:3354:66","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
2392287,"call to method DeserializeObject<Object>","file:///tmp/GitClone/tests/SendGrid.Tests/Integration.cs:3386:24:3386:66","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
2392395,"call to method DeserializeObject<Object>","file:///tmp/GitClone/tests/SendGrid.Tests/Integration.cs:3400:24:3400:66","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
2392710,"call to method DeserializeObject<Object>","file:///tmp/GitClone/tests/SendGrid.Tests/Integration.cs:3441:24:3441:66","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
2393184,"call to method DeserializeObject<Object>","file:///tmp/GitClone/tests/SendGrid.Tests/Integration.cs:3529:24:3529:66","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
2393477,"call to method DeserializeObject<Object>","file:///tmp/GitClone/tests/SendGrid.Tests/Integration.cs:3569:24:3569:66","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
2393632,"call to method DeserializeObject<Object>","file:///tmp/GitClone/tests/SendGrid.Tests/Integration.cs:3593:24:3593:66","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
2393729,"call to method DeserializeObject<Object>","file:///tmp/GitClone/tests/SendGrid.Tests/Integration.cs:3606:24:3606:66","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
2394014,"call to method DeserializeObject<Object>","file:///tmp/GitClone/tests/SendGrid.Tests/Integration.cs:3648:24:3648:66","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
2394377,"call to method DeserializeObject<Object>","file:///tmp/GitClone/tests/SendGrid.Tests/Integration.cs:3704:24:3704:66","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
2394474,"call to method DeserializeObject<Object>","file:///tmp/GitClone/tests/SendGrid.Tests/Integration.cs:3728:24:3728:66","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
2394642,"call to method DeserializeObject<Object>","file:///tmp/GitClone/tests/SendGrid.Tests/Integration.cs:3754:24:3754:66","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
2395191,"call to method DeserializeObject<Object>","file:///tmp/GitClone/tests/SendGrid.Tests/Integration.cs:3850:24:3850:66","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
