"ID of deserializeCall","deserializeCall","URL for deserializeCall","col1"
10070340,"call to method DeserializeObject","file:///tmp/GitClone/src/WebJobs.Script/Binding/Http/HttpBinding.cs:72:31:72:74","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
10070370,"call to method DeserializeObject<ExpandoObject>","file:///tmp/GitClone/src/WebJobs.Script/Binding/Http/HttpBinding.cs:87:34:87:97","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
10073420,"call to method DeserializeObject","file:///tmp/GitClone/src/WebJobs.Script/Binding/Manual/ManualTriggerAttributeBindingProvider.cs:99:37:99:106","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
10155757,"call to method DeserializeObject<IEnumerable<String>>","file:///tmp/GitClone/src/WebJobs.Script/ExtensionBundle/ExtensionBundleManager.cs:238:34:238:92","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
10178026,"call to method DeserializeObject<HostIdInfo>","file:///tmp/GitClone/src/WebJobs.Script/Host/HostIdValidator.cs:179:34:179:83","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
10179308,"call to method DeserializeObject<KubernetesLockHandle>","file:///tmp/GitClone/src/WebJobs.Script/Host/Kubernetes/KubernetesClient.cs:42:20:42:86","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
10197156,"call to method DeserializeObject<ApplicationPerformanceCounters>","file:///tmp/GitClone/src/WebJobs.Script/Scale/HostPerformanceManager.cs:181:28:181:94","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
10216077,"call to method DeserializeObject<List<String>>","file:///tmp/GitClone/src/WebJobs.Script/Workers/Http/Configuration/HttpWorkerOptionsSetup.cs:122:28:122:94","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
10220892,"call to method DeserializeObject<HttpOutputBindingResponse>","file:///tmp/GitClone/src/WebJobs.Script/Workers/Http/HttpScriptInvocationResultExtensions.cs:88:75:88:161","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
10459798,"call to method DeserializeObject","file:///tmp/GitClone/src/WebJobs.Script.Grpc/MessageExtensions/GrpcMessageConversionExtensions.cs:32:41:32:114","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
10461088,"call to method DeserializeObject","file:///tmp/GitClone/src/WebJobs.Script.Grpc/MessageExtensions/GrpcMessageConversionExtensions.cs:208:32:208:75","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
10578009,"call to method DeserializeObject<IEnumerable<String>>","file:///tmp/GitClone/src/WebJobs.Script.WebHost/Configuration/HostCorsOptionsSetup.cs:28:38:28:109","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
10582805,"call to method DeserializeObject<EncryptedHostAssignmentContext>","file:///tmp/GitClone/src/WebJobs.Script.WebHost/ContainerManagement/LinuxContainerInitializationHostService.cs:54:50:54:124","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
