"ID of deserializeCall","deserializeCall","URL for deserializeCall","col1"
885799,"call to method DeserializeObject","file:///tmp/GitClone/Rebus/Persistence/FileSystem/FilesystemSagaIndex.cs:35:27:35:82","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
886071,"call to method DeserializeObject<List<SagaIndexItem>>","file:///tmp/GitClone/Rebus/Persistence/FileSystem/FilesystemSagaIndex.cs:83:34:83:96","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
888161,"call to method DeserializeObject<Timeout>","file:///tmp/GitClone/Rebus/Persistence/FileSystem/FilesystemTimeoutManager.cs:77:27:77:85","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
888902,"call to method DeserializeObject<Dictionary<String,HashSet<String>>>","file:///tmp/GitClone/Rebus/Persistence/FileSystem/JsonFileSubscriptionStorage.cs:103:33:103:108","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
890755,"call to method DeserializeObject<ISagaData>","file:///tmp/GitClone/Rebus/Persistence/InMem/InMemorySagaStorage.cs:221:16:221:94","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
934574,"call to method DeserializeObject<Dictionary<String,String>>","file:///tmp/GitClone/Rebus/Serialization/DictionarySerializer.cs:30:20:30:97","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
934732,"call to method DeserializeObject<T>","file:///tmp/GitClone/Rebus/Serialization/GenericJsonSerializer.cs:34:20:34:67","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
934994,"call to method DeserializeObject<Dictionary<String,String>>","file:///tmp/GitClone/Rebus/Serialization/HeaderSerializer.cs:57:20:57:81","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
936031,"call to method DeserializeObject","file:///tmp/GitClone/Rebus/Serialization/Json/JsonSerializer.cs:145:19:145:70","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
936041,"call to method DeserializeObject","file:///tmp/GitClone/Rebus/Serialization/Json/JsonSerializer.cs:146:19:146:76","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
938031,"call to method DeserializeObject","file:///tmp/GitClone/Rebus/Serialization/ObjectSerializer.cs:51:20:51:63","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
1093495,"call to method DeserializeObject<TestEvent>","file:///tmp/GitClone/Rebus.Tests/Bugs/VerifySyncBusAndTransactionScope.cs:53:25:53:70","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
1096500,"call to method DeserializeObject","file:///tmp/GitClone/Rebus.Tests/Compression/TestZipper.cs:86:71:86:133","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
1217578,"call to method DeserializeObject<JObject>","file:///tmp/GitClone/Rebus.Tests.Contracts/Extensions/TestEx.cs:115:20:115:67","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
