"ID of deserializeCall","deserializeCall","URL for deserializeCall","col1"
4811574,"call to method DeserializeObject<T>","file:///tmp/GitClone/src/NzbDrone.Common/Serializer/Newtonsoft.Json/Json.cs:41:20:41:77","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
4811590,"call to method DeserializeObject","file:///tmp/GitClone/src/NzbDrone.Common/Serializer/Newtonsoft.Json/Json.cs:46:20:46:80","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
5117642,"call to method DeserializeObject<List<HeadphonesImportArtist>>","file:///tmp/GitClone/src/NzbDrone.Core/ImportLists/HeadphonesImport/HeadphonesImportParser.cs:25:32:25:119","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
5131118,"call to method DeserializeObject<List<TResource>>","file:///tmp/GitClone/src/NzbDrone.Core/ImportLists/Lidarr/LidarrV1Proxy.cs:92:27:92:90","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
5132061,"call to method DeserializeObject<List<LidarrListsAlbum>>","file:///tmp/GitClone/src/NzbDrone.Core/ImportLists/LidarrLists/LidarrListsParser.cs:31:32:31:113","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
5133226,"call to method DeserializeObject<List<MusicBrainzSeriesAlbum>>","file:///tmp/GitClone/src/NzbDrone.Core/ImportLists/MusicBrainzSeries/MusicBrainzSeriesParser.cs:31:32:31:119","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
5147974,"call to method DeserializeObject<List<FileListTorrent>>","file:///tmp/GitClone/src/NzbDrone.Core/Indexers/FileList/FileListParser.cs:31:32:31:108","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
5600060,"call to method DeserializeObject<DownloadStationTask>","file:///tmp/GitClone/src/NzbDrone.Core.Test/Download/DownloadClientTests/DownloadStationTests/DownloadStationsTaskStatusJsonConverterFixture.cs:20:24:20:79","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
5600230,"call to method DeserializeObject<DownloadStationTask>","file:///tmp/GitClone/src/NzbDrone.Core.Test/Download/DownloadClientTests/DownloadStationTests/DownloadStationsTaskStatusJsonConverterFixture.cs:44:24:44:79","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
5652628,"call to method DeserializeObject<QBittorrentTorrent>","file:///tmp/GitClone/src/NzbDrone.Core.Test/Download/DownloadClientTests/QBittorrentTests/QBittorrentFixture.cs:819:27:819:97","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
5662581,"call to method DeserializeObject<SabnzbdQueueItem>","file:///tmp/GitClone/src/NzbDrone.Core.Test/Download/DownloadClientTests/SabnzbdTests/JsonConvertersTests/SabnzbdQueueTimeConverterFixture.cs:24:24:24:77","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
5662670,"call to method DeserializeObject<SabnzbdQueueItem>","file:///tmp/GitClone/src/NzbDrone.Core.Test/Download/DownloadClientTests/SabnzbdTests/JsonConvertersTests/SabnzbdQueueTimeConverterFixture.cs:41:24:41:77","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
5662724,"call to method DeserializeObject<SabnzbdQueueItem>","file:///tmp/GitClone/src/NzbDrone.Core.Test/Download/DownloadClientTests/SabnzbdTests/JsonConvertersTests/SabnzbdQueueTimeConverterFixture.cs:34:31:34:84","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
5931773,"call to method DeserializeObject<IdTestCase>","file:///tmp/GitClone/src/NzbDrone.Core.Test/MediaFiles/TrackImport/Identification/IdentificationServiceFixture.cs:179:28:179:92","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
6045484,"call to method DeserializeObject<List<FingerPrintTest>>","file:///tmp/GitClone/src/NzbDrone.Core.Test/ParserTests/FingerprintingServiceFixture.cs:42:29:42:104","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
