"ID of deserializeCall","deserializeCall","URL for deserializeCall","col1"
9314950,"call to method DeserializeObject<AccessToken>","file:///tmp/GitClone/src/Infrastructure/SsoServices/UserService.cs:49:32:49:90","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
9331937,"call to method DeserializeObject<PersonResponse>","file:///tmp/GitClone/workers/Worker.App/Application/Internals/Queries/GetPerson/GetPersonQuery.cs:21:24:21:86","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
9351948,"call to method DeserializeObject<ContractModel>","file:///tmp/GitClone/workers/Worker.App/Infrastructure/Services/ContractApprovalService.cs:78:29:78:87","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
9352294,"call to method DeserializeObject<ContractModel>","file:///tmp/GitClone/workers/Worker.App/Infrastructure/Services/ContractApprovalService.cs:136:29:136:87","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
9352710,"call to method DeserializeObject<ContractModel>","file:///tmp/GitClone/workers/Worker.App/Infrastructure/Services/ContractApprovalService.cs:195:29:195:87","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
9352954,"call to method DeserializeObject<ContractModel>","file:///tmp/GitClone/workers/Worker.App/Infrastructure/Services/ContractApprovalService.cs:226:29:226:87","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
9353769,"call to method DeserializeObject<ContractModel>","file:///tmp/GitClone/workers/Worker.App/Infrastructure/Services/ContractApprovalService.cs:339:29:339:87","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
9354055,"call to method DeserializeObject<ContractModel>","file:///tmp/GitClone/workers/Worker.App/Infrastructure/Services/ContractApprovalService.cs:381:29:381:87","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
9354325,"call to method DeserializeObject<ContractModel>","file:///tmp/GitClone/workers/Worker.App/Infrastructure/Services/ContractApprovalService.cs:415:29:415:87","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
9354805,"call to method DeserializeObject<ContractModel>","file:///tmp/GitClone/workers/Worker.App/Infrastructure/Services/ContractApprovalService.cs:480:29:480:87","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
9355149,"call to method DeserializeObject<ContractModel>","file:///tmp/GitClone/workers/Worker.App/Infrastructure/Services/ContractApprovalService.cs:523:29:523:87","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
9355253,"call to method DeserializeObject<ContractModel>","file:///tmp/GitClone/workers/Worker.App/Infrastructure/Services/ContractApprovalService.cs:547:29:547:87","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
9355648,"call to method DeserializeObject<ContractModel>","file:///tmp/GitClone/workers/Worker.App/Infrastructure/Services/ContractApprovalService.cs:601:29:601:87","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
9356442,"call to method DeserializeObject<ContractModel>","file:///tmp/GitClone/workers/Worker.App/Infrastructure/Services/ContractApprovalService.cs:666:29:666:87","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
9356771,"call to method DeserializeObject<ContractModel>","file:///tmp/GitClone/workers/Worker.App/Infrastructure/Services/ContractApprovalService.cs:716:29:716:87","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
9359125,"call to method DeserializeObject<CustomerResponse>","file:///tmp/GitClone/workers/Worker.App/Infrastructure/Services/InternalsService.cs:31:24:31:88","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
9359239,"call to method DeserializeObject<CustomerResponse>","file:///tmp/GitClone/workers/Worker.App/Infrastructure/Services/InternalsService.cs:45:24:45:88","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
9359352,"call to method DeserializeObject<PersonResponse>","file:///tmp/GitClone/workers/Worker.App/Infrastructure/Services/InternalsService.cs:56:28:56:90","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
9359512,"call to method DeserializeObject<List<PersonResponse>>","file:///tmp/GitClone/workers/Worker.App/Infrastructure/Services/InternalsService.cs:73:28:73:96","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
9360216,"call to method DeserializeObject<Response>","file:///tmp/GitClone/workers/Worker.App/Infrastructure/Services/MessagingService.cs:35:20:35:76","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
9360382,"call to method DeserializeObject<Response>","file:///tmp/GitClone/workers/Worker.App/Infrastructure/Services/MessagingService.cs:54:20:54:76","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
9360488,"call to method DeserializeObject<Response>","file:///tmp/GitClone/workers/Worker.App/Infrastructure/Services/MessagingService.cs:67:20:67:76","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
9360594,"call to method DeserializeObject<Response>","file:///tmp/GitClone/workers/Worker.App/Infrastructure/Services/MessagingService.cs:80:20:80:76","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
