"ID of deserializeCall","deserializeCall","URL for deserializeCall","col1"
22175724,"call to method DeserializeObject<TResponse>","file:///tmp/GitClone/src/OmniSharp.Abstractions/Plugins/Plugin.cs:54:32:54:79","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
22913933,"call to method DeserializeObject<EventPacket>","file:///tmp/GitClone/tests/OmniSharp.Stdio.Tests/EndpointHandlerFacts.cs:142:34:142:82","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
22913966,"call to method DeserializeObject<ResponsePacket>","file:///tmp/GitClone/tests/OmniSharp.Stdio.Tests/EndpointHandlerFacts.cs:147:34:147:85","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
22914836,"call to method DeserializeObject<EventPacket>","file:///tmp/GitClone/tests/OmniSharp.Stdio.Tests/EndpointHandlerFacts.cs:194:34:194:82","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
22914869,"call to method DeserializeObject<ResponsePacket>","file:///tmp/GitClone/tests/OmniSharp.Stdio.Tests/EndpointHandlerFacts.cs:199:34:199:85","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
22915065,"call to method DeserializeObject<EventPacket>","file:///tmp/GitClone/tests/OmniSharp.Stdio.Tests/EndpointHandlerFacts.cs:246:34:246:82","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
22915098,"call to method DeserializeObject<ResponsePacket>","file:///tmp/GitClone/tests/OmniSharp.Stdio.Tests/EndpointHandlerFacts.cs:251:34:251:85","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
22916964,"call to method DeserializeObject<EventPacket>","file:///tmp/GitClone/tests/OmniSharp.Stdio.Tests/StdioServerFacts.cs:45:34:45:82","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
22916997,"call to method DeserializeObject<EventPacket>","file:///tmp/GitClone/tests/OmniSharp.Stdio.Tests/StdioServerFacts.cs:63:34:63:82","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
22917030,"call to method DeserializeObject<EventPacket>","file:///tmp/GitClone/tests/OmniSharp.Stdio.Tests/StdioServerFacts.cs:68:34:68:82","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
22917074,"call to method DeserializeObject<EventPacket>","file:///tmp/GitClone/tests/OmniSharp.Stdio.Tests/StdioServerFacts.cs:87:34:87:82","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
22917107,"call to method DeserializeObject<EventPacket>","file:///tmp/GitClone/tests/OmniSharp.Stdio.Tests/StdioServerFacts.cs:92:34:92:82","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
22917151,"call to method DeserializeObject<EventPacket>","file:///tmp/GitClone/tests/OmniSharp.Stdio.Tests/StdioServerFacts.cs:117:34:117:82","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
22917184,"call to method DeserializeObject<ResponsePacket>","file:///tmp/GitClone/tests/OmniSharp.Stdio.Tests/StdioServerFacts.cs:122:34:122:85","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
22917283,"call to method DeserializeObject<EventPacket>","file:///tmp/GitClone/tests/OmniSharp.Stdio.Tests/StdioServerFacts.cs:150:34:150:82","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
22917327,"call to method DeserializeObject<ResponsePacket>","file:///tmp/GitClone/tests/OmniSharp.Stdio.Tests/StdioServerFacts.cs:158:33:158:84","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
22917437,"call to method DeserializeObject<EventPacket>","file:///tmp/GitClone/tests/OmniSharp.Stdio.Tests/StdioServerFacts.cs:187:34:187:82","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
22917470,"call to method DeserializeObject<ResponsePacket>","file:///tmp/GitClone/tests/OmniSharp.Stdio.Tests/StdioServerFacts.cs:192:34:192:85","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
22932515,"call to method DeserializeObject<Request>","file:///tmp/GitClone/tests/OmniSharp.Tests/ZeroBasedIndexConverterFacts.cs:30:25:30:70","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
22932727,"call to method DeserializeObject<Request>","file:///tmp/GitClone/tests/OmniSharp.Tests/ZeroBasedIndexConverterFacts.cs:48:25:48:70","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
22932829,"call to method DeserializeObject<Request>","file:///tmp/GitClone/tests/OmniSharp.Tests/ZeroBasedIndexConverterFacts.cs:66:25:66:70","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
