"ID of deserializeCall","deserializeCall","URL for deserializeCall","col1"
761602,"call to method DeserializeObject<ServerTime>","file:///tmp/GitClone/Poseidon/Crypto/KrakenAPI.cs:201:27:201:72","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
761664,"call to method DeserializeObject<AssetInfo>","file:///tmp/GitClone/Poseidon/Crypto/KrakenAPI.cs:220:27:220:71","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
761727,"call to method DeserializeObject<AssetPairs>","file:///tmp/GitClone/Poseidon/Crypto/KrakenAPI.cs:242:27:242:72","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
761843,"call to method DeserializeObject","file:///tmp/GitClone/Poseidon/Crypto/KrakenAPI.cs:266:37:266:70","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
762518,"call to method DeserializeObject","file:///tmp/GitClone/Poseidon/Crypto/KrakenAPI.cs:326:33:326:66","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
762883,"call to method DeserializeObject","file:///tmp/GitClone/Poseidon/Crypto/KrakenAPI.cs:368:33:368:66","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
763426,"call to method DeserializeObject","file:///tmp/GitClone/Poseidon/Crypto/KrakenAPI.cs:439:33:439:66","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
763768,"call to method DeserializeObject","file:///tmp/GitClone/Poseidon/Crypto/KrakenAPI.cs:474:33:474:66","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
764041,"call to method DeserializeObject","file:///tmp/GitClone/Poseidon/Crypto/KrakenAPI.cs:504:33:504:66","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
764289,"call to method DeserializeObject<GetTradeBalanceResponse>","file:///tmp/GitClone/Poseidon/Crypto/KrakenAPI.cs:529:23:529:81","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
764499,"call to method DeserializeObject","file:///tmp/GitClone/Poseidon/Crypto/KrakenAPI.cs:551:33:551:66","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
764548,"call to method DeserializeObject<ResponseBase>","file:///tmp/GitClone/Poseidon/Crypto/KrakenAPI.cs:554:62:554:109","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
764812,"call to method DeserializeObject","file:///tmp/GitClone/Poseidon/Crypto/KrakenAPI.cs:597:33:597:66","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
764861,"call to method DeserializeObject<ResponseBase>","file:///tmp/GitClone/Poseidon/Crypto/KrakenAPI.cs:600:62:600:109","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
765056,"call to method DeserializeObject<QueryOrdersResponse>","file:///tmp/GitClone/Poseidon/Crypto/KrakenAPI.cs:639:23:639:77","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
765242,"call to method DeserializeObject<GetTradesHistoryResponse>","file:///tmp/GitClone/Poseidon/Crypto/KrakenAPI.cs:677:23:677:82","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
765484,"call to method DeserializeObject<QueryTradesResponse>","file:///tmp/GitClone/Poseidon/Crypto/KrakenAPI.cs:706:23:706:77","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
765605,"call to method DeserializeObject<GetOpenPositionsResponse>","file:///tmp/GitClone/Poseidon/Crypto/KrakenAPI.cs:725:23:725:82","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
765901,"call to method DeserializeObject<GetLedgerResponse>","file:///tmp/GitClone/Poseidon/Crypto/KrakenAPI.cs:773:23:773:75","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
765998,"call to method DeserializeObject<QueryLedgersResponse>","file:///tmp/GitClone/Poseidon/Crypto/KrakenAPI.cs:789:23:789:78","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
766228,"call to method DeserializeObject<GetTradeVolumeResponse>","file:///tmp/GitClone/Poseidon/Crypto/KrakenAPI.cs:809:23:809:80","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
774266,"call to method DeserializeObject<FixerResponse>","file:///tmp/GitClone/Poseidon/Fiat/FixerManager.cs:54:29:54:82","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
