"ID of deserializeCall","deserializeCall","URL for deserializeCall","col1"
19375258,"call to method DeserializeObject<Dictionary<String,Object>>","file:///tmp/GitClone/src/CircuitBreaker/test/Hystrix.MetricsEventsCore.Test/Controllers/HystrixConfigStreamControllerTest.cs:77:20:77:88","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
19376852,"call to method DeserializeObject<Dictionary<String,Object>>","file:///tmp/GitClone/src/CircuitBreaker/test/Hystrix.MetricsEventsCore.Test/Controllers/HystrixMetricsStreamControllerTest.cs:76:20:76:88","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
19378257,"call to method DeserializeObject<List<Dictionary<String,Object>>>","file:///tmp/GitClone/src/CircuitBreaker/test/Hystrix.MetricsEventsCore.Test/Controllers/HystrixRequestEventStreamControllerTest.cs:76:20:76:94","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
19379878,"call to method DeserializeObject<Dictionary<String,Object>>","file:///tmp/GitClone/src/CircuitBreaker/test/Hystrix.MetricsEventsCore.Test/Controllers/HystrixUtilizationStreamControllerTest.cs:76:20:76:88","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
19541927,"call to method DeserializeObject<Dictionary<String,Object>>","file:///tmp/GitClone/src/CircuitBreaker/test/HystrixBase.Test/MetricsStream/SerializeTest.cs:69:20:69:88","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
21331269,"call to method DeserializeObject","file:///tmp/GitClone/src/Integration/src/IntegrationBase/Transformer/JsonToObjectTransformer.cs:67:26:67:87","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
21331317,"call to method DeserializeObject","file:///tmp/GitClone/src/Integration/src/IntegrationBase/Transformer/JsonToObjectTransformer.cs:72:26:72:94","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
22637962,"call to method DeserializeObject","file:///tmp/GitClone/src/Messaging/src/RabbitMQ/Support/Converter/JsonMessageConverter.cs:149:16:149:84","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
22638425,"call to method Deserialize","file:///tmp/GitClone/src/Messaging/src/RabbitMQ/Support/Converter/SimpleMessageConverter.cs:64:31:64:59","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
23000147,"call to method Deserialize","file:///tmp/GitClone/src/Messaging/test/RabbitMQ.Test/Core/RabbitTemplateIntegrationTest.cs:923:27:923:55","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
23338270,"call to method DeserializeObject","file:///tmp/GitClone/src/Stream/src/StreamBase/Binder/EmbeddedHeaderUtils.cs:119:37:119:78","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
23443481,"call to method DeserializeObject<List<ExpandoObject>>","file:///tmp/GitClone/src/Stream/test/BinderRabbitMQ.Test/RabbitBinderTests.cs:401:19:401:110","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
