"ID of deserializeCall","deserializeCall","URL for deserializeCall","col1"
15847045,"call to method Deserialize","file:///tmp/GitClone/src/Quartz/Simpl/BinaryObjectSerializer.cs:39:24:39:41","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
19522432,"call to method Deserialize","file:///tmp/GitClone/src/Quartz.Tests.Integration/Utils/ObjectExtensions.cs:26:24:26:41","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
19717812,"call to method Deserialize","file:///tmp/GitClone/src/Quartz.Tests.Unit/Impl/Matchers/StringOperatorTest.cs:457:28:457:52","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
19717878,"call to method Deserialize","file:///tmp/GitClone/src/Quartz.Tests.Unit/Impl/Matchers/StringOperatorTest.cs:467:28:467:58","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
19764834,"call to method Deserialize","file:///tmp/GitClone/src/Quartz.Tests.Unit/SchedulerTest.cs:381:46:381:74","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
19767877,"call to method Deserialize","file:///tmp/GitClone/src/Quartz.Tests.Unit/SerializationTest.cs:106:46:106:74","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
19768461,"call to method Deserialize","file:///tmp/GitClone/src/Quartz.Tests.Unit/SerializationTest.cs:223:28:223:56","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
19803530,"call to method Deserialize","file:///tmp/GitClone/src/Quartz.Tests.Unit/Utils/DirtyFlagMapTest.cs:2141:28:2141:52","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
19803596,"call to method Deserialize","file:///tmp/GitClone/src/Quartz.Tests.Unit/Utils/DirtyFlagMapTest.cs:2151:28:2151:58","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
19813639,"call to method Deserialize","file:///tmp/GitClone/src/Quartz.Tests.Unit/Utils/KeyTest.cs:418:36:418:60","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
19813650,"call to method Deserialize","file:///tmp/GitClone/src/Quartz.Tests.Unit/Utils/KeyTest.cs:437:36:437:60","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
19815848,"call to method Deserialize","file:///tmp/GitClone/src/Quartz.Tests.Unit/Utils/ObjectExtensions.cs:26:27:26:44","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
