"ID of deserializeCall","deserializeCall","URL for deserializeCall","col1"
7974782,"call to method DeserializeObject<List<T>>","file:///tmp/GitClone/LanguageCenter.Infrastructure/InitialSeed/InitialDbConfiguration.cs:23:32:23:79","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
8013841,"call to method DeserializeObject<List<SelectListItem>>","file:///tmp/GitClone/LanguageCenter.WebApplication/Areas/Admin/Controllers/CourseController.cs:31:39:31:97","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
8013928,"call to method DeserializeObject<ResponseMessage>","file:///tmp/GitClone/LanguageCenter.WebApplication/Areas/Admin/Controllers/CourseController.cs:49:27:49:80","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
8014080,"call to method DeserializeObject<CourseResponse>","file:///tmp/GitClone/LanguageCenter.WebApplication/Areas/Admin/Controllers/CourseController.cs:70:27:70:79","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
8014177,"call to method DeserializeObject<GetCourseVM>","file:///tmp/GitClone/LanguageCenter.WebApplication/Areas/Admin/Controllers/CourseController.cs:88:26:88:75","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
8014253,"call to method DeserializeObject<List<SelectListItem>>","file:///tmp/GitClone/LanguageCenter.WebApplication/Areas/Admin/Controllers/CourseController.cs:99:28:99:86","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
8014346,"call to method DeserializeObject<CourseStudentsVM>","file:///tmp/GitClone/LanguageCenter.WebApplication/Areas/Admin/Controllers/CourseController.cs:116:30:116:84","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
8014370,"call to method DeserializeObject<ResponseMessage>","file:///tmp/GitClone/LanguageCenter.WebApplication/Areas/Admin/Controllers/CourseController.cs:121:35:121:88","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
8014452,"call to method DeserializeObject<ResponseMessage>","file:///tmp/GitClone/LanguageCenter.WebApplication/Areas/Admin/Controllers/CourseController.cs:135:27:135:80","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
8014569,"call to method DeserializeObject<ResponseMessage>","file:///tmp/GitClone/LanguageCenter.WebApplication/Areas/Admin/Controllers/CourseController.cs:158:27:158:80","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
8014697,"call to method DeserializeObject<ResponseMessage>","file:///tmp/GitClone/LanguageCenter.WebApplication/Areas/Admin/Controllers/CourseController.cs:177:27:177:80","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
8014833,"call to method DeserializeObject<GetCourseVM>","file:///tmp/GitClone/LanguageCenter.WebApplication/Areas/Admin/Controllers/CourseController.cs:197:30:197:79","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
8014987,"call to method DeserializeObject<ResponseMessage>","file:///tmp/GitClone/LanguageCenter.WebApplication/Areas/Admin/Controllers/CourseController.cs:225:27:225:80","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
8015114,"call to method DeserializeObject<ResponseMessage>","file:///tmp/GitClone/LanguageCenter.WebApplication/Areas/Admin/Controllers/CourseController.cs:240:27:240:80","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
8015866,"call to method DeserializeObject<List<LanguageVM>>","file:///tmp/GitClone/LanguageCenter.WebApplication/Areas/Admin/Controllers/LanguageController.cs:30:29:30:83","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
8015945,"call to method DeserializeObject<ResponseMessage>","file:///tmp/GitClone/LanguageCenter.WebApplication/Areas/Admin/Controllers/LanguageController.cs:50:27:50:80","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
