"ID of deserializeCall","deserializeCall","URL for deserializeCall","col1"
2596373,"call to method DeserializeObject<IoTHubExceptionResult>","file:///tmp/GitClone/common/src/service/ExceptionHandlingHelper.cs:119:57:119:128","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
2596595,"call to method DeserializeObject<Dictionary<String,String>>","file:///tmp/GitClone/common/src/service/ExceptionHandlingHelper.cs:123:64:123:145","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
2598387,"call to method DeserializeObject<IoTHubExceptionResult>","file:///tmp/GitClone/common/src/service/ExceptionHandlingHelper.cs:119:57:119:128","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
2598502,"call to method DeserializeObject<Dictionary<String,String>>","file:///tmp/GitClone/common/src/service/ExceptionHandlingHelper.cs:123:64:123:145","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
2606649,"call to method DeserializeObject<T>","file:///tmp/GitClone/common/src/service/HttpClientHelper.cs:314:24:314:60","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
2613473,"call to method DeserializeObject<T>","file:///tmp/GitClone/common/src/service/HttpClientHelper.cs:314:24:314:60","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
3052278,"call to method DeserializeObject<ExportImportDevice>","file:///tmp/GitClone/e2e/test/iothub/service/RegistryManagerExportDevicesTests.cs:247:53:247:119","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
3052545,"call to method DeserializeObject<Configuration>","file:///tmp/GitClone/e2e/test/iothub/service/RegistryManagerExportDevicesTests.cs:289:48:289:109","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
3158515,"call to method DeserializeObject<SignResponse>","file:///tmp/GitClone/iothub/device/src/Authentication/HsmAuthentication/GeneratedCode/HttpHsmClient.cs:116:43:116:133","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
3158621,"call to method DeserializeObject<ErrorResponse>","file:///tmp/GitClone/iothub/device/src/Authentication/HsmAuthentication/GeneratedCode/HttpHsmClient.cs:131:43:131:134","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
3158751,"call to method DeserializeObject<ErrorResponse>","file:///tmp/GitClone/iothub/device/src/Authentication/HsmAuthentication/GeneratedCode/HttpHsmClient.cs:145:43:145:134","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
3159408,"call to method DeserializeObject<EncryptResponse>","file:///tmp/GitClone/iothub/device/src/Authentication/HsmAuthentication/GeneratedCode/HttpHsmClient.cs:239:43:239:136","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
3159515,"call to method DeserializeObject<ErrorResponse>","file:///tmp/GitClone/iothub/device/src/Authentication/HsmAuthentication/GeneratedCode/HttpHsmClient.cs:254:43:254:134","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
