"ID of deserializeCall","deserializeCall","URL for deserializeCall","col1"
2094598,"call to method DeserializeObject<Dictionary>","file:///tmp/GitClone/Compare-NET-Objects-Tests/BugTests.cs:114:24:114:94","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
2094615,"call to method DeserializeObject<Dictionary>","file:///tmp/GitClone/Compare-NET-Objects-Tests/BugTests.cs:115:26:115:103","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
2104519,"call to method DeserializeObject<Dictionary>","file:///tmp/GitClone/Compare-NET-Objects-Tests/BugTests.cs:114:24:114:94","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
2104528,"call to method DeserializeObject<Dictionary>","file:///tmp/GitClone/Compare-NET-Objects-Tests/BugTests.cs:115:26:115:103","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
2108062,"call to method Deserialize","file:///tmp/GitClone/Compare-NET-Objects-Tests/Common.cs:16:29:16:63","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
2167682,"call to method DeserializeObject<List>","file:///tmp/GitClone/Compare-NET-Objects-Tests/IgnoreOrderTests.cs:1484:25:1484:84","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
2167881,"call to method DeserializeObject<List>","file:///tmp/GitClone/Compare-NET-Objects-Tests/IgnoreOrderTests.cs:1505:25:1505:84","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
2167997,"call to method DeserializeObject<Int32[][]>","file:///tmp/GitClone/Compare-NET-Objects-Tests/IgnoreOrderTests.cs:1523:26:1523:81","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
2168115,"call to method DeserializeObject<Int32[][]>","file:///tmp/GitClone/Compare-NET-Objects-Tests/IgnoreOrderTests.cs:1544:26:1544:81","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
2168218,"call to method DeserializeObject<Int32[][]>","file:///tmp/GitClone/Compare-NET-Objects-Tests/IgnoreOrderTests.cs:1562:31:1562:86","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
2168348,"call to method DeserializeObject<Int32[][]>","file:///tmp/GitClone/Compare-NET-Objects-Tests/IgnoreOrderTests.cs:1583:31:1583:86","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
2168448,"call to method DeserializeObject<List>","file:///tmp/GitClone/Compare-NET-Objects-Tests/IgnoreOrderTests.cs:1605:25:1605:84","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
2168567,"call to method DeserializeObject<Int32[][]>","file:///tmp/GitClone/Compare-NET-Objects-Tests/IgnoreOrderTests.cs:1626:25:1626:80","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
2168741,"call to method DeserializeObject<Int32[][]>","file:///tmp/GitClone/Compare-NET-Objects-Tests/IgnoreOrderTests.cs:1644:26:1644:81","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
2168857,"call to method DeserializeObject<Int32[][]>","file:///tmp/GitClone/Compare-NET-Objects-Tests/IgnoreOrderTests.cs:1665:26:1665:81","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
2168954,"call to method DeserializeObject<List<List<Int32>>>","file:///tmp/GitClone/Compare-NET-Objects-Tests/IgnoreOrderTests.cs:1683:31:1683:94","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
2169166,"call to method DeserializeObject<List<List<Int32>>>","file:///tmp/GitClone/Compare-NET-Objects-Tests/IgnoreOrderTests.cs:1704:31:1704:94","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
2169268,"call to method DeserializeObject<List>","file:///tmp/GitClone/Compare-NET-Objects-Tests/IgnoreOrderTests.cs:1726:25:1726:84","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
2169388,"call to method DeserializeObject<List>","file:///tmp/GitClone/Compare-NET-Objects-Tests/IgnoreOrderTests.cs:1747:25:1747:84","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
2169481,"call to method DeserializeObject<Int32[][]>","file:///tmp/GitClone/Compare-NET-Objects-Tests/IgnoreOrderTests.cs:1765:25:1765:80","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
2169597,"call to method DeserializeObject<Int32[][]>","file:///tmp/GitClone/Compare-NET-Objects-Tests/IgnoreOrderTests.cs:1786:25:1786:80","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
2169694,"call to method DeserializeObject<Int32[][]>","file:///tmp/GitClone/Compare-NET-Objects-Tests/IgnoreOrderTests.cs:1804:25:1804:80","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
2169818,"call to method DeserializeObject<Int32[][]>","file:///tmp/GitClone/Compare-NET-Objects-Tests/IgnoreOrderTests.cs:1825:25:1825:80","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
2169954,"call to method DeserializeObject<List>","file:///tmp/GitClone/Compare-NET-Objects-Tests/IgnoreOrderTests.cs:1848:24:1848:81","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
2169970,"call to method DeserializeObject<List>","file:///tmp/GitClone/Compare-NET-Objects-Tests/IgnoreOrderTests.cs:1849:26:1849:86","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
2170235,"call to method DeserializeObject<List>","file:///tmp/GitClone/Compare-NET-Objects-Tests/IgnoreOrderTests.cs:1872:24:1872:81","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
2170251,"call to method DeserializeObject<List>","file:///tmp/GitClone/Compare-NET-Objects-Tests/IgnoreOrderTests.cs:1873:26:1873:86","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
