"ID of deserializeCall","deserializeCall","URL for deserializeCall","col1"
9522536,"call to method DeserializeObject<TestCase[]>","file:///tmp/GitClone/src/NBitcoin.Tests/ColoredCoinsTests.cs:21:37:21:163","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
9888880,"call to method DeserializeObject<Response>","file:///tmp/GitClone/src/Stratis.Bitcoin/Controllers/RestApiClientBase.cs:152:38:152:89","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
9942780,"call to method DeserializeObject<T>","file:///tmp/GitClone/src/Stratis.Bitcoin/Utilities/FileStorage.cs:194:20:194:79","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
9949522,"call to method DeserializeObject<T>","file:///tmp/GitClone/src/Stratis.Bitcoin/Utilities/JsonConverters/Serializer.cs:40:20:40:67","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
10225262,"call to method DeserializeObject<Object>","file:///tmp/GitClone/src/Stratis.Bitcoin.Cli/Program.cs:211:67:211:113","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
11971619,"call to method DeserializeObject<ValidatedAddress>","file:///tmp/GitClone/src/Stratis.Bitcoin.Features.RPC/RPCClient.cs:1289:20:1289:89","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
12117534,"call to method DeserializeObject<GetInfoModel>","file:///tmp/GitClone/src/Stratis.Bitcoin.Features.RPC.Tests/Models/GetInfoModelTest.cs:125:25:125:89","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
12118271,"call to method DeserializeObject<GetStakingInfoModel>","file:///tmp/GitClone/src/Stratis.Bitcoin.Features.RPC.Tests/Models/GetStakingInfoTest.cs:71:25:71:96","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
12553010,"call to method DeserializeObject<List<String>>","file:///tmp/GitClone/src/Stratis.Bitcoin.Features.Wallet/WalletRPCController.cs:579:17:579:74","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
12553486,"call to method DeserializeObject<Dictionary<String,Decimal>>","file:///tmp/GitClone/src/Stratis.Bitcoin.Features.Wallet/WalletRPCController.cs:623:29:623:101","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
12553571,"call to method DeserializeObject<List<String>>","file:///tmp/GitClone/src/Stratis.Bitcoin.Features.Wallet/WalletRPCController.cs:639:48:639:111","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
12729771,"call to method DeserializeObject<Wallet>","file:///tmp/GitClone/src/Stratis.Bitcoin.Features.Wallet.Tests/WalletManagerTest.cs:65:34:65:137","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
12731104,"call to method DeserializeObject<Wallet>","file:///tmp/GitClone/src/Stratis.Bitcoin.Features.Wallet.Tests/WalletManagerTest.cs:177:34:177:137","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
12753320,"call to method DeserializeObject<Wallet>","file:///tmp/GitClone/src/Stratis.Bitcoin.Features.Wallet.Tests/WalletManagerTest.cs:2685:32:2685:149","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
12753425,"call to method DeserializeObject<Wallet>","file:///tmp/GitClone/src/Stratis.Bitcoin.Features.Wallet.Tests/WalletManagerTest.cs:2692:33:2692:150","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
12753767,"call to method DeserializeObject<Wallet>","file:///tmp/GitClone/src/Stratis.Bitcoin.Features.Wallet.Tests/WalletManagerTest.cs:2721:32:2721:149","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
12755125,"call to method DeserializeObject<Wallet>","file:///tmp/GitClone/src/Stratis.Bitcoin.Features.Wallet.Tests/WalletManagerTest.cs:2849:32:2849:149","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
12755230,"call to method DeserializeObject<Wallet>","file:///tmp/GitClone/src/Stratis.Bitcoin.Features.Wallet.Tests/WalletManagerTest.cs:2856:33:2856:150","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
13007056,"call to method DeserializeObject<ErrorResponse>","file:///tmp/GitClone/src/Stratis.Bitcoin.IntegrationTests/LogLevelsTests.cs:79:47:79:134","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
13007352,"call to method DeserializeObject<ErrorResponse>","file:///tmp/GitClone/src/Stratis.Bitcoin.IntegrationTests/LogLevelsTests.cs:112:47:112:134","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
13053797,"call to method DeserializeObject<ErrorResponse>","file:///tmp/GitClone/src/Stratis.Bitcoin.IntegrationTests/Wallet/AddressBookTests.cs:90:47:90:134","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
13053899,"call to method DeserializeObject<ErrorResponse>","file:///tmp/GitClone/src/Stratis.Bitcoin.IntegrationTests/Wallet/AddressBookTests.cs:98:33:98:120","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
13053995,"call to method DeserializeObject<ErrorResponse>","file:///tmp/GitClone/src/Stratis.Bitcoin.IntegrationTests/Wallet/AddressBookTests.cs:106:33:106:120","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
13054147,"call to method DeserializeObject<ErrorResponse>","file:///tmp/GitClone/src/Stratis.Bitcoin.IntegrationTests/Wallet/AddressBookTests.cs:133:47:133:134","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
13063469,"call to method DeserializeObject<ErrorResponse>","file:///tmp/GitClone/src/Stratis.Bitcoin.IntegrationTests/Wallet/WalletOperationsTests.cs:131:43:131:130","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
13063709,"call to method DeserializeObject<Wallet>","file:///tmp/GitClone/src/Stratis.Bitcoin.IntegrationTests/Wallet/WalletOperationsTests.cs:165:45:165:127","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
13064296,"call to method DeserializeObject<Wallet>","file:///tmp/GitClone/src/Stratis.Bitcoin.IntegrationTests/Wallet/WalletOperationsTests.cs:216:45:216:127","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
13064724,"call to method DeserializeObject<Wallet>","file:///tmp/GitClone/src/Stratis.Bitcoin.IntegrationTests/Wallet/WalletOperationsTests.cs:271:45:271:127","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
13065145,"call to method DeserializeObject<Wallet>","file:///tmp/GitClone/src/Stratis.Bitcoin.IntegrationTests/Wallet/WalletOperationsTests.cs:322:45:322:127","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
