"ID of deserializeCall","deserializeCall","URL for deserializeCall","col1"
4805258,"call to method DeserializeObject<T>","file:///tmp/GitClone/edge-agent/src/Microsoft.Azure.Devices.Edge.Agent.Core/serde/ModuleSerde.cs:26:24:26:61","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
4805299,"call to method DeserializeObject","file:///tmp/GitClone/edge-agent/src/Microsoft.Azure.Devices.Edge.Agent.Core/serde/ModuleSerde.cs:44:33:44:83","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
4805670,"call to method DeserializeObject<T>","file:///tmp/GitClone/edge-agent/src/Microsoft.Azure.Devices.Edge.Agent.Core/serde/ModuleSetSerde.cs:42:24:42:90","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
4806831,"call to method DeserializeObject<TU>","file:///tmp/GitClone/edge-agent/src/Microsoft.Azure.Devices.Edge.Agent.Core/serde/TypeSpecificSerDe.cs:63:24:63:91","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
4807055,"call to method DeserializeObject","file:///tmp/GitClone/edge-agent/src/Microsoft.Azure.Devices.Edge.Agent.Core/serde/TypeSpecificSerDe.cs:107:45:107:104","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
4809723,"call to method DeserializeObject<Dictionary<String,String>>","file:///tmp/GitClone/edge-agent/src/Microsoft.Azure.Devices.Edge.Agent.Diagnostics/MetricsSerializer.cs:61:28:61:93","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
4826062,"call to method DeserializeObject<Metric[]>","file:///tmp/GitClone/edge-agent/src/Microsoft.Azure.Devices.Edge.Agent.Diagnostics/storage/MetricsFileStorage.cs:43:39:43:89","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
4833894,"call to method DeserializeObject<CreateContainerParameters>","file:///tmp/GitClone/edge-agent/src/Microsoft.Azure.Devices.Edge.Agent.Docker/DockerConfig.cs:43:59:43:163","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
4834013,"call to method DeserializeObject<CreateContainerParameters>","file:///tmp/GitClone/edge-agent/src/Microsoft.Azure.Devices.Edge.Agent.Docker/DockerConfig.cs:82:45:82:115","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
4835631,"call to method DeserializeObject<Dictionary<String,EnvVal>>","file:///tmp/GitClone/edge-agent/src/Microsoft.Azure.Devices.Edge.Agent.Docker/DockerEnvironment.cs:116:31:116:95","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
