"ID of deserializeCall","deserializeCall","URL for deserializeCall","col1"
2286728,"call to method DeserializeObject<GatewayPayload>","file:///tmp/GitClone/DSharpPlus/Clients/DiscordClient.WebSocket.cs:225:27:225:77","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
2561444,"call to method DeserializeObject<IEnumerable<DiscordBan>>","file:///tmp/GitClone/DSharpPlus/Net/Rest/DiscordApiClient.cs:354:28:354:95","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
2562203,"call to method DeserializeObject<TransportMember>","file:///tmp/GitClone/DSharpPlus/Net/Rest/DiscordApiClient.cs:430:22:430:81","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
2562509,"call to method DeserializeObject<List<TransportMember>>","file:///tmp/GitClone/DSharpPlus/Net/Rest/DiscordApiClient.cs:449:31:449:96","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
2563417,"call to method DeserializeObject<AuditLog>","file:///tmp/GitClone/DSharpPlus/Net/Rest/DiscordApiClient.cs:526:38:526:90","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
2563550,"call to method DeserializeObject<DiscordInvite>","file:///tmp/GitClone/DSharpPlus/Net/Rest/DiscordApiClient.cs:539:26:539:83","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
2563913,"call to method DeserializeObject<DiscordWidgetSettings>","file:///tmp/GitClone/DSharpPlus/Net/Rest/DiscordApiClient.cs:584:23:584:88","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
2564136,"call to method DeserializeObject<DiscordWidgetSettings>","file:///tmp/GitClone/DSharpPlus/Net/Rest/DiscordApiClient.cs:608:23:608:88","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
2564286,"call to method DeserializeObject<IEnumerable<DiscordGuildTemplate>>","file:///tmp/GitClone/DSharpPlus/Net/Rest/DiscordApiClient.cs:622:33:622:110","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
2564601,"call to method DeserializeObject<DiscordGuildTemplate>","file:///tmp/GitClone/DSharpPlus/Net/Rest/DiscordApiClient.cs:641:23:641:87","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
