"ID of deserializeCall","deserializeCall","URL for deserializeCall","col1"
11920683,"call to method ReadObject","file:///tmp/GitClone/src/CoreWCF.Primitives/src/CoreWCF/Channels/AddressHeader.cs:127:31:127:59","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
11976250,"call to method ReadObject","file:///tmp/GitClone/src/CoreWCF.Primitives/src/CoreWCF/Channels/Message.cs:323:28:323:56","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
11988900,"call to method ReadObject","file:///tmp/GitClone/src/CoreWCF.Primitives/src/CoreWCF/Channels/MessageFault.cs:142:26:142:54","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
12001331,"call to method ReadObject","file:///tmp/GitClone/src/CoreWCF.Primitives/src/CoreWCF/Channels/MessageHeaders.cs:1003:27:1003:55","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
12117352,"call to method Deserialize","file:///tmp/GitClone/src/CoreWCF.Primitives/src/CoreWCF/Description/MetadataSet.cs:54:33:54:54","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
12117419,"call to method Deserialize","file:///tmp/GitClone/src/CoreWCF.Primitives/src/CoreWCF/Description/MetadataSet.cs:73:52:73:73","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
12256805,"call to method ReadObject","file:///tmp/GitClone/src/CoreWCF.Primitives/src/CoreWCF/Dispatcher/FaultFormatter.cs:131:44:131:78","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
12319312,"call to method Deserialize","file:///tmp/GitClone/src/CoreWCF.Primitives/src/CoreWCF/Dispatcher/XmlSerializerObjectSerializer.cs:101:58:101:88","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
12319353,"call to method Deserialize","file:///tmp/GitClone/src/CoreWCF.Primitives/src/CoreWCF/Dispatcher/XmlSerializerObjectSerializer.cs:113:24:113:54","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
12321286,"call to method Deserialize","file:///tmp/GitClone/src/CoreWCF.Primitives/src/CoreWCF/Dispatcher/XmlSerializerOperationFormatter.cs:247:55:247:149","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
12322552,"call to method Deserialize","file:///tmp/GitClone/src/CoreWCF.Primitives/src/CoreWCF/Dispatcher/XmlSerializerOperationFormatter.cs:461:53:461:133","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
12433735,"call to method Deserialize","file:///tmp/GitClone/src/CoreWCF.Primitives/src/CoreWCF/IdentityModel/Tokens/SessionSecurityToken.cs:919:67:919:91","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
12442732,"call to method Deserialize","file:///tmp/GitClone/src/CoreWCF.Primitives/src/CoreWCF/IdentityModel/Tokens/SessionSecurityTokenHandler.cs:392:48:392:72","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
12569571,"call to method ReadObject","file:///tmp/GitClone/src/CoreWCF.Primitives/src/CoreWCF/Security/SctClaimSerializer.cs:338:31:338:59","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
12569908,"call to method ReadObject","file:///tmp/GitClone/src/CoreWCF.Primitives/src/CoreWCF/Security/SctClaimSerializer.cs:396:34:396:62","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
12570690,"call to method ReadObject","file:///tmp/GitClone/src/CoreWCF.Primitives/src/CoreWCF/Security/SctClaimSerializer.cs:527:43:527:71","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
12713321,"call to method ReadObject","file:///tmp/GitClone/src/CoreWCF.Primitives/src/CoreWCF/Security/WSTrust.cs:409:39:409:67","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
12991331,"call to method ReadObject","file:///tmp/GitClone/src/CoreWCF.WebHttp/src/CoreWCF/Dispatcher/SingleBodyParameterMessageFormatter.cs:219:32:219:76","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
12993261,"call to method Deserialize","file:///tmp/GitClone/src/CoreWCF.WebHttp/src/CoreWCF/Dispatcher/UnwrappedTypesXmlSerializerManager.cs:130:101:130:131","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
