"ID of deserializeCall","deserializeCall","URL for deserializeCall","col1"
21142,"call to method DeserializeObject<WxDat>","file:///tmp/GitClone/IPADDemo/FormDemo.cs:244:27:244:67","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
21198,"call to method DeserializeObject<WxToken>","file:///tmp/GitClone/IPADDemo/FormDemo.cs:251:31:251:73","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
43485,"call to method DeserializeObject<MsgContent>","file:///tmp/GitClone/IPADDemo/WeChat/XzyWeChatThread.cs:230:28:230:90","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
43521,"call to method DeserializeObject<MsgContent>","file:///tmp/GitClone/IPADDemo/WeChat/XzyWeChatThread.cs:235:28:235:90","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
43566,"call to method DeserializeObject<BankerConfig>","file:///tmp/GitClone/IPADDemo/WeChat/XzyWeChatThread.cs:250:40:250:104","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
44197,"call to method DeserializeObject<WxQrCode>","file:///tmp/GitClone/IPADDemo/WeChat/XzyWeChatThread.cs:397:36:397:79","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
44318,"call to method DeserializeObject<QrCodeJson>","file:///tmp/GitClone/IPADDemo/WeChat/XzyWeChatThread.cs:414:34:414:96","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
44580,"call to method DeserializeObject<UserData>","file:///tmp/GitClone/IPADDemo/WeChat/XzyWeChatThread.cs:438:41:438:101","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
44668,"call to method DeserializeObject<UserData>","file:///tmp/GitClone/IPADDemo/WeChat/XzyWeChatThread.cs:446:36:446:96","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
45196,"call to method DeserializeObject<UserData>","file:///tmp/GitClone/IPADDemo/WeChat/XzyWeChatThread.cs:535:37:535:97","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
45283,"call to method DeserializeObject<UserData>","file:///tmp/GitClone/IPADDemo/WeChat/XzyWeChatThread.cs:544:32:544:92","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
47568,"call to method DeserializeObject<List<WxTtsMsg>>","file:///tmp/GitClone/IPADDemo/WeChat/XzyWeChatThread.cs:813:47:813:112","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
48528,"call to method DeserializeObject<GroupMember>","file:///tmp/GitClone/IPADDemo/WeChat/XzyWeChatThread.cs:1062:31:1062:93","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
48645,"call to method DeserializeObject<List<Member>>","file:///tmp/GitClone/IPADDemo/WeChat/XzyWeChatThread.cs:1063:39:1063:117","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
48984,"call to method DeserializeObject<EnterGroupJson>","file:///tmp/GitClone/IPADDemo/WeChat/XzyWeChatThread.cs:1100:49:1100:115","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
50879,"call to method DeserializeObject<SnsUpload>","file:///tmp/GitClone/IPADDemo/WeChat/XzyWeChatThread.cs:1422:44:1422:100","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
51531,"call to method DeserializeObject<List<Contact>>","file:///tmp/GitClone/IPADDemo/WeChat/XzyWeChatThread.cs:1502:31:1502:95","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
53895,"call to method DeserializeObject<WXReceiveRedPacketJson>","file:///tmp/GitClone/IPADDemo/WeChat/XzyWeChatThread.cs:1886:65:1886:138","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
53922,"call to method DeserializeObject<RedPacketJson>","file:///tmp/GitClone/IPADDemo/WeChat/XzyWeChatThread.cs:1889:47:1889:139","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
54178,"call to method DeserializeObject<ReadPackJson>","file:///tmp/GitClone/IPADDemo/WeChat/XzyWeChatThread.cs:1930:44:1930:107","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
54214,"call to method DeserializeObject<ReadPackItem>","file:///tmp/GitClone/IPADDemo/WeChat/XzyWeChatThread.cs:1934:48:1934:128","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
54583,"call to method DeserializeObject<ReadPackJson>","file:///tmp/GitClone/IPADDemo/WeChat/XzyWeChatThread.cs:1967:52:1967:116","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
54599,"call to method DeserializeObject<ReadPackItem>","file:///tmp/GitClone/IPADDemo/WeChat/XzyWeChatThread.cs:1968:52:1968:133","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
54656,"call to method DeserializeObject<packitme>","file:///tmp/GitClone/IPADDemo/WeChat/XzyWeChatThread.cs:1972:57:1972:127","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
