"ID of deserializeCall","deserializeCall","URL for deserializeCall","col1"
6761662,"call to method DeserializeObject<NewtonsoftJsonGuidId>","file:///tmp/GitClone/test/StronglyTypedIds.IntegrationTests/GuidIdTests.cs:106:35:106:114","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
6761733,"call to method DeserializeObject<EntityWithNullableId>","file:///tmp/GitClone/test/StronglyTypedIds.IntegrationTests/GuidIdTests.cs:117:31:117:100","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
6764996,"call to method DeserializeObject<NewtonsoftJsonGuidId>","file:///tmp/GitClone/test/StronglyTypedIds.IntegrationTests/GuidIdTests.cs:106:35:106:114","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
6765033,"call to method DeserializeObject<EntityWithNullableId>","file:///tmp/GitClone/test/StronglyTypedIds.IntegrationTests/GuidIdTests.cs:117:31:117:100","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
6768328,"call to method DeserializeObject<EntityWithNullableId>","file:///tmp/GitClone/test/StronglyTypedIds.IntegrationTests/IntIdTests.cs:84:31:84:100","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
6768459,"call to method DeserializeObject<NewtonsoftJsonIntId>","file:///tmp/GitClone/test/StronglyTypedIds.IntegrationTests/IntIdTests.cs:108:35:108:112","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
6771668,"call to method DeserializeObject<EntityWithNullableId>","file:///tmp/GitClone/test/StronglyTypedIds.IntegrationTests/IntIdTests.cs:84:31:84:100","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
6771740,"call to method DeserializeObject<NewtonsoftJsonIntId>","file:///tmp/GitClone/test/StronglyTypedIds.IntegrationTests/IntIdTests.cs:108:35:108:112","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
6775156,"call to method DeserializeObject<EntityWithNullableId>","file:///tmp/GitClone/test/StronglyTypedIds.IntegrationTests/LongIdTests.cs:84:31:84:100","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
6775287,"call to method DeserializeObject<NewtonsoftJsonLongId>","file:///tmp/GitClone/test/StronglyTypedIds.IntegrationTests/LongIdTests.cs:108:35:108:114","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
6778496,"call to method DeserializeObject<EntityWithNullableId>","file:///tmp/GitClone/test/StronglyTypedIds.IntegrationTests/LongIdTests.cs:84:31:84:100","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
6778568,"call to method DeserializeObject<NewtonsoftJsonLongId>","file:///tmp/GitClone/test/StronglyTypedIds.IntegrationTests/LongIdTests.cs:108:35:108:114","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
6781989,"call to method DeserializeObject<NewtonsoftJsonNewIdId>","file:///tmp/GitClone/test/StronglyTypedIds.IntegrationTests/MassTransitNewIdTests.cs:107:35:107:116","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
6782060,"call to method DeserializeObject<EntityWithNullableId>","file:///tmp/GitClone/test/StronglyTypedIds.IntegrationTests/MassTransitNewIdTests.cs:118:31:118:100","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
6784314,"call to method DeserializeObject<NewtonsoftJsonNewIdId>","file:///tmp/GitClone/test/StronglyTypedIds.IntegrationTests/MassTransitNewIdTests.cs:107:35:107:116","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
6784351,"call to method DeserializeObject<EntityWithNullableId>","file:///tmp/GitClone/test/StronglyTypedIds.IntegrationTests/MassTransitNewIdTests.cs:118:31:118:100","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
6788803,"call to method DeserializeObject<NewtonsoftJsonNullableStringId>","file:///tmp/GitClone/test/StronglyTypedIds.IntegrationTests/NullableStringIdTests.cs:96:35:96:126","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
6791663,"call to method DeserializeObject<NewtonsoftJsonNullableStringId>","file:///tmp/GitClone/test/StronglyTypedIds.IntegrationTests/NullableStringIdTests.cs:96:35:96:126","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
6796911,"call to method DeserializeObject<NewtonsoftJsonStringId>","file:///tmp/GitClone/test/StronglyTypedIds.IntegrationTests/StringIdTests.cs:102:35:102:118","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
6799223,"call to method DeserializeObject<NewtonsoftJsonStringId>","file:///tmp/GitClone/test/StronglyTypedIds.IntegrationTests/StringIdTests.cs:102:35:102:118","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
