"ID of deserializeCall","deserializeCall","URL for deserializeCall","col1"
1581388,"call to method DeserializeObject<TimeSpanEx>","file:///tmp/GitClone/MFiles.VAF.Extensions/Configuration/Frequency.cs:157:23:157:98","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
1591098,"call to method DeserializeObject<RequestParameters>","file:///tmp/GitClone/MFiles.VAF.Extensions/Dashboards/Commands/ShowLatestLogEntriesDashboardCommand.cs:153:28:156:5","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
1604808,"call to method DeserializeObject<TTaskInformation>","file:///tmp/GitClone/MFiles.VAF.Extensions/ExtensionMethods/ApplicationTaskInfoExtensionMethods.cs:41:16:41:81","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
1651854,"call to method DeserializeObject","file:///tmp/GitClone/MFiles.VAF.Extensions/TaskQueueBackgroundOperations/BackgroundOperationTaskDirective.cs:104:7:108:5","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
1710025,"call to method DeserializeObject<Frequency>","file:///tmp/GitClone/MFiles.VAF.Extensions.Tests/Configuration/FrequencyTests.cs:97:23:97:68","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
1710114,"call to method DeserializeObject<Frequency>","file:///tmp/GitClone/MFiles.VAF.Extensions.Tests/Configuration/FrequencyTests.cs:115:23:115:68","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
1710219,"call to method DeserializeObject<Frequency>","file:///tmp/GitClone/MFiles.VAF.Extensions.Tests/Configuration/FrequencyTests.cs:137:23:137:68","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
1710324,"call to method DeserializeObject<Frequency>","file:///tmp/GitClone/MFiles.VAF.Extensions.Tests/Configuration/FrequencyTests.cs:159:23:159:68","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
1710438,"call to method DeserializeObject<Frequency>","file:///tmp/GitClone/MFiles.VAF.Extensions.Tests/Configuration/FrequencyTests.cs:179:17:179:62","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
1710527,"call to method DeserializeObject<Frequency>","file:///tmp/GitClone/MFiles.VAF.Extensions.Tests/Configuration/FrequencyTests.cs:198:23:198:68","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
1710656,"call to method DeserializeObject<Frequency>","file:///tmp/GitClone/MFiles.VAF.Extensions.Tests/Configuration/FrequencyTests.cs:229:23:229:68","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
1710871,"call to method DeserializeObject<Frequency>","file:///tmp/GitClone/MFiles.VAF.Extensions.Tests/Configuration/FrequencyTests.cs:279:17:279:62","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
1710985,"call to method DeserializeObject<FrequencyWrapper>","file:///tmp/GitClone/MFiles.VAF.Extensions.Tests/Configuration/FrequencyTests.cs:302:17:302:69","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
1711147,"call to method DeserializeObject<FrequencyWrapper>","file:///tmp/GitClone/MFiles.VAF.Extensions.Tests/Configuration/FrequencyTests.cs:333:17:333:69","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
1711344,"call to method DeserializeObject<FrequencyWrapper>","file:///tmp/GitClone/MFiles.VAF.Extensions.Tests/Configuration/FrequencyTests.cs:377:17:377:69","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
