"ID of deserializeCall","deserializeCall","URL for deserializeCall","col1"
1430865,"call to method DeserializeObject<ConcurrentDictionary<String,String>>","file:///tmp/GitClone/IoTServer/Common/DataPersist.cs:111:24:111:102","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
1441054,"call to method DeserializeObject<Byte[]>","file:///tmp/GitClone/IoTServer/Servers/Modbus/ModBusAsciiServer.cs:75:41:75:84","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
1441400,"call to method DeserializeObject<Byte[]>","file:///tmp/GitClone/IoTServer/Servers/Modbus/ModBusAsciiServer.cs:124:41:124:84","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
1443134,"call to method DeserializeObject<Byte[]>","file:///tmp/GitClone/IoTServer/Servers/Modbus/ModBusRtuServer.cs:71:45:71:88","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
1443189,"call to method DeserializeObject<Byte[]>","file:///tmp/GitClone/IoTServer/Servers/Modbus/ModBusRtuServer.cs:93:45:93:127","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
1443217,"call to method DeserializeObject<Byte[]>","file:///tmp/GitClone/IoTServer/Servers/Modbus/ModBusRtuServer.cs:106:45:106:88","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
1443253,"call to method DeserializeObject<Byte[]>","file:///tmp/GitClone/IoTServer/Servers/Modbus/ModBusRtuServer.cs:121:45:121:117","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
1445069,"call to method DeserializeObject<Byte[]>","file:///tmp/GitClone/IoTServer/Servers/Modbus/ModBusTcpServer.cs:123:49:123:92","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
1445112,"call to method DeserializeObject<Byte[]>","file:///tmp/GitClone/IoTServer/Servers/Modbus/ModBusTcpServer.cs:146:49:146:131","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
1445140,"call to method DeserializeObject<Byte[]>","file:///tmp/GitClone/IoTServer/Servers/Modbus/ModBusTcpServer.cs:162:49:162:92","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
1445179,"call to method DeserializeObject<Byte[]>","file:///tmp/GitClone/IoTServer/Servers/Modbus/ModBusTcpServer.cs:178:49:178:121","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
1446560,"call to method DeserializeObject<Byte[]>","file:///tmp/GitClone/IoTServer/Servers/PLC/AllenBradleyServer.cs:168:50:168:113","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
1447527,"call to method DeserializeObject<Byte[]>","file:///tmp/GitClone/IoTServer/Servers/PLC/MitsubishiA1EServer.cs:147:45:147:88","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
1448251,"call to method DeserializeObject<Byte[]>","file:///tmp/GitClone/IoTServer/Servers/PLC/MitsubishiA1EServer.cs:136:37:136:100","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
1449866,"call to method DeserializeObject<Byte[]>","file:///tmp/GitClone/IoTServer/Servers/PLC/MitsubishiQna3EServer.cs:145:49:145:96","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
1449931,"call to method DeserializeObject<Byte[]>","file:///tmp/GitClone/IoTServer/Servers/PLC/MitsubishiQna3EServer.cs:176:49:176:112","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
1451481,"call to method DeserializeObject<Byte[]>","file:///tmp/GitClone/IoTServer/Servers/PLC/OmronFinsServer.cs:181:49:181:96","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
1451529,"call to method DeserializeObject<Byte[]>","file:///tmp/GitClone/IoTServer/Servers/PLC/OmronFinsServer.cs:206:49:206:112","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
1453407,"call to method DeserializeObject<Byte[]>","file:///tmp/GitClone/IoTServer/Servers/PLC/SiemensServer.cs:154:53:154:100","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
1453552,"call to method DeserializeObject<Byte[]>","file:///tmp/GitClone/IoTServer/Servers/PLC/SiemensServer.cs:221:53:221:116","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
