"ID of deserializeCall","deserializeCall","URL for deserializeCall","col1"
7828084,"call to method DeserializeObject<CategoryWidgetSettings>","file:///tmp/GitClone/src/Modules/SimplCommerce.Module.Catalog/Areas/Catalog/Components/CategoryWidgetViewComponent.cs:34:28:34:101","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
7828463,"call to method DeserializeObject<ProductWidgetSetting>","file:///tmp/GitClone/src/Modules/SimplCommerce.Module.Catalog/Areas/Catalog/Components/ProductWidgetViewComponent.cs:40:27:40:98","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
7829365,"call to method DeserializeObject<SimpleProductWidgetSetting>","file:///tmp/GitClone/src/Modules/SimplCommerce.Module.Catalog/Areas/Catalog/Components/SimpleProductWidgetViewComponent.cs:40:27:40:104","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
7838929,"call to method DeserializeObject<CategoryWidgetSettings>","file:///tmp/GitClone/src/Modules/SimplCommerce.Module.Catalog/Areas/Catalog/Controllers/CategoryWidgetApiController.cs:35:28:35:101","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
7847792,"call to method DeserializeObject<IList<ProductOptionValueVm>>","file:///tmp/GitClone/src/Modules/SimplCommerce.Module.Catalog/Areas/Catalog/Controllers/ProductApiController.cs:154:30:154:96","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
7853294,"call to method DeserializeObject<IList<ProductOptionValueVm>>","file:///tmp/GitClone/src/Modules/SimplCommerce.Module.Catalog/Areas/Catalog/Controllers/ProductController.cs:139:36:139:105","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
7858968,"call to method DeserializeObject<ProductWidgetSetting>","file:///tmp/GitClone/src/Modules/SimplCommerce.Module.Catalog/Areas/Catalog/Controllers/ProductWidgetApiController.cs:36:27:36:98","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
7859680,"call to method DeserializeObject<SimpleProductWidgetSetting>","file:///tmp/GitClone/src/Modules/SimplCommerce.Module.Catalog/Areas/Catalog/Controllers/SimpleProductWidgetApiController.cs:37:27:37:104","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
7893227,"call to method DeserializeObject<IList<CarouselWidgetViewComponentItemVm>>","file:///tmp/GitClone/src/Modules/SimplCommerce.Module.Cms/Areas/Cms/Components/CarouselWidgetViewComponent.cs:34:25:34:116","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
7895218,"call to method DeserializeObject<List<SpaceBarWidgetSetting>>","file:///tmp/GitClone/src/Modules/SimplCommerce.Module.Cms/Areas/Cms/Components/SpaceBarWidgetViewComponent.cs:32:25:32:103","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
