"ID of deserializeCall","deserializeCall","URL for deserializeCall","col1"
19565,"call to method DeserializeObject<CurrencyDefinition>","file:///tmp/GitClone/Banking/Currency/CurrencyDefinition.cs:396:21:396:75","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
39509,"call to method Deserialize","file:///tmp/GitClone/Banking/TileTracking/TileAccessMap.cs:50:27:50:44","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
62102,"call to method DeserializeObject<TConfig>","file:///tmp/GitClone/Corruption/PluginSupport/JsonConfigLoader.cs:38:15:38:58","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
153535,"call to method DeserializeObject<List<TDefinition>>","file:///tmp/GitClone/CustomNpcs/DefinitionLoading/CategoryDefinition.cs:48:24:48:77","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
192411,"call to method DeserializeObject<SessionInfo>","file:///tmp/GitClone/CustomQuests/Database/MySqlJsonDatabase.cs:93:17:93:64","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
192970,"call to method DeserializeObject<SessionInfo>","file:///tmp/GitClone/CustomQuests/Database/SqliteJsonDatabase.cs:65:17:65:64","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
202202,"call to method DeserializeObject<List<QuestInfo>>","file:///tmp/GitClone/CustomQuests/Quests/QuestLoader.cs:57:22:57:73","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
222976,"call to method DeserializeObject<List<CustomSkillDefinition>>","file:///tmp/GitClone/CustomSkills/CustomSkillCategoryJsonConverter.cs:31:18:31:104","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
225432,"call to method DeserializeObject<DefinitionFile<List<CustomSkillCategory>>>","file:///tmp/GitClone/CustomSkills/CustomSkillLoader.cs:133:15:133:92","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
231554,"call to method DeserializeObject<Session>","file:///tmp/GitClone/CustomSkills/Database/MySqlSessionDatabase.cs:92:17:92:60","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
232249,"call to method DeserializeObject<Session>","file:///tmp/GitClone/CustomSkills/Database/SqliteSessionDatabase.cs:68:38:68:81","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
265890,"call to method DeserializeObject<ClassDefinition>","file:///tmp/GitClone/Leveling/Classes/ClassDefinition.cs:164:16:164:67","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
269393,"call to method DeserializeObject<SessionDefinition>","file:///tmp/GitClone/Leveling/Database/MySqlSessionDatabase.cs:92:17:92:70","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
269907,"call to method DeserializeObject<SessionDefinition>","file:///tmp/GitClone/Leveling/Database/RedisSessionDatabase.cs:45:15:45:68","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
270582,"call to method DeserializeObject<SessionDefinition>","file:///tmp/GitClone/Leveling/Database/SqliteSessionDatabase.cs:69:17:69:70","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
296344,"call to method DeserializeObject<NpcShopDefinition>","file:///tmp/GitClone/NpcShops/Shops/NpcShopDefinition.cs:91:14:91:66","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
887798,"call to method DeserializeObject<List<TModel>>","file:///tmp/GitClone/Tools/RpgToolsEditor/Controls/IncludeModel.cs:83:16:83:64","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
912232,"call to method DeserializeObject<CurrencyDefinition>","file:///tmp/GitClone/Tools/RpgToolsEditor/Models/Banking/Nodes/BankingModelTree.cs:38:16:38:70","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
926996,"call to method DeserializeObject<List<QuestInfo>>","file:///tmp/GitClone/Tools/RpgToolsEditor/Models/CustomQuests/QuestInfoModelTree.cs:28:16:28:67","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
936634,"call to method DeserializeObject<Class>","file:///tmp/GitClone/Tools/RpgToolsEditor/Models/Leveling/Nodes/ClassModelTree.cs:41:16:41:57","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
940047,"call to method DeserializeObject<NpcShop>","file:///tmp/GitClone/Tools/RpgToolsEditor/Models/NpcShops/Nodes/NpcShopsModelTree.cs:38:16:38:59","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
