"ID of deserializeCall","deserializeCall","URL for deserializeCall","col1"
3464634,"call to method DeserializeObject<PostUserRequest>","file:///tmp/GitClone/samples/Microsoft.Azure.CosmosRepository/AzureFunctionTier/UsersApi.cs:96:41:96:99","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
3607876,"call to method DeserializeObject<TItem>","file:///tmp/GitClone/src/Microsoft.Azure.CosmosRepository/Repositories/InMemoryRepository.cs:61:60:61:105","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
3607883,"call to method DeserializeObject<TDeserializeTo>","file:///tmp/GitClone/src/Microsoft.Azure.CosmosRepository/Repositories/InMemoryRepository.cs:64:13:64:67","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
3690609,"call to method DeserializeObject<SampleEventItem>","file:///tmp/GitClone/tests/Microsoft.Azure.CosmosEventSourcingTests/Items/EventItemTests.cs:58:40:58:116","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
3690803,"call to method DeserializeObject<SampleEventItem>","file:///tmp/GitClone/tests/Microsoft.Azure.CosmosEventSourcingTests/Items/EventItemTests.cs:84:40:84:116","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
3691027,"call to method DeserializeObject<SampleEventItem>","file:///tmp/GitClone/tests/Microsoft.Azure.CosmosEventSourcingTests/Items/EventItemTests.cs:113:33:113:84","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
3691201,"call to method DeserializeObject<SampleEventItem>","file:///tmp/GitClone/tests/Microsoft.Azure.CosmosEventSourcingTests/Items/EventItemTests.cs:142:33:142:84","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
3777620,"call to method DeserializeObject<Dog>","file:///tmp/GitClone/tests/Microsoft.Azure.CosmosRepositoryTests/InMemoryRepositoryTests.cs:1029:71:1029:113","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
3777669,"call to method DeserializeObject<Dog>","file:///tmp/GitClone/tests/Microsoft.Azure.CosmosRepositoryTests/InMemoryRepositoryTests.cs:1071:71:1071:113","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
3777706,"call to method DeserializeObject<Dog>","file:///tmp/GitClone/tests/Microsoft.Azure.CosmosRepositoryTests/InMemoryRepositoryTests.cs:1137:71:1137:113","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
