"ID of deserializeCall","deserializeCall","URL for deserializeCall","col1"
8037896,"call to method DeserializeObject<WebhookEvent>","file:///tmp/GitClone/BotSharp.Channel.FacebookMessenger/Controllers/FacebookMessengerController.cs:48:24:48:72","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
8054272,"call to method DeserializeObject<TAgent>","file:///tmp/GitClone/BotSharp.Core/AgentStorage/AgentStorageInFile.cs:41:24:41:66","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
8054367,"call to method DeserializeObject<TAgent>","file:///tmp/GitClone/BotSharp.Core/AgentStorage/AgentStorageInFile.cs:56:29:56:71","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
8054788,"call to method DeserializeObject<TAgent>","file:///tmp/GitClone/BotSharp.Core/AgentStorage/AgentStorageInFile.cs:111:29:111:71","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
8056367,"call to method DeserializeObject<TAgent>","file:///tmp/GitClone/BotSharp.Core/AgentStorage/AgentStorageInRedis.cs:39:24:39:89","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
8056451,"call to method DeserializeObject<TAgent>","file:///tmp/GitClone/BotSharp.Core/AgentStorage/AgentStorageInRedis.cs:53:29:53:71","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
8056761,"call to method DeserializeObject<TAgent>","file:///tmp/GitClone/BotSharp.Core/AgentStorage/AgentStorageInRedis.cs:99:29:99:71","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
8058498,"call to method DeserializeObject<T[]>","file:///tmp/GitClone/BotSharp.Core/ContextStorage/ContextStorageInFile.cs:37:24:37:63","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
8061358,"call to method DeserializeObject<ModelMetaData>","file:///tmp/GitClone/BotSharp.Core/Engines/BotPredictor.cs:29:24:29:77","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
8076975,"call to method DeserializeObject<AgentImportHeader>","file:///tmp/GitClone/BotSharp.Core/PlatformBuilderBase.cs:81:20:81:77","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
8104910,"call to method DeserializeObject<AgentModel>","file:///tmp/GitClone/BotSharp.Platform.Articulate/Controllers/AgentController.cs:36:25:36:71","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
8106137,"call to method DeserializeObject<DomainModel>","file:///tmp/GitClone/BotSharp.Platform.Articulate/Controllers/DomainController.cs:34:26:34:73","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
8106205,"call to method DeserializeObject<DomainModel>","file:///tmp/GitClone/BotSharp.Platform.Articulate/Controllers/DomainController.cs:47:26:47:73","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
8106720,"call to method DeserializeObject<EntityModel>","file:///tmp/GitClone/BotSharp.Platform.Articulate/Controllers/EntityController.cs:34:26:34:73","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
8106851,"call to method DeserializeObject<EntityModel>","file:///tmp/GitClone/BotSharp.Platform.Articulate/Controllers/EntityController.cs:54:26:54:73","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
8107459,"call to method DeserializeObject<IntentViewModel>","file:///tmp/GitClone/BotSharp.Platform.Articulate/Controllers/IntentController.cs:44:26:44:77","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
8107601,"call to method DeserializeObject<IntentViewModel>","file:///tmp/GitClone/BotSharp.Platform.Articulate/Controllers/IntentController.cs:64:26:64:77","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
8107933,"call to method DeserializeObject<IntentViewModel>","file:///tmp/GitClone/BotSharp.Platform.Articulate/Controllers/IntentController.cs:105:30:105:81","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
8109648,"call to method DeserializeObject<IntentScenarioViewModel>","file:///tmp/GitClone/BotSharp.Platform.Articulate/Controllers/ScenarioController.cs:48:28:48:87","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
8110054,"call to method DeserializeObject<SettingsModel>","file:///tmp/GitClone/BotSharp.Platform.Articulate/Controllers/SettingsController.cs:23:28:23:77","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
8110155,"call to method DeserializeObject<SettingsModel>","file:///tmp/GitClone/BotSharp.Platform.Articulate/Controllers/SettingsController.cs:35:28:35:77","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
