"ID of deserializeCall","deserializeCall","URL for deserializeCall","col1"
6256413,"call to method DeserializeObject<DriverObject>","file:///tmp/GitClone/Lib/Utils/JsonUtils.cs:87:28:87:96","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
6256432,"call to method DeserializeObject<FileMonitorObject>","file:///tmp/GitClone/Lib/Utils/JsonUtils.cs:89:28:89:101","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
6261866,"call to method DeserializeObject<CompareResult>","file:///tmp/GitClone/Lib/Utils/SqliteDatabaseManager.cs:294:45:294:100","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
6262056,"call to method DeserializeObject<CompareResult>","file:///tmp/GitClone/Lib/Utils/SqliteDatabaseManager.cs:320:49:320:109","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
6262833,"call to method DeserializeObject<FileMonitorObject>","file:///tmp/GitClone/Lib/Utils/SqliteDatabaseManager.cs:483:47:483:106","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
6262938,"call to method DeserializeObject<FileMonitorObject>","file:///tmp/GitClone/Lib/Utils/SqliteDatabaseManager.cs:501:47:501:106","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
6263745,"call to method DeserializeObject<AsaRun>","file:///tmp/GitClone/Lib/Utils/SqliteDatabaseManager.cs:658:36:658:84","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
6264243,"call to method DeserializeObject<FileMonitorEvent>","file:///tmp/GitClone/Lib/Utils/SqliteDatabaseManager.cs:732:39:732:97","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
6264403,"call to method DeserializeObject<Settings>","file:///tmp/GitClone/Lib/Utils/SqliteDatabaseManager.cs:759:36:759:84","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
6268794,"object creation of type ResourceReader","file:///tmp/GitClone/Lib/Utils/Strings.cs:29:51:29:76","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
6338424,"call to method DeserializeObject<Dictionary<String,Object>>","file:///tmp/GitClone/Tests/ExportTests.cs:40:36:40:118","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
6338442,"call to method DeserializeObject<IEnumerable<AsaRule>>","file:///tmp/GitClone/Tests/ExportTests.cs:41:29:41:104","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
