"ID of deserializeCall","deserializeCall","URL for deserializeCall","col1"
5337183,"call to method DeserializeObject","file:///tmp/GitClone/core/Piranha/App.cs:338:20:338:61","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
5340435,"call to method DeserializeObject<T>","file:///tmp/GitClone/core/Piranha/Cache/DistributedCache.cs:49:24:49:76","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
5456086,"call to method DeserializeObject<T>","file:///tmp/GitClone/core/Piranha/Utils.cs:286:20:286:67","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
5747815,"call to method DeserializeObject<EditorConfig>","file:///tmp/GitClone/core/Piranha.Manager/Editor/EditorConfig.cs:64:35:64:97","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
5973892,"call to method DeserializeObject<T>","file:///tmp/GitClone/data/Piranha.Data.EF/Data/ContentRevisionBase.cs:42:24:42:61","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
5975606,"call to method DeserializeObject<IEnumerable<Tuple<String,String>>>","file:///tmp/GitClone/data/Piranha.Data.EF/Data/Media.cs:97:38:97:107","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
6039270,"call to method DeserializeObject<ContentType>","file:///tmp/GitClone/data/Piranha.Data.EF/Repositories/ContentTypeRepository.cs:45:28:45:80","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
6039356,"call to method DeserializeObject<ContentType>","file:///tmp/GitClone/data/Piranha.Data.EF/Repositories/ContentTypeRepository.cs:67:28:67:80","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
6039451,"call to method DeserializeObject<ContentType>","file:///tmp/GitClone/data/Piranha.Data.EF/Repositories/ContentTypeRepository.cs:86:24:86:76","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
6048096,"call to method DeserializeObject<Page>","file:///tmp/GitClone/data/Piranha.Data.EF/Repositories/PageRepository.cs:215:32:215:78","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
6058863,"call to method DeserializeObject<PageType>","file:///tmp/GitClone/data/Piranha.Data.EF/Repositories/PageTypeRepository.cs:45:28:45:77","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
6058965,"call to method DeserializeObject<PageType>","file:///tmp/GitClone/data/Piranha.Data.EF/Repositories/PageTypeRepository.cs:64:24:64:73","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
6063226,"call to method DeserializeObject<Post>","file:///tmp/GitClone/data/Piranha.Data.EF/Repositories/PostRepository.cs:234:32:234:78","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
6067297,"call to method DeserializeObject<Post>","file:///tmp/GitClone/data/Piranha.Data.EF/Repositories/PostRepository.cs:967:28:967:74","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
6067664,"call to method DeserializeObject<Post>","file:///tmp/GitClone/data/Piranha.Data.EF/Repositories/PostRepository.cs:1004:28:1004:74","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
6074361,"call to method DeserializeObject<PostType>","file:///tmp/GitClone/data/Piranha.Data.EF/Repositories/PostTypeRepository.cs:45:28:45:77","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
6074463,"call to method DeserializeObject<PostType>","file:///tmp/GitClone/data/Piranha.Data.EF/Repositories/PostTypeRepository.cs:64:24:64:73","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
6079882,"call to method DeserializeObject<SiteType>","file:///tmp/GitClone/data/Piranha.Data.EF/Repositories/SiteTypeRepository.cs:45:28:45:77","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
6079984,"call to method DeserializeObject<SiteType>","file:///tmp/GitClone/data/Piranha.Data.EF/Repositories/SiteTypeRepository.cs:64:24:64:73","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
