"ID of deserializeCall","deserializeCall","URL for deserializeCall","col1"
9060329,"call to method DeserializeObject<FileConfiguration>","file:///tmp/GitClone/src/Ocelot/Configuration/Repository/DiskFileConfigurationRepository.cs:36:37:36:103","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
9068388,"call to method DeserializeObject<FileConfiguration>","file:///tmp/GitClone/src/Ocelot/DependencyInjection/ConfigurationBuilderExtensions.cs:65:30:65:84","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
9102171,"call to method DeserializeObject<RateLimitCounter>","file:///tmp/GitClone/src/Ocelot/RateLimit/DistributedCacheRateLimitCounterHanlder.cs:32:24:32:78","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
9136277,"call to method DeserializeObject<FileConfiguration>","file:///tmp/GitClone/src/Ocelot.Provider.Consul/ConsulFileConfigurationRepository.cs:60:32:60:85","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
9172861,"call to method DeserializeObject<FileConfiguration>","file:///tmp/GitClone/test/Ocelot.AcceptanceTests/ConfigurationInConsulTests.cs:118:55:118:108","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
9176687,"call to method DeserializeObject<FileConfiguration>","file:///tmp/GitClone/test/Ocelot.AcceptanceTests/ConsulConfigurationInConsulTests.cs:394:55:394:108","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
9227082,"call to method DeserializeObject<BearerToken>","file:///tmp/GitClone/test/Ocelot.AcceptanceTests/Steps.cs:826:26:826:84","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
9227254,"call to method DeserializeObject<BearerToken>","file:///tmp/GitClone/test/Ocelot.AcceptanceTests/Steps.cs:849:26:849:84","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
9227426,"call to method DeserializeObject<BearerToken>","file:///tmp/GitClone/test/Ocelot.AcceptanceTests/Steps.cs:872:26:872:84","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
9246746,"call to method DeserializeObject<BearerToken>","file:///tmp/GitClone/test/Ocelot.IntegrationTests/AdministrationTests.cs:525:26:525:84","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
9247034,"call to method DeserializeObject<Regions>","file:///tmp/GitClone/test/Ocelot.IntegrationTests/AdministrationTests.cs:654:26:654:72","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
9247091,"call to method DeserializeObject<FileConfiguration>","file:///tmp/GitClone/test/Ocelot.IntegrationTests/AdministrationTests.cs:666:28:666:121","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
9247545,"call to method DeserializeObject<BearerToken>","file:///tmp/GitClone/test/Ocelot.IntegrationTests/AdministrationTests.cs:710:22:710:80","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
9250885,"call to method DeserializeObject<BearerToken>","file:///tmp/GitClone/test/Ocelot.IntegrationTests/CacheManagerTests.cs:125:22:125:80","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
