"ID of deserializeCall","deserializeCall","URL for deserializeCall","col1"
299318,"call to method DeserializeObject<CreationResponse>","file:///tmp/GitClone/InstaSharper/API/InstaApi.cs:972:38:972:90","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
299708,"call to method DeserializeObject<InstaLoginBaseResponse>","file:///tmp/GitClone/InstaSharper/API/InstaApi.cs:1023:43:1023:101","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
299845,"call to method DeserializeObject<InstaLoginResponse>","file:///tmp/GitClone/InstaSharper/API/InstaApi.cs:1046:33:1046:87","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
300105,"call to method DeserializeObject<FbSearchPlaceResponse>","file:///tmp/GitClone/InstaSharper/API/InstaApi.cs:1079:40:1079:97","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
300332,"call to method DeserializeObject<InstaResetChallenge>","file:///tmp/GitClone/InstaSharper/API/InstaApi.cs:1105:42:1105:97","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
300507,"call to method DeserializeObject<InstaResetChallenge>","file:///tmp/GitClone/InstaSharper/API/InstaApi.cs:1125:42:1125:97","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
300715,"call to method DeserializeObject<InstaResetChallenge>","file:///tmp/GitClone/InstaSharper/API/InstaApi.cs:1150:42:1150:97","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
300939,"call to method DeserializeObject<InstaResetChallenge>","file:///tmp/GitClone/InstaSharper/API/InstaApi.cs:1179:42:1179:97","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
301326,"call to method DeserializeObject<InstaLoginResponse>","file:///tmp/GitClone/InstaSharper/API/InstaApi.cs:1232:25:1232:79","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
301432,"call to method DeserializeObject<InstaLoginTwoFactorBaseResponse>","file:///tmp/GitClone/InstaSharper/API/InstaApi.cs:1242:39:1242:106","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
301679,"call to method DeserializeObject<BaseStatusResponse>","file:///tmp/GitClone/InstaSharper/API/InstaApi.cs:1289:34:1289:88","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
310899,"call to method DeserializeObject<InstaCollectionItemResponse>","file:///tmp/GitClone/InstaSharper/API/Processors/CollectionProcessor.cs:46:21:47:59","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
311084,"call to method DeserializeObject<InstaCollectionsResponse>","file:///tmp/GitClone/InstaSharper/API/Processors/CollectionProcessor.cs:70:43:70:103","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
311316,"call to method DeserializeObject<InstaCollectionItemResponse>","file:///tmp/GitClone/InstaSharper/API/Processors/CollectionProcessor.cs:102:45:102:108","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
311563,"call to method DeserializeObject<BadStatusResponse>","file:///tmp/GitClone/InstaSharper/API/Processors/CollectionProcessor.cs:137:29:137:82","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
311815,"call to method DeserializeObject<InstaCollectionItemResponse>","file:///tmp/GitClone/InstaSharper/API/Processors/CollectionProcessor.cs:172:45:172:108","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
312338,"call to method DeserializeObject<InstaCommentListResponse>","file:///tmp/GitClone/InstaSharper/API/Processors/CommentProcessor.cs:45:43:45:103","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
312875,"call to method DeserializeObject<InstaCommentResponse>","file:///tmp/GitClone/InstaSharper/API/Processors/CommentProcessor.cs:99:39:100:52","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
313220,"call to method DeserializeObject<InstaCommentListResponse>","file:///tmp/GitClone/InstaSharper/API/Processors/CommentProcessor.cs:146:28:146:88","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
314263,"call to method DeserializeObject<InstaTagFeedResponse>","file:///tmp/GitClone/InstaSharper/API/Processors/FeedProcessor.cs:46:36:47:52","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
314703,"call to method DeserializeObject<InstaFeedResponse>","file:///tmp/GitClone/InstaSharper/API/Processors/FeedProcessor.cs:86:36:87:57","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
315022,"call to method DeserializeObject<InstaExploreFeedResponse>","file:///tmp/GitClone/InstaSharper/API/Processors/FeedProcessor.cs:127:36:128:56","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
315527,"call to method DeserializeObject<InstaMediaListResponse>","file:///tmp/GitClone/InstaSharper/API/Processors/FeedProcessor.cs:181:33:182:50","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
315814,"call to method DeserializeObject<InstaRecentActivityResponse>","file:///tmp/GitClone/InstaSharper/API/Processors/FeedProcessor.cs:212:37:213:51","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
315950,"call to method DeserializeObject<InstaRecentActivityResponse>","file:///tmp/GitClone/InstaSharper/API/Processors/FeedProcessor.cs:226:28:227:51","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
318068,"call to method DeserializeObject<InstaHashtagSearchResponse>","file:///tmp/GitClone/InstaSharper/API/Processors/HashtagProcessor.cs:53:36:53:98","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
318274,"call to method DeserializeObject<InstaHashtagResponse>","file:///tmp/GitClone/InstaSharper/API/Processors/HashtagProcessor.cs:82:39:82:95","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
320276,"call to method DeserializeObject<InstaLocationSearchResponse>","file:///tmp/GitClone/InstaSharper/API/Processors/LocationProcessor.cs:65:33:65:96","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
320458,"call to method DeserializeObject<InstaLocationFeedResponse>","file:///tmp/GitClone/InstaSharper/API/Processors/LocationProcessor.cs:88:36:88:97","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
321221,"call to method DeserializeObject<InstaOembedUrlResponse>","file:///tmp/GitClone/InstaSharper/API/Processors/MediaProcessor.cs:50:28:50:86","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
321438,"call to method DeserializeObject<DeleteResponse>","file:///tmp/GitClone/InstaSharper/API/Processors/MediaProcessor.cs:82:39:82:89","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
321649,"call to method DeserializeObject<BadStatusResponse>","file:///tmp/GitClone/InstaSharper/API/Processors/MediaProcessor.cs:111:29:111:82","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
321897,"call to method DeserializeObject<VideoUploadJobResponse>","file:///tmp/GitClone/InstaSharper/API/Processors/MediaProcessor.cs:145:37:145:95","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
322543,"call to method DeserializeObject<ImageThumbnailResponse>","file:///tmp/GitClone/InstaSharper/API/Processors/MediaProcessor.cs:214:31:214:89","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
