"ID of deserializeCall","deserializeCall","URL for deserializeCall","col1"
9742504,"call to method DeserializeObject<ModelObject>","file:///tmp/GitClone/Refit.Tests/MultipartTests.cs:685:35:685:134","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
9742623,"call to method DeserializeObject<ModelObject>","file:///tmp/GitClone/Refit.Tests/MultipartTests.cs:693:35:693:134","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
9742742,"call to method DeserializeObject<AnotherModel>","file:///tmp/GitClone/Refit.Tests/MultipartTests.cs:700:35:700:135","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
9742987,"call to method DeserializeObject<AnEnum>","file:///tmp/GitClone/Refit.Tests/MultipartTests.cs:718:35:718:129","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
9743193,"call to method DeserializeObject<Int32>","file:///tmp/GitClone/Refit.Tests/MultipartTests.cs:730:35:730:126","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
9747225,"call to method DeserializeObject<ModelObject>","file:///tmp/GitClone/Refit.Tests/MultipartTests.cs:685:35:685:134","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
9747288,"call to method DeserializeObject<ModelObject>","file:///tmp/GitClone/Refit.Tests/MultipartTests.cs:693:35:693:134","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
9747351,"call to method DeserializeObject<AnotherModel>","file:///tmp/GitClone/Refit.Tests/MultipartTests.cs:700:35:700:135","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
9747480,"call to method DeserializeObject<AnEnum>","file:///tmp/GitClone/Refit.Tests/MultipartTests.cs:718:35:718:129","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
9747588,"call to method DeserializeObject<Int32>","file:///tmp/GitClone/Refit.Tests/MultipartTests.cs:730:35:730:126","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
10002794,"call to method Deserialize","file:///tmp/GitClone/Refit.Xml/XmlContentSerializer.cs:74:24:74:56","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
