"ID of deserializeCall","deserializeCall","URL for deserializeCall","col1"
3481551,"call to method DeserializeObject<MailEntity>","file:///tmp/GitClone/QuartzNetAPI/Host/Common/FileConfig.cs:21:28:21:74","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
3481560,"call to method DeserializeObject<MailEntity>","file:///tmp/GitClone/QuartzNetAPI/Host/Common/FileConfig.cs:24:20:24:99","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
3481675,"call to method DeserializeObject<MqttOptionsEntity>","file:///tmp/GitClone/QuartzNetAPI/Host/Common/FileConfig.cs:54:20:54:75","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
3482186,"call to method DeserializeObject<RabbitOptionsEntity>","file:///tmp/GitClone/QuartzNetAPI/Host/Common/FileConfig.cs:77:20:77:77","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
3489669,"call to method DeserializeObject<UpdateLoginInfoEntity>","file:///tmp/GitClone/QuartzNetAPI/Host/Controllers/SetingController.cs:171:29:171:138","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
3489687,"call to method DeserializeObject<RefreshIntervalEntity>","file:///tmp/GitClone/QuartzNetAPI/Host/Controllers/SetingController.cs:183:20:183:131","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
3493482,"call to method DeserializeObject<Dictionary<String,String>>","file:///tmp/GitClone/QuartzNetAPI/Host/IJobs/HttpJob.cs:28:51:28:130","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
3493898,"call to method DeserializeObject<HttpResultModel>","file:///tmp/GitClone/QuartzNetAPI/Host/IJobs/HttpJob.cs:66:38:66:115","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
3521533,"call to method DeserializeObject<BaseResult>","file:///tmp/GitClone/QuartzNetAPI/Host.Tests/HttpHelperTests.cs:33:29:33:115","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
3521623,"call to method DeserializeObject<BaseResult>","file:///tmp/GitClone/QuartzNetAPI/Host.Tests/HttpHelperTests.cs:42:29:42:118","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
3521687,"call to method DeserializeObject<List<JobBriefInfoEntity>>","file:///tmp/GitClone/QuartzNetAPI/Host.Tests/HttpHelperTests.cs:51:26:51:120","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
