"ID of deserializeCall","deserializeCall","URL for deserializeCall","col1"
8263085,"call to method DeserializeObject<HttpManagementPayload>","file:///tmp/GitClone/Source/CompanyCommunicator/Controllers/SentNotificationsController.cs:267:35:267:134","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
8337647,"call to method DeserializeObject<IEnumerable<String>>","file:///tmp/GitClone/Source/CompanyCommunicator.Common/Repositories/NotificationData/NotificationDataEntity.cs:93:20:93:133","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
8337679,"call to method DeserializeObject<IEnumerable<String>>","file:///tmp/GitClone/Source/CompanyCommunicator.Common/Repositories/NotificationData/NotificationDataEntity.cs:112:20:112:137","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
8337711,"call to method DeserializeObject<IEnumerable<String>>","file:///tmp/GitClone/Source/CompanyCommunicator.Common/Repositories/NotificationData/NotificationDataEntity.cs:131:20:131:135","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
8428691,"call to method DeserializeObject<DataQueueMessageContent>","file:///tmp/GitClone/Source/CompanyCommunicator.Data.Func/CompanyCommunicatorDataFunction.cs:83:34:83:100","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
8432619,"call to method DeserializeObject<HttpManagementPayload>","file:///tmp/GitClone/Source/CompanyCommunicator.Data.Func/Services/NotificationDataServices/UpdateNotificationDataService.cs:132:35:132:103","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
8432686,"call to method DeserializeObject<OrchestrationStatusResponse>","file:///tmp/GitClone/Source/CompanyCommunicator.Data.Func/Services/NotificationDataServices/UpdateNotificationDataService.cs:136:32:136:98","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
8448406,"call to method DeserializeObject<ExportMessageQueueContent>","file:///tmp/GitClone/Source/CompanyCommunicator.Prep.Func/Export/ExportFunction.cs:77:34:77:102","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
8452827,"call to method DeserializeObject<RootErrorMessage>","file:///tmp/GitClone/Source/CompanyCommunicator.Prep.Func/Export/Streams/DataStreamFacade.cs:247:35:247:95","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
8467066,"call to method DeserializeObject<PrepareToSendQueueMessageContent>","file:///tmp/GitClone/Source/CompanyCommunicator.Prep.Func/PreparingToSend/PrepareToSendFunction.cs:53:39:53:114","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
8507329,"call to method DeserializeObject<SendQueueMessageContent>","file:///tmp/GitClone/Source/CompanyCommunicator.Send.Func/SendFunction.cs:104:34:104:100","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
8508048,"call to method DeserializeObject","file:///tmp/GitClone/Source/CompanyCommunicator.Send.Func/SendFunction.cs:260:27:260:77","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
8599967,"call to method DeserializeObject<RootErrorMessage>","file:///tmp/GitClone/Source/Test/CompanyCommunicator.Prep.Func.Test/Export/Streams/DataStreamFacadeTest.cs:395:31:395:112","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
8601094,"call to method DeserializeObject<RootErrorMessage>","file:///tmp/GitClone/Source/Test/CompanyCommunicator.Prep.Func.Test/Export/Streams/DataStreamFacadeTest.cs:540:31:540:112","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
8670772,"call to method DeserializeObject<PrepareToSendQueueMessageContent>","file:///tmp/GitClone/Source/Test/CompanyCommunicator.Prep.Func.Test/PreparingToSend/PrepareToSendFunctionTest.cs:66:63:66:138","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
8670887,"call to method DeserializeObject<PrepareToSendQueueMessageContent>","file:///tmp/GitClone/Source/Test/CompanyCommunicator.Prep.Func.Test/PreparingToSend/PrepareToSendFunctionTest.cs:89:63:89:138","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
8687148,"call to method DeserializeObject<SendQueueMessageContent>","file:///tmp/GitClone/Source/Test/CompanyCommunicator.Send.Func.Test/SendFunctionTest.cs:99:54:99:113","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
8687260,"call to method DeserializeObject<SendQueueMessageContent>","file:///tmp/GitClone/Source/Test/CompanyCommunicator.Send.Func.Test/SendFunctionTest.cs:125:54:125:113","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
8687339,"call to method DeserializeObject<SendQueueMessageContent>","file:///tmp/GitClone/Source/Test/CompanyCommunicator.Send.Func.Test/SendFunctionTest.cs:145:54:145:113","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
8687402,"call to method DeserializeObject<SendQueueMessageContent>","file:///tmp/GitClone/Source/Test/CompanyCommunicator.Send.Func.Test/SendFunctionTest.cs:165:54:165:113","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
8687568,"call to method DeserializeObject<SendQueueMessageContent>","file:///tmp/GitClone/Source/Test/CompanyCommunicator.Send.Func.Test/SendFunctionTest.cs:199:54:199:113","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
8687916,"call to method DeserializeObject<SendQueueMessageContent>","file:///tmp/GitClone/Source/Test/CompanyCommunicator.Send.Func.Test/SendFunctionTest.cs:239:54:239:113","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
8688141,"call to method DeserializeObject<SendQueueMessageContent>","file:///tmp/GitClone/Source/Test/CompanyCommunicator.Send.Func.Test/SendFunctionTest.cs:281:54:281:113","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
