"ID of deserializeCall","deserializeCall","URL for deserializeCall","col1"
479929,"call to method DeserializeObject","file:///tmp/GitClone/src/Marvin.JsonPatch.Dynamic/Helpers/PropertyHelpers.cs:23:25:23:103","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
513147,"call to method DeserializeObject<JsonPatchDocument>","file:///tmp/GitClone/test/Marvin.JsonPatch.Dynamic.XUnitTest/AddOperationTests.cs:34:32:34:91","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
513409,"call to method DeserializeObject<JsonPatchDocument>","file:///tmp/GitClone/test/Marvin.JsonPatch.Dynamic.XUnitTest/AddOperationTests.cs:57:32:57:91","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
513534,"call to method DeserializeObject<JsonPatchDocument>","file:///tmp/GitClone/test/Marvin.JsonPatch.Dynamic.XUnitTest/AddOperationTests.cs:79:32:79:91","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
513643,"call to method DeserializeObject<JsonPatchDocument>","file:///tmp/GitClone/test/Marvin.JsonPatch.Dynamic.XUnitTest/AddOperationTests.cs:104:32:104:91","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
513740,"call to method DeserializeObject<JsonPatchDocument>","file:///tmp/GitClone/test/Marvin.JsonPatch.Dynamic.XUnitTest/AddOperationTests.cs:129:32:129:91","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
513867,"call to method DeserializeObject<JsonPatchDocument>","file:///tmp/GitClone/test/Marvin.JsonPatch.Dynamic.XUnitTest/AddOperationTests.cs:151:32:151:91","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
513985,"call to method DeserializeObject<JsonPatchDocument>","file:///tmp/GitClone/test/Marvin.JsonPatch.Dynamic.XUnitTest/AddOperationTests.cs:172:32:172:91","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
514110,"call to method DeserializeObject<JsonPatchDocument>","file:///tmp/GitClone/test/Marvin.JsonPatch.Dynamic.XUnitTest/AddOperationTests.cs:195:32:195:91","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
514249,"call to method DeserializeObject<JsonPatchDocument>","file:///tmp/GitClone/test/Marvin.JsonPatch.Dynamic.XUnitTest/AddOperationTests.cs:217:32:217:91","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
514345,"call to method DeserializeObject<JsonPatchDocument>","file:///tmp/GitClone/test/Marvin.JsonPatch.Dynamic.XUnitTest/AddOperationTests.cs:243:32:243:91","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
514441,"call to method DeserializeObject<JsonPatchDocument>","file:///tmp/GitClone/test/Marvin.JsonPatch.Dynamic.XUnitTest/AddOperationTests.cs:265:32:265:91","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
514572,"call to method DeserializeObject<JsonPatchDocument>","file:///tmp/GitClone/test/Marvin.JsonPatch.Dynamic.XUnitTest/AddOperationTests.cs:285:32:285:91","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
514745,"call to method DeserializeObject<JsonPatchDocument>","file:///tmp/GitClone/test/Marvin.JsonPatch.Dynamic.XUnitTest/AddOperationTests.cs:307:32:307:91","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
