"ID of deserializeCall","deserializeCall","URL for deserializeCall","col1"
8995269,"call to method DeserializeObject<IList<TestModel>>","file:///tmp/GitClone/.NET/Microsoft.Recognizers.Text.DataDrivenTests/NetCoreTestDataSourceAttribute.cs:34:25:34:80","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
9012325,"call to method DeserializeObject<IList<Dictionary<String,String>>>","file:///tmp/GitClone/.NET/Microsoft.Recognizers.Text.DataDrivenTests/TestBase.cs:108:29:108:148","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
9012889,"call to method DeserializeObject<IList<Dictionary<String,String>>>","file:///tmp/GitClone/.NET/Microsoft.Recognizers.Text.DataDrivenTests/TestBase.cs:178:25:179:75","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
9013576,"call to method DeserializeObject<DateTimeResolutionResult>","file:///tmp/GitClone/.NET/Microsoft.Recognizers.Text.DataDrivenTests/TestBase.cs:248:41:248:122","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
9014106,"call to method DeserializeObject<IDictionary<String,IList<Dictionary<String,String>>>>","file:///tmp/GitClone/.NET/Microsoft.Recognizers.Text.DataDrivenTests/TestBase.cs:308:43:308:154","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
9035150,"call to method DeserializeObject<IEnumerable<T>>","file:///tmp/GitClone/.NET/Microsoft.Recognizers.Text.DataDrivenTests/TestModel.cs:67:20:67:73","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
11295479,"call to method DeserializeObject","file:///tmp/GitClone/.NET/Samples/RecognizerFunction/AnalyzeEntities.cs:40:28:40:69","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
11306054,"call to method DeserializeObject<IList<dynamic>>","file:///tmp/GitClone/Tools/src/ValidationTool/ValidationTool.cs:137:54:137:108","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
11306091,"call to method DeserializeObject<IList<dynamic>>","file:///tmp/GitClone/Tools/src/ValidationTool/ValidationTool.cs:139:58:139:111","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
11306834,"call to method DeserializeObject<IList<TestModel>>","file:///tmp/GitClone/Tools/src/ValidationTool/ValidationTool.cs:235:42:235:97","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
11307440,"call to method DeserializeObject<IEnumerable<Object>>","file:///tmp/GitClone/Tools/src/ValidationTool/ValidationTool.cs:355:36:355:97","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
