"ID of deserializeCall","deserializeCall","URL for deserializeCall","col1"
486941,"call to method DeserializeObject<JToken>","file:///tmp/GitClone/src/IF.Lastfm.Core/Api/Commands/Album/GetInfoCommand.cs:63:30:63:72","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
487443,"call to method DeserializeObject<JToken>","file:///tmp/GitClone/src/IF.Lastfm.Core/Api/Commands/Album/GetShoutsCommand.cs:45:30:45:72","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
487854,"call to method DeserializeObject<JToken>","file:///tmp/GitClone/src/IF.Lastfm.Core/Api/Commands/Album/GetTagsByUserCommand.cs:49:30:49:72","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
488265,"call to method DeserializeObject<JToken>","file:///tmp/GitClone/src/IF.Lastfm.Core/Api/Commands/Album/GetTopTagsCommand.cs:57:30:57:72","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
488554,"call to method DeserializeObject<JToken>","file:///tmp/GitClone/src/IF.Lastfm.Core/Api/Commands/Album/SearchCommand.cs:37:30:37:72","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
489092,"call to method DeserializeObject<JToken>","file:///tmp/GitClone/src/IF.Lastfm.Core/Api/Commands/Artist/GetInfoCommand.cs:56:30:56:72","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
489375,"call to method DeserializeObject<JToken>","file:///tmp/GitClone/src/IF.Lastfm.Core/Api/Commands/Artist/GetShoutsCommand.cs:40:30:40:72","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
489753,"call to method DeserializeObject<JToken>","file:///tmp/GitClone/src/IF.Lastfm.Core/Api/Commands/Artist/GetSimilarCommand.cs:56:30:56:72","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
490113,"call to method DeserializeObject<JToken>","file:///tmp/GitClone/src/IF.Lastfm.Core/Api/Commands/Artist/GetTagsByUserCommand.cs:45:30:45:72","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
490408,"call to method DeserializeObject<JToken>","file:///tmp/GitClone/src/IF.Lastfm.Core/Api/Commands/Artist/GetTopAlbumsCommand.cs:41:30:41:72","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
490832,"call to method DeserializeObject<JToken>","file:///tmp/GitClone/src/IF.Lastfm.Core/Api/Commands/Artist/GetTopTagsCommand.cs:59:30:59:72","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
491114,"call to method DeserializeObject<JToken>","file:///tmp/GitClone/src/IF.Lastfm.Core/Api/Commands/Artist/GetTopTracksCommand.cs:37:30:37:72","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
491420,"call to method DeserializeObject<JToken>","file:///tmp/GitClone/src/IF.Lastfm.Core/Api/Commands/Artist/SearchCommand.cs:37:30:37:72","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
491876,"call to method DeserializeObject<JObject>","file:///tmp/GitClone/src/IF.Lastfm.Core/Api/Commands/Auth/GetMobileSessionCommand.cs:43:37:43:80","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
491894,"call to method DeserializeObject<LastUserSession>","file:///tmp/GitClone/src/IF.Lastfm.Core/Api/Commands/Auth/GetMobileSessionCommand.cs:44:31:44:102","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
492098,"call to method DeserializeObject<JToken>","file:///tmp/GitClone/src/IF.Lastfm.Core/Api/Commands/Chart/GetTopArtistsCommand.cs:29:30:29:72","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
492570,"call to method DeserializeObject<JToken>","file:///tmp/GitClone/src/IF.Lastfm.Core/Api/Commands/Chart/GetTopTracksCommand.cs:29:30:29:72","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
494119,"call to method DeserializeObject<JToken>","file:///tmp/GitClone/src/IF.Lastfm.Core/Api/Commands/Library/GetArtistsCommand.cs:37:30:37:72","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
494519,"call to method DeserializeObject<JToken>","file:///tmp/GitClone/src/IF.Lastfm.Core/Api/Commands/Library/GetTracksCommand.cs:51:30:51:72","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
496019,"call to method DeserializeObject<JToken>","file:///tmp/GitClone/src/IF.Lastfm.Core/Api/Commands/Tag/GetInfoCommand.cs:36:30:36:72","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
496269,"call to method DeserializeObject<JToken>","file:///tmp/GitClone/src/IF.Lastfm.Core/Api/Commands/Tag/GetSimilarCommand.cs:36:30:36:72","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
496567,"call to method DeserializeObject<JToken>","file:///tmp/GitClone/src/IF.Lastfm.Core/Api/Commands/Tag/GetTopAlbumsCommand.cs:35:30:35:72","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
496833,"call to method DeserializeObject<JToken>","file:///tmp/GitClone/src/IF.Lastfm.Core/Api/Commands/Tag/GetTopArtistsCommand.cs:31:26:31:68","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
497118,"call to method DeserializeObject<JToken>","file:///tmp/GitClone/src/IF.Lastfm.Core/Api/Commands/Tag/GetTopTagsCommand.cs:31:30:31:72","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
497375,"call to method DeserializeObject<JToken>","file:///tmp/GitClone/src/IF.Lastfm.Core/Api/Commands/Tag/GetTopTracksCommand.cs:35:30:35:72","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
498062,"call to method DeserializeObject<JToken>","file:///tmp/GitClone/src/IF.Lastfm.Core/Api/Commands/Track/GetInfoCommand.cs:54:30:54:72","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
498399,"call to method DeserializeObject<JToken>","file:///tmp/GitClone/src/IF.Lastfm.Core/Api/Commands/Track/GetShoutsCommand.cs:45:30:45:72","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
498788,"call to method DeserializeObject<JToken>","file:///tmp/GitClone/src/IF.Lastfm.Core/Api/Commands/Track/GetSimilarCommand.cs:52:30:52:72","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
499959,"call to method DeserializeObject<JToken>","file:///tmp/GitClone/src/IF.Lastfm.Core/Api/Commands/Track/SearchCommand.cs:37:30:37:72","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
501333,"call to method DeserializeObject<JToken>","file:///tmp/GitClone/src/IF.Lastfm.Core/Api/Commands/User/GetInfoCommand.cs:35:30:35:72","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
501604,"call to method DeserializeObject<JToken>","file:///tmp/GitClone/src/IF.Lastfm.Core/Api/Commands/User/GetLovedTracksCommand.cs:36:30:36:72","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
501974,"call to method DeserializeObject<JToken>","file:///tmp/GitClone/src/IF.Lastfm.Core/Api/Commands/User/GetRecentStationsCommand.cs:36:33:36:75","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
