"ID of deserializeCall","deserializeCall","URL for deserializeCall","col1"
10729818,"call to method DeserializeObject<JObject>","file:///tmp/GitClone/src/JsonSchema/UmbracoJsonSchemaGenerator.cs:46:20:46:65","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
10729853,"call to method DeserializeObject<JObject>","file:///tmp/GitClone/src/JsonSchema/UmbracoJsonSchemaGenerator.cs:53:20:53:74","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
12754497,"call to method DeserializeObject<PackageManifest>","file:///tmp/GitClone/src/Umbraco.Infrastructure/Manifest/ManifestParser.cs:134:37:138:47","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
12821652,"call to method DeserializeObject<List<RelatedLink>>","file:///tmp/GitClone/src/Umbraco.Infrastructure/Migrations/Upgrade/V_8_0_0/ConvertRelatedLinksToMultiUrlPicker.cs:70:47:70:101","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
12825171,"call to method DeserializeObject","file:///tmp/GitClone/src/Umbraco.Infrastructure/Migrations/Upgrade/V_8_0_0/DataTypes/DecimalPreValueMigrator.cs:20:58:20:102","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
12825424,"call to method DeserializeObject","file:///tmp/GitClone/src/Umbraco.Infrastructure/Migrations/Upgrade/V_8_0_0/DataTypes/DefaultPreValueMigrator.cs:42:11:42:55","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
12826062,"call to method DeserializeObject","file:///tmp/GitClone/src/Umbraco.Infrastructure/Migrations/Upgrade/V_8_0_0/DataTypes/ListViewPreValueMigrator.cs:24:58:24:102","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
12826474,"call to method DeserializeObject","file:///tmp/GitClone/src/Umbraco.Infrastructure/Migrations/Upgrade/V_8_0_0/DataTypes/NestedContentPreValueMigrator.cs:37:58:37:102","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
12827175,"call to method DeserializeObject","file:///tmp/GitClone/src/Umbraco.Infrastructure/Migrations/Upgrade/V_8_0_0/DataTypes/RichTextPreValueMigrator.cs:22:58:22:102","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
12836905,"call to method DeserializeObject<JObject>","file:///tmp/GitClone/src/Umbraco.Infrastructure/Migrations/Upgrade/V_8_0_0/UpdatePickerIntegerValuesToUdi.cs:37:39:37:101","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
12837128,"call to method DeserializeObject<JObject>","file:///tmp/GitClone/src/Umbraco.Infrastructure/Migrations/Upgrade/V_8_0_0/UpdatePickerIntegerValuesToUdi.cs:69:39:69:101","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
12843006,"call to method DeserializeObject<JObject>","file:///tmp/GitClone/src/Umbraco.Infrastructure/Migrations/Upgrade/V_8_1_0/ConvertTinyMceAndGridMediaUrlsToLocalLink.cs:56:36:56:80","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
12848287,"call to method DeserializeObject<LogViewerQueryDto[]>","file:///tmp/GitClone/src/Umbraco.Infrastructure/Migrations/Upgrade/V_9_0_0/MigrateLogViewerQueriesFromFileToDb.cs:92:15:92:102","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
12851357,"call to method DeserializeObject<BlockValue>","file:///tmp/GitClone/src/Umbraco.Infrastructure/Models/Blocks/BlockEditorDataConverter.cs:26:33:26:79","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
12851391,"call to method DeserializeObject<BlockValue>","file:///tmp/GitClone/src/Umbraco.Infrastructure/Models/Blocks/BlockEditorDataConverter.cs:39:29:39:75","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
13165568,"call to method DeserializeObject<GridEditorModel>","file:///tmp/GitClone/src/Umbraco.Infrastructure/PropertyEditors/GridConfigurationEditor.cs:43:34:43:101","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
13167017,"call to method DeserializeObject<GridValue>","file:///tmp/GitClone/src/Umbraco.Infrastructure/PropertyEditors/GridPropertyEditor.cs:274:35:274:83","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
13167943,"call to method DeserializeObject<GridValue>","file:///tmp/GitClone/src/Umbraco.Infrastructure/PropertyEditors/GridPropertyIndexValueFactory.cs:30:42:30:89","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
13170047,"call to method DeserializeObject<JObject>","file:///tmp/GitClone/src/Umbraco.Infrastructure/PropertyEditors/ImageCropperPropertyEditor.cs:204:20:204:64","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
13171201,"call to method DeserializeObject<ImageCropperValue>","file:///tmp/GitClone/src/Umbraco.Infrastructure/PropertyEditors/ImageCropperPropertyValueEditor.cs:65:21:65:85","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
13174985,"call to method DeserializeObject<List<LinkDto>>","file:///tmp/GitClone/src/Umbraco.Infrastructure/PropertyEditors/MultiUrlPickerValueEditor.cs:62:32:62:85","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
13175111,"call to method DeserializeObject<List<LinkDto>>","file:///tmp/GitClone/src/Umbraco.Infrastructure/PropertyEditors/MultiUrlPickerValueEditor.cs:87:36:87:86","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
13175787,"call to method DeserializeObject<List<LinkDisplay>>","file:///tmp/GitClone/src/Umbraco.Infrastructure/PropertyEditors/MultiUrlPickerValueEditor.cs:191:40:191:94","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
