"ID of deserializeCall","deserializeCall","URL for deserializeCall","col1"
3823347,"call to method DeserializeObject<T>","file:///tmp/GitClone/src/Core/Fan/Caching/CacheExtensions.cs:42:25:42:134","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
3823369,"call to method DeserializeObject<T>","file:///tmp/GitClone/src/Core/Fan/Caching/CacheExtensions.cs:43:25:43:61","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
3831697,"call to method DeserializeObject<TExtension>","file:///tmp/GitClone/src/Core/Fan/Extensibility/ExtensibleService.cs:72:28:72:80","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
3831770,"call to method DeserializeObject","file:///tmp/GitClone/src/Core/Fan/Extensibility/ExtensibleService.cs:74:41:74:93","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
3832047,"call to method DeserializeObject<TManifest>","file:///tmp/GitClone/src/Core/Fan/Extensibility/ExtensibleService.cs:134:32:134:106","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
3840816,"call to method DeserializeObject<T>","file:///tmp/GitClone/src/Core/Fan/Helpers/Serializer.cs:50:57:50:93","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
3865414,"call to method DeserializeObject<IList<Nav>>","file:///tmp/GitClone/src/Core/Fan/Navigation/NavigationService.cs:172:31:172:83","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
3865584,"call to method DeserializeObject<IList<Nav>>","file:///tmp/GitClone/src/Core/Fan/Navigation/NavigationService.cs:213:27:213:79","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
3868323,"call to method DeserializeObject<Plugin>","file:///tmp/GitClone/src/Core/Fan/Plugins/PluginService.cs:214:32:214:80","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
3868361,"call to method DeserializeObject","file:///tmp/GitClone/src/Core/Fan/Plugins/PluginService.cs:216:34:216:86","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
3868595,"call to method DeserializeObject<PluginManifest>","file:///tmp/GitClone/src/Core/Fan/Plugins/PluginService.cs:264:32:264:111","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
3872330,"call to method DeserializeObject","file:///tmp/GitClone/src/Core/Fan/Settings/SettingService.cs:70:33:70:99","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
3874702,"call to method DeserializeObject<ThemeManifest>","file:///tmp/GitClone/src/Core/Fan/Themes/ThemeService.cs:121:41:121:119","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
3877897,"call to method DeserializeObject<WidgetArea>","file:///tmp/GitClone/src/Core/Fan/Widgets/WidgetService.cs:214:24:214:80","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
3878259,"call to method DeserializeObject<WidgetArea>","file:///tmp/GitClone/src/Core/Fan/Widgets/WidgetService.cs:254:30:254:86","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
3878350,"call to method DeserializeObject<WidgetArea>","file:///tmp/GitClone/src/Core/Fan/Widgets/WidgetService.cs:278:24:278:80","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
3879713,"call to method DeserializeObject<WidgetArea>","file:///tmp/GitClone/src/Core/Fan/Widgets/WidgetService.cs:157:38:157:94","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
4041168,"call to method DeserializeObject<PluginManifest>","file:///tmp/GitClone/src/Core/Fan.Web/Extensions/IServiceCollectionExtensions.cs:47:42:47:116","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
4041582,"call to method DeserializeObject<T>","file:///tmp/GitClone/src/Core/Fan.Web/Extensions/TempDataExtensions.cs:18:39:18:81","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
