"ID of deserializeCall","deserializeCall","URL for deserializeCall","col1"
3062986,"call to method DeserializeObject<CloudConfiguration>","file:///tmp/GitClone/src/Cassandra/DataStax/Cloud/CloudConfigurationParser.cs:35:38:35:92","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
3063760,"call to method DeserializeObject<CloudMetadataResult>","file:///tmp/GitClone/src/Cassandra/DataStax/Cloud/CloudMetadataService.cs:82:32:82:97","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
3064735,"call to method DeserializeObject<CloudMetadataResult>","file:///tmp/GitClone/src/Cassandra/DataStax/Cloud/CloudMetadataService.cs:157:32:157:87","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
3399881,"call to method DeserializeObject","file:///tmp/GitClone/src/Cassandra/Serialization/Graph/GraphSON1/GraphSON1Node.cs:57:39:57:109","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
3410416,"call to method DeserializeObject","file:///tmp/GitClone/src/Cassandra/Serialization/Graph/GraphSON2/GraphSONNode.cs:66:39:66:114","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
4350830,"call to method DeserializeObject<Insight<InsightsStartupData>>","file:///tmp/GitClone/src/Cassandra.IntegrationTests/DataStax/Insights/InsightsIntegrationTests.cs:88:35:88:99","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
4351384,"call to method DeserializeObject<Insight<InsightsStatusData>>","file:///tmp/GitClone/src/Cassandra.IntegrationTests/DataStax/Insights/InsightsIntegrationTests.cs:146:35:146:98","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
4353050,"call to method DeserializeObject","file:///tmp/GitClone/src/Cassandra.IntegrationTests/DataStax/Search/DateRangeTests.cs:113:42:113:82","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
4597034,"call to method DeserializeObject<T>","file:///tmp/GitClone/src/Cassandra.IntegrationTests/SimulacronAPI/Models/Logs/Frame.cs:75:52:75:96","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
4620096,"call to method DeserializeObject<T>","file:///tmp/GitClone/src/Cassandra.IntegrationTests/TestBase/TestHttpClient.cs:69:65:69:105","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
4621029,"call to method DeserializeObject<T>","file:///tmp/GitClone/src/Cassandra.IntegrationTests/TestBase/TestHttpClient.cs:133:19:133:56","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
4841920,"call to method DeserializeObject<GraphNode>","file:///tmp/GitClone/src/Cassandra.Tests/DataStax/Graph/GraphNodeGraphSON1Tests.cs:580:26:580:71","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
4841974,"call to method DeserializeObject<GraphNode>","file:///tmp/GitClone/src/Cassandra.Tests/DataStax/Graph/GraphNodeGraphSON1Tests.cs:585:22:585:67","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
4926677,"call to method DeserializeObject<LineString>","file:///tmp/GitClone/src/Cassandra.Tests/Geometry/LineStringTests.cs:48:43:48:89","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
4927572,"call to method DeserializeObject<Point>","file:///tmp/GitClone/src/Cassandra.Tests/Geometry/PointTests.cs:47:43:47:84","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
4928371,"call to method DeserializeObject<Polygon>","file:///tmp/GitClone/src/Cassandra.Tests/Geometry/PolygonTests.cs:51:43:51:86","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
