"ID of deserializeCall","deserializeCall","URL for deserializeCall","col1"
6876461,"call to method DeserializeObject<JObject>","file:///tmp/GitClone/src/Azure.Functions.Cli/Actions/AzureActions/BaseAzureAction.cs:69:32:69:82","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
6885661,"call to method DeserializeObject<IDictionary<String,String>>","file:///tmp/GitClone/src/Azure.Functions.Cli/Actions/AzureActions/PublishFunctionAppAction.cs:681:47:681:122","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
6893422,"call to method DeserializeObject<JObject>","file:///tmp/GitClone/src/Azure.Functions.Cli/Actions/DeployActions/Platforms/KnativePlatform.cs:60:24:60:66","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
6904172,"call to method DeserializeObject<FunctionMetadata>","file:///tmp/GitClone/src/Azure.Functions.Cli/Actions/HostActions/StartHostAction.cs:442:44:442:119","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
6906529,"call to method DeserializeObject<JObject>","file:///tmp/GitClone/src/Azure.Functions.Cli/Actions/HostActions/StartHostAction.cs:469:66:469:114","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
6913506,"call to method DeserializeObject<JObject>","file:///tmp/GitClone/src/Azure.Functions.Cli/Actions/KubernetesActions/KubernetesDeployAction.cs:233:28:233:117","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
6914858,"call to method DeserializeObject<JObject>","file:///tmp/GitClone/src/Azure.Functions.Cli/Actions/KubernetesActions/KubernetesDeployAction.cs:229:62:229:110","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
6917666,"call to method DeserializeObject<JObject>","file:///tmp/GitClone/src/Azure.Functions.Cli/Actions/LocalActions/CreateFunctionAction.cs:259:31:259:77","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
6921998,"call to method DeserializeObject<JObject>","file:///tmp/GitClone/src/Azure.Functions.Cli/Actions/LocalActions/InitAction.cs:500:36:500:95","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
6932556,"call to method DeserializeObject<AppSettingsFile>","file:///tmp/GitClone/src/Azure.Functions.Cli/Common/AppSettingsFile.cs:22:35:22:89","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
6936744,"call to method DeserializeObject<T>","file:///tmp/GitClone/src/Azure.Functions.Cli/Common/DiskBacked.cs:29:27:29:103","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
6936860,"call to method DeserializeObject<T>","file:///tmp/GitClone/src/Azure.Functions.Cli/Common/DiskBacked.cs:46:27:46:67","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
6940475,"call to method DeserializeObject","file:///tmp/GitClone/src/Azure.Functions.Cli/Common/DurableManager.cs:366:28:366:66","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
6947515,"call to method DeserializeObject<JToken>","file:///tmp/GitClone/src/Azure.Functions.Cli/Common/PersistentSettings.cs:62:33:62:76","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
6951657,"call to method DeserializeObject<IEnumerable<Template>>","file:///tmp/GitClone/src/Azure.Functions.Cli/Common/TemplatesManager.cs:47:20:47:86","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
6965454,"call to method DeserializeObject","file:///tmp/GitClone/src/Azure.Functions.Cli/Extensions/StringExtensions.cs:22:17:22:52","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
6965599,"call to method DeserializeObject<JObject>","file:///tmp/GitClone/src/Azure.Functions.Cli/Extensions/StringExtensions.cs:49:31:49:85","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
6965628,"call to method DeserializeObject<JToken>","file:///tmp/GitClone/src/Azure.Functions.Cli/Extensions/StringExtensions.cs:51:36:51:91","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
6968048,"call to method DeserializeObject<JToken>","file:///tmp/GitClone/src/Azure.Functions.Cli/FunctionsLocalServer.cs:118:30:118:126","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
6970148,"call to method DeserializeObject<ArgResponse>","file:///tmp/GitClone/src/Azure.Functions.Cli/Helpers/AzureHelper.cs:102:31:102:80","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
6972510,"call to method DeserializeObject<JObject>","file:///tmp/GitClone/src/Azure.Functions.Cli/Helpers/AzureHelper.cs:365:36:365:81","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
6972698,"call to method DeserializeObject<JObject>","file:///tmp/GitClone/src/Azure.Functions.Cli/Helpers/AzureHelper.cs:385:36:385:81","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
6977543,"call to method DeserializeObject<TriggersPayload>","file:///tmp/GitClone/src/Azure.Functions.Cli/Helpers/DockerHelpers.cs:69:24:69:84","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
6980365,"call to method DeserializeObject<FunctionMetadata>","file:///tmp/GitClone/src/Azure.Functions.Cli/Helpers/ExtensionsHelper.cs:45:40:45:108","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
6981884,"call to method DeserializeObject<JToken>","file:///tmp/GitClone/src/Azure.Functions.Cli/Helpers/HostHelpers.cs:19:28:19:142","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
