"ID of deserializeCall","deserializeCall","URL for deserializeCall","col1"
12943520,"call to method Deserialize","file:///tmp/GitClone/src/Spring/Spring.Messaging.Nms/Messaging/Nms/Support/Converter/XmlMessageConverter.cs:148:28:148:55","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
13138679,"call to method Deserialize","file:///tmp/GitClone/test/Spring/Spring.Aop.Tests/Aop/Framework/DynamicProxy/AbstractAopProxyTests.cs:101:30:101:58","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
13154078,"call to method Deserialize","file:///tmp/GitClone/test/Spring/Spring.Aop.Tests/Aop/Framework/DynamicProxy/AbstractAopProxyTests.cs:101:30:101:58","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
13212878,"call to method Deserialize","file:///tmp/GitClone/test/Spring/Spring.Aop.Tests/AopSerializationTests.cs:130:30:130:58","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
13220379,"call to method Deserialize","file:///tmp/GitClone/test/Spring/Spring.Aop.Tests/Aspects/Cache/CacheResultAdviceTests.cs:570:20:570:59","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
13242045,"call to method Deserialize","file:///tmp/GitClone/test/Spring/Spring.Core.Tests/Collections/CaseInsensitiveHashtableTests.cs:55:23:55:47","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
13252876,"call to method Deserialize","file:///tmp/GitClone/test/Spring/Spring.Core.Tests/Collections/PriorityQueueTests.cs:393:38:393:64","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
13361178,"call to method Deserialize","file:///tmp/GitClone/test/Spring/Spring.Core.Tests/ExceptionsTest.cs:249:45:249:62","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
13368506,"call to method Deserialize","file:///tmp/GitClone/test/Spring/Spring.Core.Tests/Expressions/ExpressionEvaluatorTests.cs:246:36:246:60","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
13368698,"call to method Deserialize","file:///tmp/GitClone/test/Spring/Spring.Core.Tests/Expressions/ExpressionEvaluatorTests.cs:268:36:268:64","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
13518010,"call to method Deserialize","file:///tmp/GitClone/test/Spring/Spring.Core.Tests/Objects/Factory/NoSuchObjectDefinitionExceptionTests.cs:72:29:72:71","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
13721518,"call to method Deserialize","file:///tmp/GitClone/test/Spring/Spring.Core.Tests/Util/SerializationTestUtils.cs:104:17:104:46","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
13739464,"call to method Deserialize","file:///tmp/GitClone/test/Spring/Spring.Core.Tests/Validation/ValidationExceptionTests.cs:78:59:78:88","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
13985734,"call to method Deserialize","file:///tmp/GitClone/test/Spring/Spring.Web.Conversation.NHibernate5.Tests/Conversation/SerializeConversationTestModule.cs:92:57:92:102","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
