"ID of deserializeCall","deserializeCall","URL for deserializeCall","col1"
8096902,"call to method DeserializeObject<AccountLink>","file:///tmp/GitClone/src/StripeTests/Entities/AccountLinks/AccountLinkTest.cs:13:31:13:78","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
8097178,"call to method DeserializeObject<Account>","file:///tmp/GitClone/src/StripeTests/Entities/Accounts/AccountTest.cs:18:27:18:70","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
8097273,"call to method DeserializeObject<Account>","file:///tmp/GitClone/src/StripeTests/Entities/Accounts/AccountTest.cs:35:27:35:70","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
8098023,"call to method DeserializeObject<ApplePayDomain>","file:///tmp/GitClone/src/StripeTests/Entities/ApplePayDomains/ApplePayDomainTest.cs:18:26:18:76","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
8098344,"call to method DeserializeObject<ApplicationFeeRefund>","file:///tmp/GitClone/src/StripeTests/Entities/ApplicationFeeRefunds/ApplicationFeeRefundTest.cs:18:40:18:96","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
8098673,"call to method DeserializeObject<ApplicationFee>","file:///tmp/GitClone/src/StripeTests/Entities/ApplicationFees/ApplicationFeeTest.cs:18:34:18:84","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
8098774,"call to method DeserializeObject<ApplicationFee>","file:///tmp/GitClone/src/StripeTests/Entities/ApplicationFees/ApplicationFeeTest.cs:38:34:38:84","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
8099734,"call to method DeserializeObject<Balance>","file:///tmp/GitClone/src/StripeTests/Entities/Balance/BalanceTest.cs:18:27:18:70","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
8100032,"call to method DeserializeObject<BalanceTransaction>","file:///tmp/GitClone/src/StripeTests/Entities/BalanceTransactions/BalanceTransactionTest.cs:19:38:19:92","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
8100105,"call to method DeserializeObject<StripeList<BalanceTransaction>>","file:///tmp/GitClone/src/StripeTests/Entities/BalanceTransactions/BalanceTransactionTest.cs:32:39:32:105","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
8105318,"call to method DeserializeObject<BankAccount>","file:///tmp/GitClone/src/StripeTests/Entities/BankAccounts/BankAccountTest.cs:18:31:18:78","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
8105393,"call to method DeserializeObject<BankAccount>","file:///tmp/GitClone/src/StripeTests/Entities/BankAccounts/BankAccountTest.cs:29:31:29:78","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
