"ID of deserializeCall","deserializeCall","URL for deserializeCall","col1"
5729432,"call to method DeserializeObject<T>","file:///tmp/GitClone/src/NzbDrone.Common/Serializer/Newtonsoft.Json/Json.cs:44:24:44:81","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
5729469,"call to method DeserializeObject","file:///tmp/GitClone/src/NzbDrone.Common/Serializer/Newtonsoft.Json/Json.cs:56:24:56:84","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
5804913,"call to method DeserializeObject<TResource>","file:///tmp/GitClone/src/NzbDrone.Core/Applications/LazyLibrarian/LazyLibrarianV1Proxy.cs:190:27:190:84","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
5810017,"call to method DeserializeObject<TResource>","file:///tmp/GitClone/src/NzbDrone.Core/Applications/Lidarr/LidarrV1Proxy.cs:158:27:158:84","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
5813378,"call to method DeserializeObject<TResource>","file:///tmp/GitClone/src/NzbDrone.Core/Applications/Mylar/MylarV3Proxy.cs:190:27:190:84","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
5818211,"call to method DeserializeObject<TResource>","file:///tmp/GitClone/src/NzbDrone.Core/Applications/Radarr/RadarrV3Proxy.cs:158:27:158:84","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
5823149,"call to method DeserializeObject<TResource>","file:///tmp/GitClone/src/NzbDrone.Core/Applications/Readarr/ReadarrV1Proxy.cs:158:27:158:84","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
5828248,"call to method DeserializeObject<TResource>","file:///tmp/GitClone/src/NzbDrone.Core/Applications/Sonarr/SonarrV3Proxy.cs:164:27:164:84","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
5832982,"call to method DeserializeObject<TResource>","file:///tmp/GitClone/src/NzbDrone.Core/Applications/Whisparr/WhisparrV3Proxy.cs:158:27:158:84","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
5971741,"call to method DeserializeObject<FlareSolverrResponse>","file:///tmp/GitClone/src/NzbDrone.Core/IndexerProxies/FlareSolverr/FlareSolverr.cs:61:26:61:106","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
5972436,"call to method DeserializeObject<FlareSolverrResponse>","file:///tmp/GitClone/src/NzbDrone.Core/IndexerProxies/FlareSolverr/FlareSolverr.cs:181:30:181:98","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
5998706,"call to method DeserializeObject<AnimeBytesResponse>","file:///tmp/GitClone/src/NzbDrone.Core/Indexers/Definitions/AnimeBytes.cs:207:28:207:101","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
6059929,"call to method DeserializeObject<List<FileListTorrent>>","file:///tmp/GitClone/src/NzbDrone.Core/Indexers/Definitions/FileList/FileListParser.cs:33:32:33:108","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
6072526,"call to method DeserializeObject<HDBitsResponse>","file:///tmp/GitClone/src/NzbDrone.Core/Indexers/Definitions/HDBits/HDBitsParser.cs:38:32:38:101","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
6095424,"call to method DeserializeObject<MyAnonamouseResponse>","file:///tmp/GitClone/src/NzbDrone.Core/Indexers/Definitions/MyAnonamouse.cs:346:32:346:107","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
6095636,"call to method DeserializeObject<Dictionary<String,String>>","file:///tmp/GitClone/src/NzbDrone.Core/Indexers/Definitions/MyAnonamouse.cs:367:38:367:111","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
6112550,"call to method DeserializeObject<PassThePopcornResponse>","file:///tmp/GitClone/src/NzbDrone.Core/Indexers/Definitions/PassThePopcorn/PassThePopcornParser.cs:60:32:60:109","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
6164882,"call to method DeserializeObject<ShizaprojectReleasesResponse>","file:///tmp/GitClone/src/NzbDrone.Core/Indexers/Definitions/Shizaproject.cs:225:28:225:111","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
6167443,"call to method DeserializeObject<SpeedAppAuthenticationResponse>","file:///tmp/GitClone/src/NzbDrone.Core/Indexers/Definitions/SpeedApp.cs:104:34:104:112","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
6178498,"call to method DeserializeObject<dynamic>","file:///tmp/GitClone/src/NzbDrone.Core/Indexers/Definitions/TorrentDay.cs:235:24:235:86","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
6192954,"call to method DeserializeObject<XthorResponse>","file:///tmp/GitClone/src/NzbDrone.Core/Indexers/Definitions/Xthor/XthorParser.cs:28:33:28:91","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
6400573,"call to method DeserializeObject<TorrentQuery>","file:///tmp/GitClone/src/NzbDrone.Core.Test/IndexerTests/HDBitsTests/HDBitsRequestGeneratorFixture.cs:68:25:68:73","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
