"ID of deserializeCall","deserializeCall","URL for deserializeCall","col1"
13394353,"call to method DeserializeObject<JToken>","file:///tmp/GitClone/src/NJsonSchema/Generation/JsonSchemaGenerator.cs:517:21:517:66","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
13395551,"call to method DeserializeObject<String>","file:///tmp/GitClone/src/NJsonSchema/Generation/JsonSchemaGenerator.cs:738:48:738:90","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
13398977,"call to method DeserializeObject<JObject>","file:///tmp/GitClone/src/NJsonSchema/Generation/JsonSchemaGenerator.cs:292:18:292:103","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
13407220,"call to method DeserializeObject<JToken>","file:///tmp/GitClone/src/NJsonSchema/Generation/JsonSchemaGenerator.cs:517:21:517:66","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
13407794,"call to method DeserializeObject<String>","file:///tmp/GitClone/src/NJsonSchema/Generation/JsonSchemaGenerator.cs:738:48:738:90","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
13409402,"call to method DeserializeObject<JObject>","file:///tmp/GitClone/src/NJsonSchema/Generation/JsonSchemaGenerator.cs:292:18:292:103","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
13423160,"call to method DeserializeObject<JToken>","file:///tmp/GitClone/src/NJsonSchema/Generation/SampleJsonSchemaGenerator.cs:27:25:30:14","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
13440520,"call to method DeserializeObject<T>","file:///tmp/GitClone/src/NJsonSchema/Infrastructure/JsonSchemaSerialization.cs:174:24:174:88","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
13454328,"call to method DeserializeObject","file:///tmp/GitClone/src/NJsonSchema/JsonReferenceResolver.cs:270:44:270:100","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
13472398,"call to method DeserializeObject<JsonSchema>","file:///tmp/GitClone/src/NJsonSchema/JsonSchema.cs:256:20:256:117","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
13477773,"call to method DeserializeObject<JsonSchema>","file:///tmp/GitClone/src/NJsonSchema/JsonSchema.cs:256:20:256:117","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
13483257,"call to method DeserializeObject<JsonSchema>","file:///tmp/GitClone/src/NJsonSchema/JsonSchema.cs:256:20:256:117","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
13853216,"call to method DeserializeObject<ClassWithUri>","file:///tmp/GitClone/src/NJsonSchema.CodeGeneration.CSharp.Tests/UriTests.cs:38:24:38:72","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
13853306,"call to method DeserializeObject<ClassWithUri>","file:///tmp/GitClone/src/NJsonSchema.CodeGeneration.CSharp.Tests/UriTests.cs:53:24:53:72","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
