"ID of deserializeCall","deserializeCall","URL for deserializeCall","col1"
13790249,"call to method DeserializeObject<Dictionary<String,Object>>","file:///tmp/GitClone/src/CircuitBreaker/test/Hystrix.MetricsEventsCore.Test/Controllers/HystrixConfigStreamControllerTest.cs:73:20:73:88","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
13791323,"call to method DeserializeObject<Dictionary<String,Object>>","file:///tmp/GitClone/src/CircuitBreaker/test/Hystrix.MetricsEventsCore.Test/Controllers/HystrixMetricsStreamControllerTest.cs:72:20:72:88","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
13792202,"call to method DeserializeObject<List<Dictionary<String,Object>>>","file:///tmp/GitClone/src/CircuitBreaker/test/Hystrix.MetricsEventsCore.Test/Controllers/HystrixRequestEventStreamControllerTest.cs:72:20:72:94","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
13793280,"call to method DeserializeObject<Dictionary<String,Object>>","file:///tmp/GitClone/src/CircuitBreaker/test/Hystrix.MetricsEventsCore.Test/Controllers/HystrixUtilizationStreamControllerTest.cs:72:20:72:88","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
13941909,"call to method DeserializeObject<Dictionary<String,Object>>","file:///tmp/GitClone/src/CircuitBreaker/test/HystrixBase.Test/MetricsStream/SerializeTest.cs:51:20:51:88","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
15202293,"call to method DeserializeObject","file:///tmp/GitClone/src/Integration/src/IntegrationBase/Transformer/JsonToObjectTransformer.cs:69:26:69:87","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
15202341,"call to method DeserializeObject","file:///tmp/GitClone/src/Integration/src/IntegrationBase/Transformer/JsonToObjectTransformer.cs:74:26:74:94","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
16139219,"call to method DeserializeObject","file:///tmp/GitClone/src/Messaging/src/RabbitMQ/Support/Converter/JsonMessageConverter.cs:152:16:152:84","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
16139696,"call to method Deserialize","file:///tmp/GitClone/src/Messaging/src/RabbitMQ/Support/Converter/SimpleMessageConverter.cs:64:31:64:59","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
16362670,"call to method Deserialize","file:///tmp/GitClone/src/Messaging/test/RabbitMQ.Test/Core/RabbitTemplateIntegrationTest.cs:961:30:961:58","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
16598410,"call to method DeserializeObject","file:///tmp/GitClone/src/Stream/src/StreamBase/Binder/EmbeddedHeaderUtils.cs:119:40:119:81","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
16657129,"call to method DeserializeObject<List<ExpandoObject>>","file:///tmp/GitClone/src/Stream/test/BinderRabbitMQ.Test/RabbitBinderTests.cs:436:19:436:110","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
