"ID of deserializeCall","deserializeCall","URL for deserializeCall","col1"
2096003,"call to method DeserializeObject<T>","file:///tmp/GitClone/ShopifySharp/Infrastructure/Serializer.cs:22:56:22:103","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
2345670,"call to method DeserializeObject<ShopRedactedWebhook>","file:///tmp/GitClone/ShopifySharp.Tests/GdprEntities_Tests.cs:21:32:21:87","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
2345830,"call to method DeserializeObject<ShopRedactedWebhook>","file:///tmp/GitClone/ShopifySharp.Tests/GdprEntities_Tests.cs:34:32:34:87","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
2345933,"call to method DeserializeObject<CustomerRedactedWebhook>","file:///tmp/GitClone/ShopifySharp.Tests/GdprEntities_Tests.cs:56:32:56:91","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
2346083,"call to method DeserializeObject<CustomerRedactedWebhook>","file:///tmp/GitClone/ShopifySharp.Tests/GdprEntities_Tests.cs:81:32:81:91","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
2346201,"call to method DeserializeObject<CustomerRedactedWebhook>","file:///tmp/GitClone/ShopifySharp.Tests/GdprEntities_Tests.cs:102:32:102:91","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
2346289,"call to method DeserializeObject<CustomerRedactedWebhook>","file:///tmp/GitClone/ShopifySharp.Tests/GdprEntities_Tests.cs:123:32:123:91","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
2346389,"call to method DeserializeObject<CustomerRedactedWebhook>","file:///tmp/GitClone/ShopifySharp.Tests/GdprEntities_Tests.cs:148:32:148:91","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
2346518,"call to method DeserializeObject<CustomerDataRequestWebhook>","file:///tmp/GitClone/ShopifySharp.Tests/GdprEntities_Tests.cs:175:32:175:94","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
2346668,"call to method DeserializeObject<CustomerDataRequestWebhook>","file:///tmp/GitClone/ShopifySharp.Tests/GdprEntities_Tests.cs:200:32:200:94","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
2346786,"call to method DeserializeObject<CustomerDataRequestWebhook>","file:///tmp/GitClone/ShopifySharp.Tests/GdprEntities_Tests.cs:221:32:221:94","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
2346874,"call to method DeserializeObject<CustomerDataRequestWebhook>","file:///tmp/GitClone/ShopifySharp.Tests/GdprEntities_Tests.cs:242:32:242:94","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
2346973,"call to method DeserializeObject<CustomerDataRequestWebhook>","file:///tmp/GitClone/ShopifySharp.Tests/GdprEntities_Tests.cs:267:32:267:94","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
2352006,"call to method DeserializeObject<TestObject>","file:///tmp/GitClone/ShopifySharp.Tests/InvalidDateToNullConverter_Tests.cs:22:32:22:122","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
2352138,"call to method DeserializeObject<TestObject>","file:///tmp/GitClone/ShopifySharp.Tests/InvalidDateToNullConverter_Tests.cs:39:32:39:122","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
2393851,"call to method DeserializeObject<Order>","file:///tmp/GitClone/ShopifySharp.Tests/Serialization_Tests.cs:33:25:33:66","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
2393958,"call to method DeserializeObject<Order>","file:///tmp/GitClone/ShopifySharp.Tests/Serialization_Tests.cs:54:25:54:66","Unsafe deserializer is used. Make sure the value being deserialized comes from a trusted source."
