"ID of col0","col0","URL for col0","ID of source","source","URL for source","ID of sink","sink","URL for sink","col3","ID of col4","col4","URL for col4","col5"
548104,"readObject(...)","file:///tmp/GitClone/jmx-http-rpc/src/main/java/io/airlift/jmx/http/rpc/HttpMBeanServerRpc.java:58:20:58:66",0,"getInputStream(...) : InputStream","file:///tmp/GitClone/jmx-http-rpc/src/main/java/io/airlift/jmx/http/rpc/HttpJmxConnector.java:200:35:200:64",14,"new ObjectInputStream(...)","file:///tmp/GitClone/jmx-http-rpc/src/main/java/io/airlift/jmx/http/rpc/HttpMBeanServerRpc.java:58:20:58:53","Unsafe deserialization of $@.",61933,"getInputStream(...)","file:///tmp/GitClone/jmx-http-rpc/src/main/java/io/airlift/jmx/http/rpc/HttpJmxConnector.java:200:35:200:64","user input"
549967,"readObject(...)","file:///tmp/GitClone/jmx-http-rpc/src/main/java/io/airlift/jmx/http/rpc/MBeanServerResource.java:68:31:68:68",2,"in : InputStream","file:///tmp/GitClone/jmx-http-rpc/src/main/java/io/airlift/jmx/http/rpc/MBeanServerResource.java:53:64:53:77",15,"new ObjectInputStream(...)","file:///tmp/GitClone/jmx-http-rpc/src/main/java/io/airlift/jmx/http/rpc/MBeanServerResource.java:68:31:68:55","Unsafe deserialization of $@.",121809,"in","file:///tmp/GitClone/jmx-http-rpc/src/main/java/io/airlift/jmx/http/rpc/MBeanServerResource.java:53:64:53:77","user input"
550868,"readObject(...)","file:///tmp/GitClone/jmx-http-rpc/src/main/java/io/airlift/jmx/http/rpc/MBeanServerServlet.java:72:31:72:90",1,"getInputStream(...) : ServletInputStream","file:///tmp/GitClone/jmx-http-rpc/src/main/java/io/airlift/jmx/http/rpc/MBeanServerServlet.java:72:53:72:76",16,"new ObjectInputStream(...)","file:///tmp/GitClone/jmx-http-rpc/src/main/java/io/airlift/jmx/http/rpc/MBeanServerServlet.java:72:31:72:77","Unsafe deserialization of $@.",63517,"getInputStream(...)","file:///tmp/GitClone/jmx-http-rpc/src/main/java/io/airlift/jmx/http/rpc/MBeanServerServlet.java:72:53:72:76","user input"
