"ID of col0","col0","URL for col0","ID of source","source","URL for source","ID of sink","sink","URL for sink","col3","ID of col4","col4","URL for col4","col5"
201857,"parseObject(...)","file:///tmp/GitClone/src/main/java/cn/geny/health/controller/CheckManageController.java:35:35:35:91",0,"checkEntityStr : String","file:///tmp/GitClone/src/main/java/cn/geny/health/controller/CheckManageController.java:34:32:34:81",2,"checkEntityStr","file:///tmp/GitClone/src/main/java/cn/geny/health/controller/CheckManageController.java:35:58:35:71","Unsafe deserialization of $@.",17201,"checkEntityStr","file:///tmp/GitClone/src/main/java/cn/geny/health/controller/CheckManageController.java:34:32:34:81","user input"
