"ID of col0","col0","URL for col0","ID of source","source","URL for source","ID of sink","sink","URL for sink","col3","ID of col4","col4","URL for col4","col5"
77068,"load(...)","file:///tmp/GitClone/src/main/java/com/uber/profiling/YamlConfigProvider.java:98:34:98:50",0,"getContent(...) : InputStream","file:///tmp/GitClone/src/main/java/com/uber/profiling/YamlConfigProvider.java:197:48:197:84",24,"stream","file:///tmp/GitClone/src/main/java/com/uber/profiling/YamlConfigProvider.java:98:44:98:49","Unsafe deserialization of $@.",2086,"getContent(...)","file:///tmp/GitClone/src/main/java/com/uber/profiling/YamlConfigProvider.java:197:48:197:84","user input"
