"ID of col0","col0","URL for col0","ID of source","source","URL for source","ID of sink","sink","URL for sink","col3","ID of col4","col4","URL for col4","col5"
66932,"readObject(...)","file:///tmp/GitClone/src/main/java/com/creative/creativeprojectclient/MainController.java:78:30:78:44",0,"getInputStream(...) : InputStream","file:///tmp/GitClone/src/main/java/com/creative/creativeprojectclient/MainController.java:68:40:68:62",12,"is","file:///tmp/GitClone/src/main/java/com/creative/creativeprojectclient/MainController.java:78:30:78:31","Unsafe deserialization of $@.",1256,"getInputStream(...)","file:///tmp/GitClone/src/main/java/com/creative/creativeprojectclient/MainController.java:68:40:68:62","user input"
