"ID of col0","col0","URL for col0","ID of source","source","URL for source","ID of sink","sink","URL for sink","col3","ID of col4","col4","URL for col4","col5"
2556280,"readObject(...)","file:///tmp/GitClone/core/src/com/biglybt/pifimpl/local/launch/PluginSingleInstanceHandler.java:138:39:138:54",0,"getInputStream(...) : InputStream","file:///tmp/GitClone/core/src/com/biglybt/pifimpl/local/launch/PluginSingleInstanceHandler.java:134:44:134:66",8,"ois","file:///tmp/GitClone/core/src/com/biglybt/pifimpl/local/launch/PluginSingleInstanceHandler.java:138:39:138:41","Unsafe deserialization of $@.",631775,"getInputStream(...)","file:///tmp/GitClone/core/src/com/biglybt/pifimpl/local/launch/PluginSingleInstanceHandler.java:134:44:134:66","user input"
2556298,"readObject(...)","file:///tmp/GitClone/core/src/com/biglybt/pifimpl/local/launch/PluginSingleInstanceHandler.java:151:41:151:56",0,"getInputStream(...) : InputStream","file:///tmp/GitClone/core/src/com/biglybt/pifimpl/local/launch/PluginSingleInstanceHandler.java:134:44:134:66",9,"ois","file:///tmp/GitClone/core/src/com/biglybt/pifimpl/local/launch/PluginSingleInstanceHandler.java:151:41:151:43","Unsafe deserialization of $@.",631775,"getInputStream(...)","file:///tmp/GitClone/core/src/com/biglybt/pifimpl/local/launch/PluginSingleInstanceHandler.java:134:44:134:66","user input"
2556436,"readObject(...)","file:///tmp/GitClone/core/src/com/biglybt/pifimpl/local/launch/PluginSingleInstanceHandler.java:159:46:159:61",0,"getInputStream(...) : InputStream","file:///tmp/GitClone/core/src/com/biglybt/pifimpl/local/launch/PluginSingleInstanceHandler.java:134:44:134:66",10,"ois","file:///tmp/GitClone/core/src/com/biglybt/pifimpl/local/launch/PluginSingleInstanceHandler.java:159:46:159:48","Unsafe deserialization of $@.",631775,"getInputStream(...)","file:///tmp/GitClone/core/src/com/biglybt/pifimpl/local/launch/PluginSingleInstanceHandler.java:134:44:134:66","user input"
2556452,"readObject(...)","file:///tmp/GitClone/core/src/com/biglybt/pifimpl/local/launch/PluginSingleInstanceHandler.java:160:43:160:58",0,"getInputStream(...) : InputStream","file:///tmp/GitClone/core/src/com/biglybt/pifimpl/local/launch/PluginSingleInstanceHandler.java:134:44:134:66",11,"ois","file:///tmp/GitClone/core/src/com/biglybt/pifimpl/local/launch/PluginSingleInstanceHandler.java:160:43:160:45","Unsafe deserialization of $@.",631775,"getInputStream(...)","file:///tmp/GitClone/core/src/com/biglybt/pifimpl/local/launch/PluginSingleInstanceHandler.java:134:44:134:66","user input"
