"ID of col0","col0","URL for col0","ID of source","source","URL for source","ID of sink","sink","URL for sink","col3","ID of col4","col4","URL for col4","col5"
78172,"readObject(...)","file:///tmp/GitClone/src/main/java/edu/oswego/cs/Listener.java:38:53:38:82",0,"getInputStream(...) : InputStream","file:///tmp/GitClone/src/main/java/edu/oswego/cs/Listener.java:37:85:37:126",8,"objectInputStream","file:///tmp/GitClone/src/main/java/edu/oswego/cs/Listener.java:38:53:38:69","Unsafe deserialization of $@.",438,"getInputStream(...)","file:///tmp/GitClone/src/main/java/edu/oswego/cs/Listener.java:37:85:37:126","user input"
81769,"readObject(...)","file:///tmp/GitClone/src/main/java/edu/oswego/cs/ServerConnection.java:91:61:91:90",1,"getInputStream(...) : InputStream","file:///tmp/GitClone/src/main/java/edu/oswego/cs/ServerConnection.java:90:93:90:120",9,"objectInputStream","file:///tmp/GitClone/src/main/java/edu/oswego/cs/ServerConnection.java:91:61:91:77","Unsafe deserialization of $@.",1382,"getInputStream(...)","file:///tmp/GitClone/src/main/java/edu/oswego/cs/ServerConnection.java:90:93:90:120","user input"
