"ID of col0","col0","URL for col0","ID of source","source","URL for source","ID of sink","sink","URL for sink","col3","ID of col4","col4","URL for col4","col5"
507793,"parseObject(...)","file:///tmp/GitClone/ruoyi-visual/ruoyi-sentinel-dashboard/src/main/java/com/alibaba/csp/sentinel/dashboard/controller/cluster/ClusterConfigController.java:76:31:76:55",0,"payload : String","file:///tmp/GitClone/ruoyi-visual/ruoyi-sentinel-dashboard/src/main/java/com/alibaba/csp/sentinel/dashboard/controller/cluster/ClusterConfigController.java:71:51:71:77",4,"payload","file:///tmp/GitClone/ruoyi-visual/ruoyi-sentinel-dashboard/src/main/java/com/alibaba/csp/sentinel/dashboard/controller/cluster/ClusterConfigController.java:76:48:76:54","Unsafe deserialization of $@.",60765,"payload","file:///tmp/GitClone/ruoyi-visual/ruoyi-sentinel-dashboard/src/main/java/com/alibaba/csp/sentinel/dashboard/controller/cluster/ClusterConfigController.java:71:51:71:77","user input"
507839,"parseObject(...)","file:///tmp/GitClone/ruoyi-visual/ruoyi-sentinel-dashboard/src/main/java/com/alibaba/csp/sentinel/dashboard/controller/cluster/ClusterConfigController.java:81:59:81:117",0,"payload : String","file:///tmp/GitClone/ruoyi-visual/ruoyi-sentinel-dashboard/src/main/java/com/alibaba/csp/sentinel/dashboard/controller/cluster/ClusterConfigController.java:71:51:71:77",5,"payload","file:///tmp/GitClone/ruoyi-visual/ruoyi-sentinel-dashboard/src/main/java/com/alibaba/csp/sentinel/dashboard/controller/cluster/ClusterConfigController.java:81:76:81:82","Unsafe deserialization of $@.",60765,"payload","file:///tmp/GitClone/ruoyi-visual/ruoyi-sentinel-dashboard/src/main/java/com/alibaba/csp/sentinel/dashboard/controller/cluster/ClusterConfigController.java:71:51:71:77","user input"
507878,"parseObject(...)","file:///tmp/GitClone/ruoyi-visual/ruoyi-sentinel-dashboard/src/main/java/com/alibaba/csp/sentinel/dashboard/controller/cluster/ClusterConfigController.java:89:56:89:114",0,"payload : String","file:///tmp/GitClone/ruoyi-visual/ruoyi-sentinel-dashboard/src/main/java/com/alibaba/csp/sentinel/dashboard/controller/cluster/ClusterConfigController.java:71:51:71:77",6,"payload","file:///tmp/GitClone/ruoyi-visual/ruoyi-sentinel-dashboard/src/main/java/com/alibaba/csp/sentinel/dashboard/controller/cluster/ClusterConfigController.java:89:73:89:79","Unsafe deserialization of $@.",60765,"payload","file:///tmp/GitClone/ruoyi-visual/ruoyi-sentinel-dashboard/src/main/java/com/alibaba/csp/sentinel/dashboard/controller/cluster/ClusterConfigController.java:71:51:71:77","user input"
