"ID of col0","col0","URL for col0","ID of source","source","URL for source","ID of sink","sink","URL for sink","col3","ID of col4","col4","URL for col4","col5"
147195,"fromXML(...)","file:///tmp/GitClone/web-ui/src/main/java/org/axonframework/samples/trader/webui/rest/RestController.java:73:36:73:59",0,"command : String","file:///tmp/GitClone/web-ui/src/main/java/org/axonframework/samples/trader/webui/rest/RestController.java:71:26:71:39",2,"command","file:///tmp/GitClone/web-ui/src/main/java/org/axonframework/samples/trader/webui/rest/RestController.java:73:52:73:58","Unsafe deserialization of $@.",15055,"command","file:///tmp/GitClone/web-ui/src/main/java/org/axonframework/samples/trader/webui/rest/RestController.java:71:26:71:39","user input"
