"ID of sink","sink","URL for sink","ID of source","source","URL for source","ID of sink","sink","URL for sink","col3","ID of regexp","regexp","URL for regexp","col5","ID of col6","col6","URL for col6","col7"
714,"markup","file:///tmp/GitClone/app/src/main/java/net/gsantner/markor/format/markdown/MarkdownTextConverter.java:231:30:231:35",1,"getText(...) : Editable","file:///tmp/GitClone/app/src/main/java/net/gsantner/markor/activity/DocumentEditFragment.java:457:66:457:84",714,"markup","file:///tmp/GitClone/app/src/main/java/net/gsantner/markor/format/markdown/MarkdownTextConverter.java:231:30:231:35","This $@ that depends on $@ may run slow on strings with many repetitions of '\n\n'.",1790,"
+","file:///tmp/GitClone/app/src/main/java/net/gsantner/markor/format/markdown/MarkdownTextConverter.java:231:77:231:79","regular expression",3032,"getText(...)","file:///tmp/GitClone/app/src/main/java/net/gsantner/markor/activity/DocumentEditFragment.java:457:66:457:84","a user-provided value"
714,"markup","file:///tmp/GitClone/app/src/main/java/net/gsantner/markor/format/markdown/MarkdownTextConverter.java:231:30:231:35",3,"getText(...) : Editable","file:///tmp/GitClone/app/src/main/java/net/gsantner/markor/activity/DocumentEditFragment.java:717:74:717:92",714,"markup","file:///tmp/GitClone/app/src/main/java/net/gsantner/markor/format/markdown/MarkdownTextConverter.java:231:30:231:35","This $@ that depends on $@ may run slow on strings with many repetitions of '\n\n'.",1790,"
+","file:///tmp/GitClone/app/src/main/java/net/gsantner/markor/format/markdown/MarkdownTextConverter.java:231:77:231:79","regular expression",3705,"getText(...)","file:///tmp/GitClone/app/src/main/java/net/gsantner/markor/activity/DocumentEditFragment.java:717:74:717:92","a user-provided value"
717,"zimLink","file:///tmp/GitClone/app/src/main/java/net/gsantner/markor/format/zimwiki/ZimWikiLinkResolver.java:56:51:56:57",9,"getText(...) : Editable","file:///tmp/GitClone/app/src/main/java/net/gsantner/markor/format/zimwiki/ZimWikiTextActions.java:229:29:229:47",717,"zimLink","file:///tmp/GitClone/app/src/main/java/net/gsantner/markor/format/zimwiki/ZimWikiLinkResolver.java:56:51:56:57","This $@ that depends on $@ may run slow on strings with many repetitions of 'a|a'.",1857,".+?","file:///tmp/GitClone/app/src/main/java/net/gsantner/markor/format/zimwiki/ZimWikiLinkResolver.java:28:55:28:57","regular expression",17091,"getText(...)","file:///tmp/GitClone/app/src/main/java/net/gsantner/markor/format/zimwiki/ZimWikiTextActions.java:229:29:229:47","a user-provided value"
717,"zimLink","file:///tmp/GitClone/app/src/main/java/net/gsantner/markor/format/zimwiki/ZimWikiLinkResolver.java:56:51:56:57",9,"getText(...) : Editable","file:///tmp/GitClone/app/src/main/java/net/gsantner/markor/format/zimwiki/ZimWikiTextActions.java:229:29:229:47",717,"zimLink","file:///tmp/GitClone/app/src/main/java/net/gsantner/markor/format/zimwiki/ZimWikiLinkResolver.java:56:51:56:57","This $@ that depends on $@ may run slow on strings with many repetitions of ']'.",1858,"\]*","file:///tmp/GitClone/app/src/main/java/net/gsantner/markor/format/zimwiki/ZimWikiLinkResolver.java:28:61:28:64","regular expression",17091,"getText(...)","file:///tmp/GitClone/app/src/main/java/net/gsantner/markor/format/zimwiki/ZimWikiTextActions.java:229:29:229:47","a user-provided value"
722,"line","file:///tmp/GitClone/app/src/main/java/net/gsantner/markor/format/zimwiki/ZimWikiTextActions.java:235:70:235:73",9,"getText(...) : Editable","file:///tmp/GitClone/app/src/main/java/net/gsantner/markor/format/zimwiki/ZimWikiTextActions.java:229:29:229:47",722,"line","file:///tmp/GitClone/app/src/main/java/net/gsantner/markor/format/zimwiki/ZimWikiTextActions.java:235:70:235:73","This $@ that depends on $@ may run slow on strings with many repetitions of 'a|a'.",1857,".+?","file:///tmp/GitClone/app/src/main/java/net/gsantner/markor/format/zimwiki/ZimWikiLinkResolver.java:28:55:28:57","regular expression",17091,"getText(...)","file:///tmp/GitClone/app/src/main/java/net/gsantner/markor/format/zimwiki/ZimWikiTextActions.java:229:29:229:47","a user-provided value"
722,"line","file:///tmp/GitClone/app/src/main/java/net/gsantner/markor/format/zimwiki/ZimWikiTextActions.java:235:70:235:73",9,"getText(...) : Editable","file:///tmp/GitClone/app/src/main/java/net/gsantner/markor/format/zimwiki/ZimWikiTextActions.java:229:29:229:47",722,"line","file:///tmp/GitClone/app/src/main/java/net/gsantner/markor/format/zimwiki/ZimWikiTextActions.java:235:70:235:73","This $@ that depends on $@ may run slow on strings with many repetitions of ']'.",1858,"\]*","file:///tmp/GitClone/app/src/main/java/net/gsantner/markor/format/zimwiki/ZimWikiLinkResolver.java:28:61:28:64","regular expression",17091,"getText(...)","file:///tmp/GitClone/app/src/main/java/net/gsantner/markor/format/zimwiki/ZimWikiTextActions.java:229:29:229:47","a user-provided value"
723,"subSequence(...)","file:///tmp/GitClone/app/src/main/java/net/gsantner/markor/format/zimwiki/ZimWikiTextActions.java:249:73:249:124",10,"getText(...) : Editable","file:///tmp/GitClone/app/src/main/java/net/gsantner/markor/format/zimwiki/ZimWikiTextActions.java:245:35:245:53",723,"subSequence(...)","file:///tmp/GitClone/app/src/main/java/net/gsantner/markor/format/zimwiki/ZimWikiTextActions.java:249:73:249:124","This $@ that depends on $@ may run slow on strings with many repetitions of '\t\t'.",1830,".*?","file:///tmp/GitClone/app/src/main/java/net/gsantner/markor/format/zimwiki/ZimWikiHighlighter.java:32:63:32:65","regular expression",17141,"getText(...)","file:///tmp/GitClone/app/src/main/java/net/gsantner/markor/format/zimwiki/ZimWikiTextActions.java:245:35:245:53","a user-provided value"
725,"line","file:///tmp/GitClone/app/src/main/java/net/gsantner/markor/ui/AttachImageOrLinkDialog.java:110:176:110:179",12,"getText(...) : Editable","file:///tmp/GitClone/app/src/main/java/net/gsantner/markor/ui/AttachImageOrLinkDialog.java:94:46:94:64",725,"line","file:///tmp/GitClone/app/src/main/java/net/gsantner/markor/ui/AttachImageOrLinkDialog.java:110:176:110:179","This $@ that depends on $@ may run slow on strings with many repetitions of '](a'.",1768,".*?","file:///tmp/GitClone/app/src/main/java/net/gsantner/markor/format/markdown/MarkdownHighlighterPattern.java:27:61:27:63","regular expression",18897,"getText(...)","file:///tmp/GitClone/app/src/main/java/net/gsantner/markor/ui/AttachImageOrLinkDialog.java:94:46:94:64","a user-provided value"
725,"line","file:///tmp/GitClone/app/src/main/java/net/gsantner/markor/ui/AttachImageOrLinkDialog.java:110:176:110:179",12,"getText(...) : Editable","file:///tmp/GitClone/app/src/main/java/net/gsantner/markor/ui/AttachImageOrLinkDialog.java:94:46:94:64",725,"line","file:///tmp/GitClone/app/src/main/java/net/gsantner/markor/ui/AttachImageOrLinkDialog.java:110:176:110:179","This $@ that depends on $@ may run slow on strings with many repetitions of '](a'.",1770,".*?","file:///tmp/GitClone/app/src/main/java/net/gsantner/markor/format/markdown/MarkdownHighlighterPattern.java:28:63:28:65","regular expression",18897,"getText(...)","file:///tmp/GitClone/app/src/main/java/net/gsantner/markor/ui/AttachImageOrLinkDialog.java:94:46:94:64","a user-provided value"
729,"substring(...)","file:///tmp/GitClone/app/src/main/java/net/gsantner/opoc/format/plaintext/PlainTextStuff.java:43:28:43:53",20,"getText(...) : Editable","file:///tmp/GitClone/app/src/main/java/net/gsantner/markor/ui/hleditor/TextActions.java:624:66:624:84",729,"substring(...)","file:///tmp/GitClone/app/src/main/java/net/gsantner/opoc/format/plaintext/PlainTextStuff.java:43:28:43:53","This $@ that depends on $@ may run slow on strings with many repetitions of '%'.",1932,"[\]=%>}]+","file:///tmp/GitClone/app/src/main/java/net/gsantner/opoc/format/plaintext/PlainTextStuff.java:43:67:43:76","regular expression",29342,"getText(...)","file:///tmp/GitClone/app/src/main/java/net/gsantner/markor/ui/hleditor/TextActions.java:624:66:624:84","a user-provided value"
