"ID of sink","sink","URL for sink","ID of source","source","URL for source","ID of sink","sink","URL for sink","col3","ID of regexp","regexp","URL for regexp","col5","ID of col6","col6","URL for col6","col7"
323,"curLine","file:///tmp/GitClone/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-mail-module/src/main/java/org/apache/tika/parser/mbox/MboxParser.java:167:62:167:68",0,"is : InputStream","file:///tmp/GitClone/tika-server/tika-server-core/src/main/java/org/apache/tika/server/core/resource/MetadataResource.java:99:38:99:51",323,"curLine","file:///tmp/GitClone/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-mail-module/src/main/java/org/apache/tika/parser/mbox/MboxParser.java:167:62:167:68","This $@ that depends on $@ may run slow on strings starting with '!:' and with many repetitions of '\t'.",2212,".*","file:///tmp/GitClone/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-mail-module/src/main/java/org/apache/tika/parser/mbox/MboxParser.java:69:89:69:90","regular expression",523558,"is","file:///tmp/GitClone/tika-server/tika-server-core/src/main/java/org/apache/tika/server/core/resource/MetadataResource.java:99:38:99:51","a user-provided value"
323,"curLine","file:///tmp/GitClone/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-mail-module/src/main/java/org/apache/tika/parser/mbox/MboxParser.java:167:62:167:68",1,"is : InputStream","file:///tmp/GitClone/tika-server/tika-server-core/src/main/java/org/apache/tika/server/core/resource/MetadataResource.java:64:33:64:46",323,"curLine","file:///tmp/GitClone/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-mail-module/src/main/java/org/apache/tika/parser/mbox/MboxParser.java:167:62:167:68","This $@ that depends on $@ may run slow on strings starting with '!:' and with many repetitions of '\t'.",2212,".*","file:///tmp/GitClone/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-mail-module/src/main/java/org/apache/tika/parser/mbox/MboxParser.java:69:89:69:90","regular expression",523562,"is","file:///tmp/GitClone/tika-server/tika-server-core/src/main/java/org/apache/tika/server/core/resource/MetadataResource.java:64:33:64:46","a user-provided value"
323,"curLine","file:///tmp/GitClone/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-mail-module/src/main/java/org/apache/tika/parser/mbox/MboxParser.java:167:62:167:68",2,"is : InputStream","file:///tmp/GitClone/tika-server/tika-server-core/src/main/java/org/apache/tika/server/core/resource/RecursiveMetadataResource.java:174:33:174:46",323,"curLine","file:///tmp/GitClone/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-mail-module/src/main/java/org/apache/tika/parser/mbox/MboxParser.java:167:62:167:68","This $@ that depends on $@ may run slow on strings starting with '!:' and with many repetitions of '\t'.",2212,".*","file:///tmp/GitClone/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-mail-module/src/main/java/org/apache/tika/parser/mbox/MboxParser.java:69:89:69:90","regular expression",523571,"is","file:///tmp/GitClone/tika-server/tika-server-core/src/main/java/org/apache/tika/server/core/resource/RecursiveMetadataResource.java:174:33:174:46","a user-provided value"
323,"curLine","file:///tmp/GitClone/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-mail-module/src/main/java/org/apache/tika/parser/mbox/MboxParser.java:167:62:167:68",3,"is : InputStream","file:///tmp/GitClone/tika-server/tika-server-core/src/main/java/org/apache/tika/server/core/resource/TikaResource.java:570:29:570:48",323,"curLine","file:///tmp/GitClone/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-mail-module/src/main/java/org/apache/tika/parser/mbox/MboxParser.java:167:62:167:68","This $@ that depends on $@ may run slow on strings starting with '!:' and with many repetitions of '\t'.",2212,".*","file:///tmp/GitClone/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-mail-module/src/main/java/org/apache/tika/parser/mbox/MboxParser.java:69:89:69:90","regular expression",523596,"is","file:///tmp/GitClone/tika-server/tika-server-core/src/main/java/org/apache/tika/server/core/resource/TikaResource.java:570:29:570:48","a user-provided value"
323,"curLine","file:///tmp/GitClone/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-mail-module/src/main/java/org/apache/tika/parser/mbox/MboxParser.java:167:62:167:68",4,"is : InputStream","file:///tmp/GitClone/tika-server/tika-server-core/src/main/java/org/apache/tika/server/core/resource/TikaResource.java:541:35:541:54",323,"curLine","file:///tmp/GitClone/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-mail-module/src/main/java/org/apache/tika/parser/mbox/MboxParser.java:167:62:167:68","This $@ that depends on $@ may run slow on strings starting with '!:' and with many repetitions of '\t'.",2212,".*","file:///tmp/GitClone/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-mail-module/src/main/java/org/apache/tika/parser/mbox/MboxParser.java:69:89:69:90","regular expression",523604,"is","file:///tmp/GitClone/tika-server/tika-server-core/src/main/java/org/apache/tika/server/core/resource/TikaResource.java:541:35:541:54","a user-provided value"
323,"curLine","file:///tmp/GitClone/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-mail-module/src/main/java/org/apache/tika/parser/mbox/MboxParser.java:167:62:167:68",5,"is : InputStream","file:///tmp/GitClone/tika-server/tika-server-core/src/main/java/org/apache/tika/server/core/resource/TikaResource.java:520:36:520:55",323,"curLine","file:///tmp/GitClone/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-mail-module/src/main/java/org/apache/tika/parser/mbox/MboxParser.java:167:62:167:68","This $@ that depends on $@ may run slow on strings starting with '!:' and with many repetitions of '\t'.",2212,".*","file:///tmp/GitClone/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-mail-module/src/main/java/org/apache/tika/parser/mbox/MboxParser.java:69:89:69:90","regular expression",523610,"is","file:///tmp/GitClone/tika-server/tika-server-core/src/main/java/org/apache/tika/server/core/resource/TikaResource.java:520:36:520:55","a user-provided value"
323,"curLine","file:///tmp/GitClone/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-mail-module/src/main/java/org/apache/tika/parser/mbox/MboxParser.java:167:62:167:68",6,"is : InputStream","file:///tmp/GitClone/tika-server/tika-server-core/src/main/java/org/apache/tika/server/core/resource/TikaResource.java:478:36:478:55",323,"curLine","file:///tmp/GitClone/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-mail-module/src/main/java/org/apache/tika/parser/mbox/MboxParser.java:167:62:167:68","This $@ that depends on $@ may run slow on strings starting with '!:' and with many repetitions of '\t'.",2212,".*","file:///tmp/GitClone/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-mail-module/src/main/java/org/apache/tika/parser/mbox/MboxParser.java:69:89:69:90","regular expression",523620,"is","file:///tmp/GitClone/tika-server/tika-server-core/src/main/java/org/apache/tika/server/core/resource/TikaResource.java:478:36:478:55","a user-provided value"
323,"curLine","file:///tmp/GitClone/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-mail-module/src/main/java/org/apache/tika/parser/mbox/MboxParser.java:167:62:167:68",7,"is : InputStream","file:///tmp/GitClone/tika-server/tika-server-core/src/main/java/org/apache/tika/server/core/resource/TikaResource.java:436:40:436:59",323,"curLine","file:///tmp/GitClone/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-mail-module/src/main/java/org/apache/tika/parser/mbox/MboxParser.java:167:62:167:68","This $@ that depends on $@ may run slow on strings starting with '!:' and with many repetitions of '\t'.",2212,".*","file:///tmp/GitClone/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-mail-module/src/main/java/org/apache/tika/parser/mbox/MboxParser.java:69:89:69:90","regular expression",523629,"is","file:///tmp/GitClone/tika-server/tika-server-core/src/main/java/org/apache/tika/server/core/resource/TikaResource.java:436:40:436:59","a user-provided value"
323,"curLine","file:///tmp/GitClone/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-mail-module/src/main/java/org/apache/tika/parser/mbox/MboxParser.java:167:62:167:68",8,"is : InputStream","file:///tmp/GitClone/tika-server/tika-server-core/src/main/java/org/apache/tika/server/core/resource/UnpackerResource.java:107:42:107:55",323,"curLine","file:///tmp/GitClone/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-mail-module/src/main/java/org/apache/tika/parser/mbox/MboxParser.java:167:62:167:68","This $@ that depends on $@ may run slow on strings starting with '!:' and with many repetitions of '\t'.",2212,".*","file:///tmp/GitClone/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-mail-module/src/main/java/org/apache/tika/parser/mbox/MboxParser.java:69:89:69:90","regular expression",523689,"is","file:///tmp/GitClone/tika-server/tika-server-core/src/main/java/org/apache/tika/server/core/resource/UnpackerResource.java:107:42:107:55","a user-provided value"
323,"curLine","file:///tmp/GitClone/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-mail-module/src/main/java/org/apache/tika/parser/mbox/MboxParser.java:167:62:167:68",9,"is : InputStream","file:///tmp/GitClone/tika-server/tika-server-core/src/main/java/org/apache/tika/server/core/resource/UnpackerResource.java:97:39:97:52",323,"curLine","file:///tmp/GitClone/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-mail-module/src/main/java/org/apache/tika/parser/mbox/MboxParser.java:167:62:167:68","This $@ that depends on $@ may run slow on strings starting with '!:' and with many repetitions of '\t'.",2212,".*","file:///tmp/GitClone/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-mail-module/src/main/java/org/apache/tika/parser/mbox/MboxParser.java:69:89:69:90","regular expression",523692,"is","file:///tmp/GitClone/tika-server/tika-server-core/src/main/java/org/apache/tika/server/core/resource/UnpackerResource.java:97:39:97:52","a user-provided value"
